,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
29,PullRequestEvent,2017-10-25 14:04:40+00:00,82165392,flou/brume,352507,geronimo-iia,,,128371916,,Add configuration file selector,closed,False,6,"- add '--configurations' options to select a configuration file other than brume.yml
- 'brume.yml' is the default one
- all local path specified in yaml file will be resolved from location of this file
- refactorization of stack and sub stack extraction 
- bug fix: error management on update stack method
",https://api.github.com/repos/flou/brume/issues/6,,2017-10-25T14:04:40Z,2017-10-25T14:04:40Z,15,122,68,7,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/flou/brume/pull/6.patch,https://api.github.com/repos/flou/brume/pulls/6/commits,130,"['57bf44d6ec32e42fddf0032e11a4494cc7cb6eb5', '26c30e3f79937d8821b49c9d409bf095b474a0f3', '877c6652d0cb518e3bbd7a45f673c6197abea336', '30b829e79ee22f0f06ea56d18e2eb85534a6c131', 'fe487ae7a7d3e55e393af14debb1db6f15af2ab2', 'df79f3c001ad129f1ebc7c04025e64de81330a8c', '58514cf48e4124a4058eee0ae5f593a593876fd3', '1ca6b18365d39000aa9e63a776c306c93b67733d', '24b8d2a8731b191fe9e8ea74da70db09e10459ac', '66c34124d4f3e74de3869011a54f985695c773a5', '2e9744544e782a0415a824986d12cd8943d155d4', '9627ec989b3943e118eb7623611fdf664593d49c', 'e7e78f312e5bed24d786ad5bd1aee82cf8b2feec', '465124b4d0bafed2450e6fc8acd01fd0dec99c1d', '053772d925ae35de9340bee3d363ea95bdc71887']"
42,PullRequestEvent,2016-10-28 19:12:22+00:00,46566669,jaraco/irc,308610,jaraco,,,90741949,,Fix signature of execute_every() in set_keepalive,closed,False,116,"The signature of IScheduler.execute_every() uses the name `func` rather
than `function`.",https://api.github.com/repos/jaraco/irc/issues/116,2016-10-28T19:12:21Z,2016-10-28T19:12:21Z,2016-10-28T19:12:21Z,1,1,1,1,[],[],[],[],jaraco,308610.0,User,False,[],https://github.com/jaraco/irc/pull/116.patch,https://api.github.com/repos/jaraco/irc/pulls/116/commits,130,['cbe8580205509804481a02aded9ab84866b86038']
62,PullRequestEvent,2018-07-13 14:18:32+00:00,55258005,jopohl/urh,18219846,jopohl,,,201304956,MDExOlB1bGxSZXF1ZXN0MjAxMzA0OTU2,Improve performance when doing massive fuzzing,open,False,501,Add an option to hide fuzzed messages from Generator Table View to Qt does not have to draw them all.,https://api.github.com/repos/jopohl/urh/issues/501,,,2018-07-13T14:18:32Z,1,2,3,1,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/501.patch,https://api.github.com/repos/jopohl/urh/pulls/501/commits,130,['fb0d8d593bc5709ab5acb377674e448c2f29db49']
63,PullRequestEvent,2017-11-27 17:18:31+00:00,55258005,jopohl/urh,18219846,jopohl,,,154868168,,[WIP] Improve spectrum analyzer,open,False,367,Improve Buffer size of spectrum analyzer.,https://api.github.com/repos/jopohl/urh/issues/367,,,2017-11-27T17:18:30Z,2,73,43,5,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/367.patch,https://api.github.com/repos/jopohl/urh/pulls/367/commits,130,[]
94,PullRequestEvent,2015-10-01 20:10:41+00:00,20479128,amol-/depot,2896599,NotANormalNerd,,,46570524,,Add list method to retrieve a list of fileids from all available storages,open,False,14,"Implemented possibility to retrieve a list of fileids from the storages.
Couldn't test the gridFS test",https://api.github.com/repos/amol-/depot/issues/14,,,2015-10-01T20:10:41Z,1,25,1,6,[],[],[],[],,,,,[],https://github.com/amol-/depot/pull/14.patch,https://api.github.com/repos/amol-/depot/pulls/14/commits,130,"['0b48d600613e08664977cfd0fe4044d45f653162', '6827e59282f7c59fa2002ccc0dbacffe688b337b', 'bbc0876a557a61f07a7c3a6d027e9a8ef37836c1', '47d2e44ac5b40a0ecb95fdf552a1299628ae7123', 'e7011f98a0c963f58b3a4bff6a78cf97515a3ac2', '49fbd3b116b693e4eda5a458b2fc706543ea6b36', 'a1fcadb5135b5e1a3f492e32ca584c3d2e1d1278']"
95,PullRequestEvent,2017-01-25 22:07:26+00:00,20479128,amol-/depot,601423,amol-,,,103213022,,Fix an issue causing UnicodeDecodeError during installation,closed,False,37,"During installation, if the system's language is not using UTF-8 encoding (for example, `LANG=C`) Python (tested with 3.5) will throw out an `UnicodeDecodeError` when reading the content from `README.rst` like this:

```
UnicodeDecodeError: 'ascii' codec can't decode byte 0xc2 in position 2881: ordinal not in range(128)
```

The problem is caused by a `\xc2\xa0` space after the ""UploadedFileProperty"" in section 0.1.2 of `README.rst`. This pull request removed the invisible space.",https://api.github.com/repos/amol-/depot/issues/37,2017-01-25T22:07:26Z,2017-01-25T22:07:26Z,2017-01-25T22:07:26Z,1,1,1,1,[],[],[],[],amol-,601423.0,User,False,[],https://github.com/amol-/depot/pull/37.patch,https://api.github.com/repos/amol-/depot/pulls/37/commits,130,['2cde36718284ad0a027e69b8881778d53f1af3b6']
97,PullRequestEvent,2016-06-02 08:22:08+00:00,27924304,cdent/gabbi,34498,cdent,,,72306169,,Allowing forcing SSL in build_tests and gabbi-run,open,False,139,"build_tests gains a require_ssl argument which, if set to True,
makes all the loaded test suites default to 'ssl: True'.

gabbi-run will interpret a target containing 'https' as meaning
that the tests in the provided yaml should default to 'ssl: True'.

Fixes: #50
Fixes: #105
Fixes: #138

The changes here are the naive basics to get the desired behavior.
There's an existing cleanup branch on which we can clean this up
later or if people are able to come in for a review soon can happen here.

/cc @FND, @jd, @EmilienM, @jasonamyers ",https://api.github.com/repos/cdent/gabbi/issues/139,,,2016-06-02T08:22:07Z,1,56,6,7,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/139.patch,https://api.github.com/repos/cdent/gabbi/pulls/139/commits,130,['08cb8ac1bde3d8cd21047e3084bf028a6a010c6a']
109,PullRequestEvent,2018-06-27 00:14:49+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,197584988,MDExOlB1bGxSZXF1ZXN0MTk3NTg0OTg4,Update pyyaml to 4.1,open,False,105,"
This PR updates [pyyaml](https://pypi.org/project/pyyaml) from **3.12** to **4.1**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pyyaml
  - Repo: https://github.com/yaml/pyyaml
</details>

",https://api.github.com/repos/cemsbr/yala/issues/105,,,2018-06-27T00:14:49Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/105.patch,https://api.github.com/repos/cemsbr/yala/pulls/105/commits,130,['4b7e29e5d651fc6ed69042f1085d3449f96d16eb']
110,PullRequestEvent,2017-11-09 23:24:17+00:00,93209191,cemsbr/yala,49481,cemsbr,,,151789934,,Look for setup.cfg in parent dirs; --dump-config,open,False,17,,https://api.github.com/repos/cemsbr/yala/issues/17,,,2017-11-09T23:24:17Z,3,105,30,7,OWNER,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/17.patch,https://api.github.com/repos/cemsbr/yala/pulls/17/commits,130,"['6d1e0901cfdda4021390e8b789796c4088af9311', '1de192cca4dc689add02d1a6b1433fce835d3b09', 'dd06a8c7248ee2c2b4602ad5c3c60b1e2b71f91c', '7f65138419b5466c1e0ad6fa0fc4250c1ef2254d', 'd9989a0ac1d314934a93782686b6b2c72899f8d3']"
127,PullRequestEvent,2017-08-14 15:50:04+00:00,72066935,cs01/gdbgui,5715368,cs01,,,135627733,,Cs01/layout changes,open,False,99,,https://api.github.com/repos/cs01/gdbgui/issues/99,,,2017-08-14T15:50:01Z,3,26,21,10,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/99.patch,https://api.github.com/repos/cs01/gdbgui/pulls/99/commits,130,"['fc4275775e724c03dcf295c7674283c707070aac', 'f6215116d1147e44e11586a1585dbe0a20f1027e', '5b65965afcec4a34d4a6109464d964a93cdfb6b5']"
