,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
88,DeleteEvent,2016-03-29 23:47:11+00:00,48198706,dschep/ntfy,667763,dschep,,,branch,vendor,user
157,DeleteEvent,2016-04-12 19:35:07+00:00,1347652,scoder/lupa,107893,kmike,,,branch,docs,user
177,DeleteEvent,2018-07-22 12:03:39+00:00,61384494,zeth/inputs,945574,zeth,,,branch,windows_default_names,user
246,DeleteEvent,2015-09-21 17:19:44+00:00,6662075,joke2k/faker,359076,joke2k,,,tag,v0.5.3,user
409,DeleteEvent,2017-01-16 20:01:24+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-pin-pytest-3.0.5,user
410,DeleteEvent,2017-11-29 18:27:49+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.38.0-to-3.38.8,user
654,DeleteEvent,2016-09-29 13:16:01+00:00,48170794,jepegit/cellpy,20041055,torvara,,,branch,feature/ocv_fit,user
669,DeleteEvent,2018-07-19 21:08:12+00:00,129309504,leonardt/fault,3766436,leonardt,,,branch,factor-out-target,user
764,DeleteEvent,2018-08-16 12:05:26+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-15,user
773,DeleteEvent,2017-01-14 09:56:58+00:00,37182318,brainix/pottery,1017698,brainix,,,branch,flesh-out-redis-deque,user
953,DeleteEvent,2016-09-30 14:42:23+00:00,46785983,vmagamedov/hiku,179213,vmagamedov,,,tag,v0.1,user
957,DeleteEvent,2018-02-22 16:29:58+00:00,65191260,youknowone/ring,69878,youknowone,,,branch,travis,user
979,DeleteEvent,2018-08-27 19:39:10+00:00,103442898,MichaelGrupp/evo,8985495,MichaelGrupp,,,branch,docker-push,user
1015,DeleteEvent,2018-07-15 15:49:46+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,branch,env,user
1136,DeleteEvent,2017-12-21 19:08:09+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,infrustructure-select-parallel-fix,user
1269,DeleteEvent,2018-03-31 07:15:33+00:00,99156277,eerimoq/asn1tools,176810,eerimoq,,,tag,0.65.0,user
1285,DeleteEvent,2017-10-20 16:47:29+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-update-youtube-dl-2017.10.12-to-2017.10.15.1,user
1400,DeleteEvent,2017-01-13 21:59:22+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,branch,package-rename,user
1407,DeleteEvent,2016-08-03 14:54:03+00:00,37474146,swistakm/graceful,1258054,swistakm,,,branch,docs/section-about-documenting-apis,user
