,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
451,PullRequestReviewCommentEvent,2016-08-16 18:09:02+00:00,27806545,mewwts/addict,1848670,mewwts,,,created,,58d22781fbff97952182b5e88a2c18ea2683d631,False,"Should this be `someother.update(one=1, two=2)`?",,65,{}
495,PullRequestReviewCommentEvent,2016-10-06 17:09:22+00:00,37823900,Grunny/zap-cli,1339231,Sliim,,,created,3158405,17ee9ada3dd2b48c7db05bc69cca49f30bf1c0b1,False,"Hmm, the `xml_report` and `html_report` methods call directly the `write_report` method so I thank it make sense to test this assertion.. I can add a test for the `write_report` where I will use `mock_open`?",,18,{}
626,PullRequestReviewCommentEvent,2015-04-08 19:00:04+00:00,1408162,jpadilla/pyjwt,472350,mark-adams,,,created,,143feeded35dc3f119ff480a0550dacd36d30596,False,"That doesn't bother me since those extra keys won't affect the behavior of the library. If anything, we may introduce future extensibility so custom options may make sense.

I think the code is a cleaner without the loop too.",,131,{}
972,PullRequestReviewCommentEvent,2016-04-22 01:34:20+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,,3b892ddb48df32338a6c608bb78d8b57d71afc60,False,"""notes"" -> ""offsets"" ?  It's actually not clear what ""match_offsets"" means here.  Is there a better name we could give this function?",,189,{}
995,PullRequestReviewCommentEvent,2017-01-22 23:13:56+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,created,17841424,ca3f9f1e5037e87969f0453cce8f7b4eee67db1c,False,This feature was actually removed a while ago to simplify and generalize completions. I think you can safely remove the above 3 lines.,,832,{}
1021,PullRequestReviewCommentEvent,2018-03-02 13:30:47+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,100773573,b1ff55dd9aa85e4c4fc323fcb6e23fb8af85f716,False,Align the | with the : on the line above,OWNER,236,{}
1031,PullRequestReviewCommentEvent,2017-10-31 09:13:09+00:00,20101515,giampaolo/psutil,1686212,wiggin15,,,created,73093075,b361502336bf1ed8a9a8e30927ea405d4043d48e,False,Unfortunately switching the order does break compilation (redefinitions of macros between `pyconfig.h` which is included from `Python.h` with definitions from `/usr/include`. The latter does `ifndef`s and `undef`s so this order is ok).,CONTRIBUTOR,1164,{}
1072,PullRequestReviewCommentEvent,2016-02-28 02:17:05+00:00,34494009,kalefranz/auxlib,1418419,kalefranz,,,created,,9305ae2514cda29a235447d05db7668701f9a895,False,![Codacy](https://www.codacy.com/versioned/images/favicon.png) Issue found: [Redefining built-in 'exit'](https://www.codacy.com/app/kalefranz/auxlib/file/2131391349/issues/source?bid=3138661&fileBranchId=3139130#l11),,5,{}
1173,PullRequestReviewCommentEvent,2015-07-16 13:26:24+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,43d02c349f4c1f26c27b66897356c024e0ff18df,False,"OK, you are right.",,463,{}
1196,PullRequestReviewCommentEvent,2018-08-17 16:55:44+00:00,41179827,Rapptz/discord.py,8628974,tkdberger,,,created,147303701,579ef2bd7372a7fc2f23d7e6ec81bc4565ea28f4,False,:thinking: ,NONE,1512,{}
