,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
88,PullRequestReviewCommentEvent,2017-08-01 17:09:27+00:00,65411376,lacava/few,6578458,lacava,,,created,53569099,1206ee2221e30b61469d6d4c3cfb631b4d293cb3,False,ind_locs should start out empty if you are pushing back values into it. otherwise it will be 2n after lex_size.,,23,{}
120,PullRequestReviewCommentEvent,2017-12-19 09:22:57+00:00,27924304,cdent/gabbi,34498,cdent,,,created,84384889,64e53be0263de6666585f2c8cd0ba5b99b52649e,False,"@jasonamyers can you explain (in more detail) why this should be in here? I thought we were just trying to get to an environment where it is possible to run the tests (with tox)?

Sorry for belaboring this, it is starting to go from hilarious to depressing, but if we're going to change it, I'd like to understand it and get it right.",OWNER,233,{}
166,PullRequestReviewCommentEvent,2017-06-26 16:56:36+00:00,72066935,cs01/gdbgui,5715368,cs01,,,created,46320724,7768598137f7bb25dbbd0bc31a5c46cc32c5424b,False,"Nevermind, I was just looking in the local file. You are right, numchild is used in many places.",,86,{}
451,PullRequestReviewCommentEvent,2018-06-20 14:45:24+00:00,6662075,joke2k/faker,89607,fcurella,,,created,130432928,f8662a4b94ddd290b1b7b4d00483aea72ab01247,False,I would move this provider to `person/__init__.py` instead of being its own.,COLLABORATOR,775,{}
651,PullRequestReviewCommentEvent,2016-03-16 02:33:26+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,created,,fb5f4699802d9c5e267c47a034ae5cd51f8b3357,False,"Also, there are 2 spaces between `return` and `'`. Please remove that one and align it linedown.",,478,{}
794,PullRequestReviewCommentEvent,2018-02-18 23:46:26+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,created,97421723,4d4eb9aba0e893b28f6b1e762faf5210bbd46cbb,False,`pycodestyle` is also complaining about this one. I think it needs one more space before the closing bracket.,OWNER,260,{}
887,PullRequestReviewCommentEvent,2016-10-09 14:13:08+00:00,15376784,mar10/wsgidav,41663,mar10,,,created,3426350,c49668cb314bdce7a52863f08c25e8fcdbb5ed71,False,"Since the 'out' argument is no longer used, we should remove it",,42,{}
921,PullRequestReviewCommentEvent,2016-08-31 08:45:53+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,created,,4452edb0d723d4e341f5edcfed6bb08b8f56326d,False,"`return super(VeraDimmer, self).get_payload_parameter_name(`",,28,{}
924,PullRequestReviewCommentEvent,2016-02-12 00:02:04+00:00,19384977,peplin/pygatt,1637068,IlyaSukhanov,,,created,,61409fd2e7a7ba76f749aa6f969716ad83b91175,False,Raise NotificationTimeout if we still have no characteristics.,,43,{}
1079,PullRequestReviewCommentEvent,2018-03-04 13:55:04+00:00,17066884,binux/pyspider,35534833,M-swords,,,created,101006459,4fea210414e310fd12482ac76ae3c6e7c8dd6299,False,"I'm not sure what's incorrect compared to the original code. The original code has three ""direct"" return calls after the decision point ""if relative and days == 0:"" at line 109 of the original code. Which are the three cases we return in the refactoring.",NONE,769,{}
1147,PullRequestReviewCommentEvent,2016-06-07 16:37:38+00:00,16331291,davisking/dlib,15092,jayvdb,,,created,,1d7dc030b06812eb47a8a3859f4120da898c1ee2,False,trailing \n in exception,,133,{}
1184,PullRequestReviewCommentEvent,2018-05-01 22:52:18+00:00,16331291,davisking/dlib,1108219,Vermeille,,,created,116727405,2f80d580f060de71892a58740709d0bce853694d,False,"I guess it's right, now?",NONE,1281,{}
1209,PullRequestReviewCommentEvent,2018-06-13 14:13:02+00:00,94022519,gregoil/rotest,7492909,osherdp,,,created,127691195,208dd4ea53b9ad4d5b1b8ce5ad856356bb051ca7,False,Change to ```resource```,COLLABORATOR,66,{}
1268,PullRequestReviewCommentEvent,2015-07-23 03:23:18+00:00,1408162,jpadilla/pyjwt,472350,mark-adams,,,created,,91fe6cd68978620845e8c56f17348d0d8e042246,False,I think this should probably use `InvalidTokenError` similar to other validation errors.,,174,{}
1275,PullRequestReviewCommentEvent,2015-05-11 18:40:16+00:00,1408162,jpadilla/pyjwt,83319,jpadilla,,,created,,ba4c183f51e0ba95905da4c3496f8155eef6b3ef,False,Let's change this for what I proposed earlier. [`get_version()`](https://github.com/tomchristie/django-rest-framework/blob/master/setup.py#L11) works well.,,157,{}
1279,PullRequestReviewCommentEvent,2015-04-01 15:02:19+00:00,1408162,jpadilla/pyjwt,1899714,sullivanmatt,,,created,,f6d0ff2778a4f3d2f57935e5f7ed0006fe219d4c,False,"I'm aware this PR has already been merged, but I wanted to open a brief discussion.

Another possible header is `-----BEGIN RSA PUBLIC KEY-----`, and there may be others.  Is there a more sound way of dealing with this that's somewhat more future-proof?  If the check looked like this, would it be too broad?
```
invalid_strings = [
            b'-----',
            b'ssh-rsa'
]
```",,109,{}
1474,PullRequestReviewCommentEvent,2017-09-27 19:15:07+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,created,65655727,4b7217b5ed179e53bdbdcb370c8b642b7704f24a,False,"This is dumb, I'll make the iterator more optimised whereby we don't have to iterate over it.",OWNER,83,{}
1500,PullRequestReviewCommentEvent,2016-07-20 15:43:10+00:00,33696562,bmabey/pyLDAvis,14164875,utasthana,,,created,,1dac0823d50ea9f743c1acc397d6c8daf2aec9aa,False,where is . package,,32,{}
1578,PullRequestReviewCommentEvent,2015-03-27 13:23:45+00:00,9316339,ggozad/behaving,183103,ggozad,,,created,,6586c642830bd6490f9c6062a15dd458f068488f,False,Can we remove the slash?,,31,{}
1587,PullRequestReviewCommentEvent,2018-06-09 12:13:54+00:00,40804616,guma44/GEOparse,7634398,guma44,,,created,127364260,0a9a05d599e3bd4380e933fd57f43e8f31d4097b,False,I would try to keep all function parameters in one line or all in separate lines. In some case I see I am not following this but this is also my mistake.,OWNER,43,{}
1592,PullRequestReviewCommentEvent,2017-08-06 11:11:53+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,created,54533018,4122bf4b4134a668c4554105f9c86a04a32d6352,False,"maybe, this test could stay with a check on some member that would be: `if self.service._single_member_namespace: raise ArgumentError(…)` So that services (like github? gitea?…) that don't implement namespaces >1 level would still raise that error.",,175,{}
1665,PullRequestReviewCommentEvent,2018-05-02 17:11:56+00:00,4477733,kevin1024/vcrpy,3208493,lamenezes,,,created,116987387,17d95b1ec0417e9ef5196e6afe54457984aa2433,False,"IMO this requirement is aiohttp only, so maybe it would better to tweak tox.ini by changing this line (as below) and moving it to the end of this section.

```ini
aiohttp: multidict
```",COLLABORATOR,345,{}
1791,PullRequestReviewCommentEvent,2017-07-31 17:53:08+00:00,40243597,pearu/pylibtiff,21087696,oleksandr-pavlyk,,,created,53287553,c8fd636fca6124a7f4a9ba431ce3fa681b94c086,False,"I tried this as relative, and it did not work. In tests, I suppose, it makes sense to use absolute, as tests should pretend to act as a user.",,63,{}
