,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
780,ReleaseEvent,2017-08-22 03:16:20+00:00,45852176,arose/nglview,4451957,hainm,,,published,v1.0.a9,v1.0.a9,
843,ReleaseEvent,2015-07-24 15:59:52+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,v7.1,gvar version 7.1,Added gvar.tabulate(g); documentation fixes.
868,ReleaseEvent,2017-04-22 13:04:29+00:00,15689366,kislyuk/eight,862013,kislyuk,,,published,v0.4.0,v0.4.0,"- Require python-future >= 0.16, < 0.17. Previously, the dependency
      was pinned on v0.15."
935,ReleaseEvent,2017-04-02 02:00:35+00:00,36556137,pmaupin/pdfrw,2379062,pmaupin,,,published,v0.3,pdfrw version 0.3,"Several fixes and new examples, including:

- Logging was improved (PR #44)
- PageMerge bug with multiple program runs was fixed (issue #50, PR #56 )
- PageMerge with state save/restore was fixed (issue #36)
- In-memory PDF support was improved (issues #38 and #59, PR #43)
- from pdfrw import * now works properly (issue #35)
- Added Python 3.5 to regression testing
- fancy_watermark.py example works with watermarks and pages
  of differing sizes, and shows usage of the PageMerge class  (issue #33)
- PdfString import slightly improved (but full Unicode support slated for release 0.4)"
1512,ReleaseEvent,2016-10-23 16:37:23+00:00,28558048,benEnsta/pyIbex,6647880,benEnsta,,,published,untagged-6e81636fc4cc63ce771b,,
1513,ReleaseEvent,2016-08-27 19:19:13+00:00,10027254,benhoyt/scandir,999033,benhoyt,,,published,v1.3,Version 1.3,Fix issue #61: Mimic os.walk's unicode handling in py27 on Linux
2233,ReleaseEvent,2017-01-19 13:26:01+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,published,v0.3,v0.3,see [HISTORY](https://github.com/samuelcolvin/arq/blob/master/HISTORY.rst).
2527,ReleaseEvent,2018-02-08 09:52:30+00:00,120079872,holgern/py-scrypt,2202263,holgern,,,published,untagged-18715f8cc3c5f0d11e85,,
3041,ReleaseEvent,2018-03-11 01:53:29+00:00,124589547,koolsb/pyblackbird,14332595,koolsb,,,published,v0.1,Initial Release,
3175,ReleaseEvent,2018-05-25 13:46:08+00:00,105757332,sepandhaghighi/art,7515099,sepandhaghighi,,,published,v1.1,Version 1.1,"- 5 new fonts added
1-peaks
2-pawp
3-o8
4-nipples
5-maxfour
- 15 new 1-line art added
1- guitar
2- rocket
3-ghost
4- hal
5- cthulhu
6- sat
7- what
8- king
9- tron
10- homer
11- fox
12- singing
13- atish
14- zable
15- trumpet
- CLI description added
- README.md modified
- Test cases modified
- File name bug in UNIX fixed
- CHANGELOG.md modified"
