,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
12,DeleteEvent,2015-10-25 08:24:12+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/empty_content,user
77,DeleteEvent,2017-02-26 13:46:19+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.3.3,user
347,DeleteEvent,2018-02-05 12:04:19+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-02-04,user
777,DeleteEvent,2016-09-21 14:54:17+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pyyaml-3.11-to-3.12,user
780,DeleteEvent,2018-08-27 23:08:22+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.69.4-to-3.69.5,user
816,DeleteEvent,2018-01-07 16:21:49+00:00,53763442,hni14/jismesh,9910489,hni14,,,tag,v1.3.0,user
933,DeleteEvent,2017-07-28 12:25:43+00:00,1828122,rdegges/pyst2,11529723,ar13pit,,,branch,develop,user
984,DeleteEvent,2016-08-28 15:01:34+00:00,37823900,Grunny/zap-cli,230630,Grunny,,,branch,issue-14,user
1088,DeleteEvent,2015-09-06 22:20:40+00:00,6982384,cdown/tzupdate,660663,cdown,,,branch,check_unlink_symlink,user
1199,DeleteEvent,2017-09-12 06:52:17+00:00,23983011,hMatoba/Piexif,4497270,hMatoba,,,branch,dev,user
1313,DeleteEvent,2018-03-20 16:01:59+00:00,73685532,lawsie/guizero,2329501,martinohanlon,,,branch,pil,user
1321,DeleteEvent,2015-11-12 13:06:53+00:00,677050,lxneng/xpinyin,112606,lxneng,,,branch,pr/13,user
1364,DeleteEvent,2017-07-31 19:03:17+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,transit-layer,user
1405,DeleteEvent,2016-04-03 06:33:51+00:00,41076741,sibson/redbeat,125162,sibson,,,branch,optimize-redis-io,user
1458,DeleteEvent,2016-06-24 16:30:32+00:00,56257335,Rambatino/CHAID,9027149,xulaus,,,branch,bugfix/remove_extra_surrogates,user
1621,DeleteEvent,2018-01-03 13:49:49+00:00,19612641,jaraco/calendra,308610,jaraco,,,tag,0.4.0,user
1679,DeleteEvent,2017-09-16 09:52:31+00:00,55500071,lgiordani/punch,1675575,lgiordani,,,branch,feature/fix-date-version-part-with-integers,user
1756,DeleteEvent,2018-06-28 17:01:19+00:00,79232146,nschloe/pipdate,181628,nschloe,,,branch,more-readme,user
1882,DeleteEvent,2011-12-24 09:08:12+00:00,1206729,hhatto/autopep8,150309,hhatto,,,branch,addunittest,
2163,DeleteEvent,2018-06-20 02:33:39+00:00,61306336,maguowei/starred,7894483,maguowei,,,tag,v2.0.0,user
2453,DeleteEvent,2015-12-22 17:03:15+00:00,46906439,diafygi/acme-tiny,643187,diafygi,,,branch,travis-ci,user
2483,DeleteEvent,2018-03-23 08:53:32+00:00,5934517,dpkp/kafka-python,483314,jeffwidman,,,branch,skip_integration_tests,user
2495,DeleteEvent,2018-02-16 19:45:07+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,pylint_1_8_2,user
2615,DeleteEvent,2018-07-13 01:57:24+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-tox-2.9.1-to-3.1.1,user
2644,DeleteEvent,2017-12-07 19:56:05+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,test_pickling_cpp_side,user
2750,DeleteEvent,2017-03-22 07:36:07+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,branch,py37-ok,user
2786,DeleteEvent,2016-05-16 14:20:33+00:00,44956481,taschini/pycrlibm,7879276,taschini,,,branch,develop,user
2892,DeleteEvent,2017-11-26 20:36:33+00:00,94247908,ariebovenberg/snug,5999858,ariebovenberg,,,branch,0.2.0-dev,user
2932,DeleteEvent,2016-04-26 11:23:34+00:00,3848656,codeinthehole/purl,80975,codeinthehole,,,branch,relative-urls,user
2970,DeleteEvent,2017-10-21 10:39:14+00:00,51537990,fabfuel/ecs-deploy,1582291,fabfuel,,,branch,feature/explicit-error-handling,user
3007,DeleteEvent,2017-11-21 22:07:21+00:00,40484658,keeprocking/pygelf,5424241,keeprocking,,,branch,tls-tests,user
