,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
89,DeleteEvent,2018-02-07 18:11:24+00:00,119872225,ZYunH/zmail,18065074,ZYunH,,,branch,dev,user
763,DeleteEvent,2018-05-09 06:47:16+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.56.5-to-3.56.6,user
851,DeleteEvent,2017-04-22 22:27:23+00:00,23761821,letmaik/rawpy,530988,letmaik,,,branch,py36,user
881,DeleteEvent,2018-02-25 20:38:28+00:00,16964283,olofk/fusesoc,2194902,olofk,,,branch,kill_sim_be,user
918,DeleteEvent,2016-12-11 05:16:18+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,sometest,user
1068,DeleteEvent,2018-05-04 19:34:29+00:00,130414108,chathika/NL4Py,789414,chathika,,,tag,v0.3.0,user
1149,DeleteEvent,2018-04-27 14:56:33+00:00,94022519,gregoil/rotest,29352269,gregoil,,,branch,feature/coveralls,user
1150,DeleteEvent,2018-01-27 16:33:18+00:00,94022519,gregoil/rotest,29352269,gregoil,,,branch,parameter_pipes,user
1156,DeleteEvent,2017-03-12 13:16:08+00:00,84403074,hellock/cvbase,9102141,hellock,,,tag,v0.0.8,user
1198,DeleteEvent,2017-08-18 12:03:13+00:00,48561859,jaraco/tempora,308610,jaraco,,,branch,skeleton,user
1211,DeleteEvent,2018-06-27 06:11:16+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-coverage-4.3.4-to-4.4.1,user
1393,DeleteEvent,2016-11-28 20:21:24+00:00,64695045,willkg/everett,820826,willkg,,,branch,get-runtime-config,user
1410,DeleteEvent,2016-03-30 06:28:38+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,dnspark,user
1420,DeleteEvent,2017-09-25 07:56:19+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,branch,readme_fixes,user
1707,DeleteEvent,2017-09-27 03:43:29+00:00,46593500,rasbt/biopandas,5618407,rasbt,,,branch,depr,user
1997,DeleteEvent,2017-02-03 08:38:56+00:00,23076316,horazont/aioxmpp,271710,horazont,,,branch,feature/travis-ci,user
2054,DeleteEvent,2016-07-20 20:32:52+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,output-fmt,user
2068,DeleteEvent,2018-03-29 11:06:26+00:00,5414178,miurahr/pykakasi,123720,miurahr,,,branch,update-package-manifest,user
2115,DeleteEvent,2017-02-15 09:05:46+00:00,81961382,rbnvrw/nd2reader,1511097,rbnvrw,,,branch,152-fix-array-wrap,user
2159,DeleteEvent,2015-04-08 19:59:52+00:00,9289343,svinota/pyroute2,814602,svinota,,,branch,integration,user
2177,DeleteEvent,2018-01-18 11:30:57+00:00,102736885,winni2k/cortexpy,304958,winni2k,,,tag,0.0.12.dev2,user
2446,DeleteEvent,2017-11-14 17:33:21+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-update-youtube-dl-2017.10.29-to-2017.11.6,user
2507,DeleteEvent,2017-12-27 07:55:14+00:00,93045038,liiight/notifiers,4374581,liiight,,,branch,pyup-update-requests-2.18.3-to-2.18.4,user
2511,DeleteEvent,2018-08-21 18:49:55+00:00,102246567,manrajgrover/halo,5673050,manrajgrover,,,branch,0.0.17,user
2518,DeleteEvent,2018-03-21 04:14:58+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-cryptography-2.1.4-to-2.2,user
2519,DeleteEvent,2018-06-20 21:48:40+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-pytest-3.4.2-to-3.6.1,user
2648,DeleteEvent,2016-01-22 15:07:56+00:00,32283257,philpep/testinfra,387511,philpep,,,tag,1.0a10,user
2664,DeleteEvent,2018-01-04 13:40:52+00:00,576113,sbraz/pymediainfo,4833332,sbraz,,,branch,pathlib,user
2677,DeleteEvent,2016-02-19 09:27:36+00:00,9288189,steven-murray/hmf,1272030,steven-murray,,,branch,feature/add_get_model_,user
2810,DeleteEvent,2016-07-26 09:50:40+00:00,27917780,astrikov-d/dartcms,1495520,astrikov-d,,,branch,shop,user
2814,DeleteEvent,2017-03-10 20:29:59+00:00,16588106,baztian/jaydebeapi,2461869,baztian,,,branch,travis-caching,user
2838,DeleteEvent,2018-01-22 18:32:12+00:00,55291721,casperdcl/git-fame,10780059,casperdcl,,,branch,devel,user
2892,DeleteEvent,2016-08-21 19:28:47+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v11.2.0alpha1,user
2894,DeleteEvent,2016-08-21 19:25:44+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v8.5.4alpha1,user
3030,DeleteEvent,2015-04-03 14:47:43+00:00,5186662,renatopp/liac-arff,163959,renatopp,,,branch,support26,user
3111,DeleteEvent,2017-08-22 19:13:59+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,dev/1.8.2,user
3129,DeleteEvent,2017-05-03 15:44:37+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,allow_urgent,user
3248,DeleteEvent,2015-06-23 08:18:29+00:00,2294792,Kwpolska/pkgbuilder,327323,Kwpolska,,,branch,small-fixes-and-improvements,user
3279,DeleteEvent,2018-06-13 09:11:22+00:00,57594783,amatellanes/fixerio,3790425,amatellanes,,,branch,release/1.0a1,user
3341,DeleteEvent,2015-11-15 00:35:18+00:00,5776030,bear/python-twitter,1267,bear,,,branch,test-tweak,user
3350,DeleteEvent,2017-09-20 23:11:26+00:00,104266916,benmiroglio/pymatch,8593945,benmiroglio,,,tag,0.5,user
3425,DeleteEvent,2016-02-02 01:49:49+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,private-github,user
3436,DeleteEvent,2018-06-07 03:13:43+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,statuses,user
3437,DeleteEvent,2016-02-14 21:12:39+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,yaml-lint,user
3439,DeleteEvent,2016-10-28 01:49:02+00:00,69090889,hardbyte/python-can,855189,hardbyte,,,branch,travis-tests,user
3442,DeleteEvent,2015-03-03 19:34:59+00:00,15040768,hfaran/Tornado-JSON,2450496,hfaran,,,branch,hfaran_coroutine_fix,user
3490,DeleteEvent,2018-08-03 19:12:34+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-tomodachi-0.13.1-to-0.13.3,user
3497,DeleteEvent,2018-05-23 12:12:29+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,feature/docs,user
3504,DeleteEvent,2018-04-26 22:41:56+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.8.21-to-1.10.9,user
3508,DeleteEvent,2018-08-17 00:48:02+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.10.58-to-1.10.78,user
3535,DeleteEvent,2017-07-17 08:03:28+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,branch,feature-new-strucutre,user
3561,DeleteEvent,2015-06-08 23:09:47+00:00,29050338,mementum/backtrader,5713511,mementum,,,branch,linebased,user
