,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
269,PullRequestReviewCommentEvent,2017-10-16 09:48:59+00:00,73187175,note35/sinon,5159944,note35,,,created,69507021,21393562f62af52423a2b3e858de7817efd8d423,False,"If the code works well, we have two options here.

1. Put this initialization into [sandbox.py](https://github.com/note35/sinon/blob/master/sinon/lib/sandbox.py), making it cleanup every time.

2. Don't care.",OWNER,12,{}
336,PullRequestReviewCommentEvent,2018-01-03 23:55:06+00:00,33614304,nvbn/thefuck,1810493,davidhart82,,,created,86525321,207d64a41fa72f328034e33b82b36fe89f4a9f48,False,"There are more, do we want them all?",CONTRIBUTOR,765,{}
443,PullRequestReviewCommentEvent,2018-05-17 06:40:05+00:00,48846863,pavoni/pyvera,1929695,jwater7,,,created,120911341,872c80400144ab30cb3f530a85b5c82a03041234,False,"There’s probably a better way that I’m just not aware of, but this is an attempt to import the project path in a way that is portable so that you can run the script from anywhere and it will find the module appropriately relative to the example file.",NONE,88,{}
447,PullRequestReviewCommentEvent,2016-09-07 13:22:36+00:00,19384977,peplin/pygatt,184212,peplin,,,created,,d2c0dd618e84be508df5acf376f9033af351e99a,False,"@hbldh I had to change this to get the tests passing - `x` was not a string in the tests. This is probably just bad mock data in the test, since I think you verified this with actual hardware. I will make sure it works with hardware before committing this change.",,62,{}
452,PullRequestReviewCommentEvent,2017-04-01 14:10:28+00:00,36556137,pmaupin/pdfrw,327925,takluyver,,,created,30382988,0b29f3e602429e53c7e14aa9566e6e6cfa526e95,False,"I guess that passing `uni_type` and `isinstance` in as default parameters is another performance optimisation? I wouldn't do it - it makes the code less clear, and I don't think you get much from these micro-optimisations anyway",,81,{}
454,PullRequestReviewCommentEvent,2016-09-21 22:58:31+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,created,,c7303148fee708935d774139fab68fb38b43f58a,False,"Sorry about that again, but the changelog gets converted to Markdown for the online documentation at http://rasbt.github.io/mlxtend/changelog/, so I'd suggest `[Reiichiro Nakano](https://github.com/reiinakano)` or `[@reiinakano] (https://github.com/reiinakano)`. This way it would appear as a link so that people can click to it to get to your account if you prefer that.",,102,{}
783,PullRequestReviewCommentEvent,2016-12-04 22:09:37+00:00,54787116,guyzmo/git-repo,1435346,rnestler,,,created,11303204,e0714f6f74d433eb6ec956b7ef3cf2cd8fbcb2ec,False,"I'm not sure if the underlying libraries warn. I need to test again. It's probably a good idea to yell abaut insecure connections, but with the explicit 'insecure' option it should be fairly clear.",,76,{}
790,PullRequestReviewCommentEvent,2017-12-11 08:49:43+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,created,82417775,aa44ef1faab7304e990379f3edfff9164a82d33d,False,does it actually support project namespaces ?,OWNER,183,{}
971,PullRequestReviewCommentEvent,2016-02-16 18:22:27+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,6978d0db825bcba81d1d20784cb69123bf6fc89c,False,"Ok, getting extremely pedantic here (sorry!) but I don't see any reason to have these as separate ""load"" functions now.",,170,{}
1014,PullRequestReviewCommentEvent,2018-05-01 20:40:08+00:00,10589864,eliben/pycparser,442117,stefanor,,,created,116694371,4c0b041d26db52e1774f1380a20c6779d666dc3f,False,There's also setup.cfg,CONTRIBUTOR,135,{}
1036,PullRequestReviewCommentEvent,2018-05-31 12:00:20+00:00,542089,jonashaag/bjoern,4093131,szabolcsbalogh,,,created,124775383,c02e7ab574c72540791b1fac4526348d00a4fa7d,False,some comments added around this and others,CONTRIBUTOR,133,{}
1056,PullRequestReviewCommentEvent,2018-08-30 07:54:20+00:00,108187130,mhammond/pywin32,1847437,thopiekar,,,created,150875237,cc76f651290cb0f9b1d43c9b6b9f129e6b1615dc,False,"Well, in my opinion this is a save expression. Since len() only returns ints, I would even write
`if not len(filelist)`. Moreover, if we can be sure that win32api.FindFiles only returns lists or tuples, then `if not filelist` should be also absolutely fine.
But however, this is only my opinion. ",CONTRIBUTOR,1225,{}
1086,PullRequestReviewCommentEvent,2017-04-23 11:04:37+00:00,7591383,python273/vk_api,3097956,python273,,,created,34176801,2356f994c9c76818054af3bc836b883fda0f5019,False,Думаю лучше `AccessDenied` и должно унаследоваться от `VkApiError`,,66,{}
1137,PullRequestReviewCommentEvent,2016-02-02 21:06:26+00:00,1998014,Diaoul/subliminal,2620870,fernandog,,,created,,5360586f4f8030cbf6e929d0944aa22838b08433,False,yes but some uploaders add the brackers (wrong). just a fail safe,,513,{}
1138,PullRequestReviewCommentEvent,2017-07-04 22:06:15+00:00,1998014,Diaoul/subliminal,2620870,fernandog,,,created,47929586,d7d36ac75536033863441cebff6936e3daa7ac6b,False,"this is from miigotu commit and I think this is the reason as his comment:
```
# raise an exception if the rar file is broken
# must be called to avoid a potential deadlock with some broken rars
```",,783,{}
1143,PullRequestReviewCommentEvent,2017-06-20 12:24:02+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,45117642,36ef8284624961ffc5befa27d8e956f125a15622,False,OpenSubtitles does that because there is no `raise_for_status` available. I agree that ServiceUnavailable shouldn't be related to OpenSubtitles though but maybe a broader exception class within whole subliminal.,,764,{}
1305,PullRequestReviewCommentEvent,2016-07-06 01:45:33+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,created,,e26f318bd2fe7201b1cca5b354067bdbfd2c06bf,False,The notification should show the command defined by the environment variable if applicable,,240,{}
1365,PullRequestReviewCommentEvent,2017-02-09 16:14:24+00:00,25334762,pipermerriam/flex,824194,pipermerriam,,,created,21046022,ec1f788af65287417d3b8d4b3c38afe1033d2d2e,False,I think this line can be removed as the following `try/except` guarantees that `object_type` is either set or an exception is raised.,,136,{}
1411,PullRequestReviewCommentEvent,2017-10-02 12:45:34+00:00,68545771,MichaelAquilina/S4,2650040,MichaelAquilina,,,created,66442318,b8953bc1d371e6c2d928b429c02f455226b2c3dd,False,should print to stderr,OWNER,78,{}
1447,PullRequestReviewCommentEvent,2017-09-13 07:59:41+00:00,36250659,aschn/drf-tracking,15321333,veris-neerajdhiman,,,created,62356267,e2dbd0590fcf26ad85c8dc3564691836d3e92c74,False,for me this was giving error that's why I commented the code.,NONE,73,{}
1450,PullRequestReviewCommentEvent,2015-09-21 02:29:26+00:00,5775977,bear/parsedatetime,809865,philiptzou,,,created,,b9a5fd4b84e27e81eaeceac31a3a973b92c728df,False,"Well this's strange, test only applies to PY3K?",,118,{}
1584,PullRequestReviewCommentEvent,2015-03-29 15:32:36+00:00,4033448,roskakori/cutplace,328726,roskakori,,,created,,3fb6b7d38d154158310ac241a385923de0ba8e51,False,"Please use scale and precision as described in section ""Design"" in #73.",,104,{}
1616,PullRequestReviewCommentEvent,2017-08-22 21:12:17+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,57913162,97e45fd2bcf6c8be0816a1647cfdf248f60ea00c,False,"this can be simplified. 


we only need one match to cache the result and return, any extra work is wasted effort",,1011,{}
1617,PullRequestReviewCommentEvent,2017-04-03 00:28:09+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,30419010,b16e7d5bf923872e94736093d5a7f256efa1afd8,False,does 7.0 support `--nowplaying-tf`?,,876,{}
1621,PullRequestReviewCommentEvent,2018-08-18 09:42:29+00:00,8292338,ultrabug/py3status,1177900,maximbaz,,,created,147426323,0ac61ffdaffcc0044cc5f5fb7f91f237f6cd188b,False,"To be honest, maybe the default here should be changed to True as well.

I'm not sure what you wanted to showcase with your example? ",CONTRIBUTOR,1432,{}
