,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
213,PullRequestReviewCommentEvent,2015-03-18 20:34:44+00:00,6662075,joke2k/faker,89607,fcurella,,,created,,6562c88054ce51b9b3b3080fdc27c0fd1f3c52c5,False,you can move this import to the top of the file so it doesn't have to be imported twice,,213,{}
360,PullRequestReviewCommentEvent,2016-02-01 14:53:56+00:00,23242753,c-w/Gutenberg,5853628,cpeel,,,created,,8503bee93ac831d783b27f004d99df174348b0fc,False,"This is not a feature on which I depend.

While untested, the current code should work with other SQLAlchemy backends (like mysql, pgsql, etc) by using the appropriate cache_uri. I had originally anticipated testing the performance of different SQLAlchemy backends beyond sqlite, but currently believe that any SQLAlchemy backend will be less performant than the BSDDB.",,38,{}
411,PullRequestReviewCommentEvent,2017-11-05 09:02:03+00:00,64491816,kopf/httsleep,1115852,kopf,,,created,74275671,0dab89bcde61af26b9ecc7a6b53d0d2881f2d7a7,False,"(Sorry, I added that comment weeks ago, but clicked the wrong button on github...)",OWNER,12,{}
464,PullRequestReviewCommentEvent,2017-10-18 05:21:52+00:00,68278181,rhelmot/nclib,5734324,johnchen902,,,created,70099366,fddb5ffc8e4f1b2d855f78002f521df9ac5115e7,False,It's caught immediately and hidden from user anyway...,NONE,9,{}
483,PullRequestReviewCommentEvent,2016-08-24 19:13:05+00:00,15938073,JelteF/PyLaTeX,16944729,vovchikthebest,,,created,,56e24bc298419d37a9dc690f46d61d8074b576e1,False,"I think I used it at one point, but then removed it and just forgot to remove it from __init__.",,126,{}
571,PullRequestReviewCommentEvent,2017-07-15 11:34:48+00:00,16331291,davisking/dlib,6259399,davisking,,,created,50187528,d8ccea96b24107a2df1ecc671abcd668987501ba,False,"I also just noticed that tensor_index goes sample,row,col,k.  It should really go sample,k,row,col to avoid confusion with the rest of the code since all other functions that deal in those values are ordered that way.",,690,{}
586,PullRequestReviewCommentEvent,2016-12-30 23:11:34+00:00,16425613,dgilland/alchy,1350114,brianbruggeman,,,created,14795000,ec2f156943e4cf7b5b184b77ac52ba7d99ad0682,False,"Okay...  So I'm happy to remove it, but I'm not sure if you noticed the second grouping of code:

```
matrix:
  fast_finish: true
  allow_failures:
    - python: ""3.6""
    - python: ""nightly""
```

By adding the extra matrix of tests, you can see when things start to pass (or do not pass) with your setup.  You can see that output here:  https://travis-ci.org/dgilland/alchy/builds/187805406

More or less, python 3.6 and 3.7 (dev branch) fail, but your travis build still passes. The matrix setup allows python 3.6 and nightly to fail.  This may add maybe a couple of extra seconds to the build time on travis, but for the most part, it's a negligible performance impact.  However, adding the tests adds nice development level of detail that you cannot immediately find without setting up locally and running the tests and then attempting to fix.",,36,{}
786,PullRequestReviewCommentEvent,2017-12-11 08:47:48+00:00,54787116,guyzmo/git-repo,15092,jayvdb,,,created,82417352,aa44ef1faab7304e990379f3edfff9164a82d33d,False,it is impossible to have an empty repo in gerrit?,COLLABORATOR,183,{}
816,PullRequestReviewCommentEvent,2015-10-18 15:15:10+00:00,5473383,keleshev/schema,550518,dylanninin,,,created,,30f804add7e719b6b3e1bcfe5a3ae284974f1000,False,"Well, many thanks for your review and proposal.

-  I'll update the gitignore file to ensure that files ignored before will continue to be ignored.
-  Add a static method in `Schema` instead of a top-level function, though it's hacky.

",,95,{}
850,PullRequestReviewCommentEvent,2016-10-22 22:24:29+00:00,8307391,mahmoud/boltons,704247,markrwilliams,,,created,5357382,9b964c361c6eeda4b8038373bb4839600e73b796,False,"@induane What I'd meant was that you could have `TemporaryFile` handle encoding and decoding for you.  But this will only work on Python 3.

However, I've changed my mind about this approach!  I'll write more about it in a comment on `EncodedFile`.",,99,{}
