,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
9,PullRequestEvent,2016-08-02 22:55:32+00:00,54391698,jd/pifpaf,200878,sileht,,,79823065,,metricd and virtualenv fix,open,False,18,"Hi,

this fixes metricd and a virtualenv issue.

Cheers",https://api.github.com/repos/jd/pifpaf/issues/18,,,2016-08-02T22:55:32Z,2,4,4,2,[],[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/18.patch,https://api.github.com/repos/jd/pifpaf/pulls/18/commits,307,"['af8c222995c7170e61d0229a8d1d5fc768a57504', '0b78ab9ceb12ea5c6b7fcaa2257b4ae74470543d']"
58,PullRequestEvent,2017-03-14 09:42:45+00:00,55258005,jopohl/urh,18219846,jopohl,,,110472104,,Build native extensions in options,closed,False,204,fix #153 ,https://api.github.com/repos/jopohl/urh/issues/204,2017-03-14T09:42:45Z,2017-03-14T09:42:45Z,2017-03-14T09:42:45Z,16,429,250,6,[],[],[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/204.patch,https://api.github.com/repos/jopohl/urh/pulls/204/commits,307,"['3278a7733507288e438636f5882dcbf6c91f7266', 'be614795c2ce3067314b9ebc9662c2c179789d8e', 'ff59df7453db451b24db5958ae3208a63f7209af', 'c4e7d5e56a5d95c0849510806f2afcca5a9d537e', '2b479628d30415fde07e76a302c5c413430781b1', '38079eb451ab8d651dcee13fc6fad76e4f7ca0c1', '9b8974e28007c8ee5a3d58f5c1a2d5d4e9045040', '0e2e685ff76a166650abe0267153a115fe833f30', '89e970321db9d6164054de76999e057877a31df5', '50bf24c7a48b15a62d2178e87266a95dd61286fc', '6ca8aff3923c5fe63f72965e65cacaa80258b266', 'eaacee77e9e58a8e86b67a456ea53c42eeb3ce3c', 'e6a6731a1a2c2b642147ef40c4b3847b888bfda3', 'e2e4858daeeb96be6f32b0de93827305efdcfbca', 'be05a4939429c6a3bc66299f2efd31f75bd8d2d9', '113a75fb57cce8b1dbe6bb0c7916944a8cec8578']"
71,PullRequestEvent,2017-02-19 12:44:51+00:00,55258005,jopohl/urh,18219846,jopohl,,,106694172,,Refactor Send Receive and Proto Sniff Dialog,closed,False,132,"- [x] Move items from sniff_dialog.ui to send_recv.ui to get rid of duplication
- [x] Make SendRecvDialogController be a base class for Send/Recv/Spectrum Dialog
- [x] Add method ``` set_sniff_items_visibility ``` toggling the visibility based on the name (contains \_sniff\_)
- [x] Create classes SendController / RecvController / Spectrum Controller inheriting from this base class. This way we can remove the ``` mode ``` flag inside the class.
- [x] Enhance unit tests by using Network SDR plugin
  - [x] test receive
  - [x] test send
- [x] ProtoSniffController inherits from RecvController
  - [x] create device with raw=False
- [x] remove ``` ui_proto_sniff.py ``` 
- [x] Add Unittests for ProtoSniffController to test_send_recv_gui.py.
  - [x] test receive bits
  - [x] test send bits
- [x] Test with real device
  - [x] Native Backend
  - [x] GR Backend
  - [x] Send
  - [x] Receive
  - [x] Spectrum
  - [x] ProtocolSniff",https://api.github.com/repos/jopohl/urh/issues/132,2017-02-19T12:44:51Z,2017-02-19T12:44:51Z,2017-02-19T12:44:51Z,30,1745,1937,20,[],"[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/132.patch,https://api.github.com/repos/jopohl/urh/pulls/132/commits,307,"['00ea9cb9f3341c9396959be2a7a16c2eba2bb18e', '93ce570f43d7142ed6787c17261c43f464356589', '69130b350b29e7d3a53899c58d0f156894117086', '25b07e3e06567043d8af56df9d6152be78965ead', 'a306408619bd9d1ea8b875452f2ae758cc771bbd', '3cf4cd8ff992226c653182087fcb6327651a4e3f', '50ac8eef201841caf01f0a2a0725f5482260e383', '15d1ebed74dfe26fb0b6f92137bf76e77b27ce2f', '17dd6a243f8ff01486d20cdbd77b982c7267930d', '300937dac47c9da20c751c15e891b60f9e906685', 'efd223aed1aa373c45cd863f2be1b74f9c250992', '4e3e95f21a1bff39ea052318b7507f4bfdc6446f', '647d99682a7939964e636324148e5b305718c34d', 'bdc99c03caeeb4186caa647df184d7c92e7ea818', '09b225e47542c9a487adece7f5d8c0299db4847f', 'e1a391629dd49a8235a59d9d6e5336411b033f26', 'f261d5b6650206e1fc181483000483fa97625cec', 'ab2a4fd652a3b7b6d69b5a6a44bd0f4340cda32a', '7e5a258b56fde745f1faa8612a7e6e988334384e', 'f0daedb269fd5d5070020c3ed09805673a7af386', '7ffb2841bd93669765d8c1128e2e290d933cfb32', '43bf2c4d1035c54292b39a58d3cab74f8ce153ed', '20cc31e73163409b2e5bd26db358d704a0304fce', '8f94e93a63b3136ad2d8f1411555fabde77efbb0', 'ec061081a448dd8014a67d4a451b1acb4f05412e', '60b2f8a36a28f1110549b3b7bb689fa21ae56078', 'a7c744386199e57689f840bec6593529b6effb39', '7dbd800d9b540663449f5a7d212e2cd14d922512', '772059d7016b353475fcf7a19dd80703bcaa15d9', '591f9bd56204e97e1c24359cdc2b459ed0c510b0']"
81,PullRequestEvent,2016-08-12 16:27:41+00:00,55258005,jopohl/urh,18219846,jopohl,,,81146549,,Labelalignment,open,False,92,fix #91 ,https://api.github.com/repos/jopohl/urh/issues/92,,,2016-08-12T16:27:41Z,12,111,153,30,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/92.patch,https://api.github.com/repos/jopohl/urh/pulls/92/commits,307,"['00787a472d4a6175ed6712e3387d86debbf02922', 'd381b0e2b766a4cc963cc6ae37bc7e8bd3858793', 'ff7028c6b45601e1a0a750fd9a24bdc6dc6df938', 'c4173b58b4448604158a4993ba798b5b50204d0e', '8d1c373ba66727fa431db44ba09e4508cbb43f69', '9c4bf11c618b15745fc3843a70b54aa9a1b57551', '20d45833aa37ab6d887cebf42e71b92a2a82fbec', '9855030f578b4466272ee5c03e5125d9a0aa275d', '68a1f1e623f98f5277fe221834c4fa14be5ce717', '2a861255694a42afa61820a4d4af91ea5361a592', 'b2f86ed331f937989b59bc881d68929c472c8b36', 'a69b8ede48bfd0feada8c25b973127c7c3a3a114']"
94,PullRequestEvent,2017-08-09 10:25:51+00:00,4295983,loli/medpy,832894,loli,,,134811083,,Fix python 3 incompatibilities + add tests,closed,False,31,"Replaced `xrange` in favor of range, to be compatible with python 3. 

I haven't benchmarked it but it should not impact performances that much, given that `xrange` was always called with small values (`arr.ndim`).",https://api.github.com/repos/loli/medpy/issues/31,2017-08-09T10:25:51Z,2017-08-09T10:25:51Z,2017-08-09T10:25:51Z,1,56,22,2,[],[],[],[],loli,832894.0,User,False,[],https://github.com/loli/medpy/pull/31.patch,https://api.github.com/repos/loli/medpy/pulls/31/commits,307,['a5e8134427a67da8b442490b0831f3ab1b2d1e4c']
96,PullRequestEvent,2017-11-06 17:06:09+00:00,4295983,loli/medpy,832894,loli,,,150210869,,allow voxelspacing to take numpy array,closed,False,53,,https://api.github.com/repos/loli/medpy/issues/53,2017-11-06T17:06:08Z,2017-11-06T17:06:08Z,2017-11-06T17:06:09Z,1,12,3,2,CONTRIBUTOR,[],[],[],loli,832894.0,User,False,[],https://github.com/loli/medpy/pull/53.patch,https://api.github.com/repos/loli/medpy/pulls/53/commits,307,['1a96a0b2156ef41a2d1cf25b1138e99515313565']
98,PullRequestEvent,2018-04-29 12:47:20+00:00,769951,mhe/pynrrd,45097,mhe,,,180196313,,Add Addison Elliott to authors,closed,False,39,,https://api.github.com/repos/mhe/pynrrd/issues/39,2018-04-29T12:47:20Z,2018-04-29T12:47:20Z,2018-04-29T12:47:20Z,1,1,0,1,CONTRIBUTOR,[],[],[],mhe,45097.0,User,False,[],https://github.com/mhe/pynrrd/pull/39.patch,https://api.github.com/repos/mhe/pynrrd/pulls/39/commits,307,['bdb10cd4f24403450b1eeabb81e8fb398238b52a']
115,PullRequestEvent,2016-12-01 08:14:14+00:00,27924304,cdent/gabbi,200878,sileht,,,96043478,,gabbi-run: Fix usage of STDIN,open,False,193,"Recent change have break gabbi-run with STDIN.
""verbosity"" is passed the the ""datadir"" instead of "".""

This fixes that.

Also, I don't get why the test suite doesn't fail.

I have discover the issue here: http://logs.openstack.org/09/405109/1/check/gate-telemetry-dsvm-integration-ceilometer-ubuntu-xenial/b3544ba/console.html#_2016-12-01_06_44_54_763450",https://api.github.com/repos/cdent/gabbi/issues/193,,,2016-12-01T08:14:13Z,1,2,1,1,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/193.patch,https://api.github.com/repos/cdent/gabbi/pulls/193/commits,307,['f72ef59c910b4cc18b529339174b304f622c2f40']
124,PullRequestEvent,2018-05-15 05:09:23+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,188015198,,Update pbr to 4.0.3,open,False,82,"
This PR updates [pbr](https://pypi.org/project/pbr) from **3.1.1** to **4.0.3**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pbr
  - Homepage: https://docs.openstack.org/pbr/latest/
</details>

",https://api.github.com/repos/cemsbr/yala/issues/82,,,2018-05-15T05:09:23Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/82.patch,https://api.github.com/repos/cemsbr/yala/pulls/82/commits,307,['1564f2675deeb9de1f0f4afc1fa86dee94fe322f']
241,PullRequestEvent,2017-11-12 15:16:52+00:00,9954780,keis/base58,125062,keis,,,142755359,,improved error message,closed,False,17,"clearer error message, with explicit handling of bytes input",https://api.github.com/repos/keis/base58/issues/17,2017-11-12T15:16:52Z,2017-11-12T15:16:52Z,2017-11-12T15:16:52Z,3,15,1,2,CONTRIBUTOR,[],[],[],keis,125062.0,User,False,[],https://github.com/keis/base58/pull/17.patch,https://api.github.com/repos/keis/base58/pulls/17/commits,307,"['953ced61157e966dd6c77ce39274229a71dc58e2', '99fca42abac61f3a022dc9eb71c29c95887ded25', '767c8c68f6441afab168b5e5bcf1f54d5a630792']"
