,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
4,PullRequestEvent,2018-02-02 10:01:51+00:00,54391698,jd/pifpaf,200878,sileht,,,166761017,,wait the pifpaf process termination in fork mode,open,False,95,"In fork mode, pifpaf_stop() kill pifpaf and return. When multiple
pifpaf are run in a row this can cause trouble because subprocess of
pifpaf maybe not yet endded.

This change waits for the pifpaf process to exit before returning.",https://api.github.com/repos/jd/pifpaf/issues/95,,,2018-02-02T10:01:51Z,1,1,0,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/95.patch,https://api.github.com/repos/jd/pifpaf/pulls/95/commits,104,['f7b1bc79c6f9191ec09c8d75ff776dbd0e9fe57d']
5,PullRequestEvent,2018-07-02 10:08:55+00:00,138318038,komuw/naz,5163857,komuw,,,198631478,MDExOlB1bGxSZXF1ZXN0MTk4NjMxNDc4,Redis,open,False,16,"Thank you for contributing to naz.                    
Every contribution to naz is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)


## Why(Why did you change it?)

",https://api.github.com/repos/komuw/naz/issues/16,,,2018-07-02T10:08:55Z,2,80,3,5,OWNER,[],[],[],,,,,[],https://github.com/komuw/naz/pull/16.patch,https://api.github.com/repos/komuw/naz/pulls/16/commits,104,"['7f5221ac9e0daf5f9fc777d3f21a1ffcd5e0da60', '95fcec934a2e51eb1744ee6c2cf43f029bb22a49']"
20,PullRequestEvent,2016-08-11 01:22:56+00:00,2792391,gruns/furl,1041265,gruns,,,80408507,,Update tox config,closed,False,80,"This pull-request updates travis-ci config to include the tox codestyle environment.

*I'm not sure why I didn't include this in #78 but now it needs an `ignore` parameter.*",https://api.github.com/repos/gruns/furl/issues/80,2016-08-11T01:22:56Z,2016-08-11T01:22:56Z,2016-08-11T01:22:56Z,2,4,2,3,[],[],[],[],gruns,1041265.0,User,False,[],https://github.com/gruns/furl/pull/80.patch,https://api.github.com/repos/gruns/furl/pulls/80/commits,104,"['6d7c9ea1ba0914d5df37e518c7c1ae5f77ae20a2', 'd2fa590fea4e1d629e1f9678be296ede05983204']"
27,PullRequestEvent,2018-05-27 15:39:26+00:00,55258005,jopohl/urh,18219846,jopohl,,,190793578,,Add a CLI,open,False,440,,https://api.github.com/repos/jopohl/urh/issues/440,,,2018-05-27T15:39:26Z,24,502,97,18,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/440.patch,https://api.github.com/repos/jopohl/urh/pulls/440/commits,104,"['346a5fb66d03180dc91e0bd0499643c506b18a97', '15a87b34c9259390b60454b82fd0c85db36a1044', '4e30dee5887da5f8ce8dd636efc2b92386753164', '79c56f80fb426e0172e1384039855c788dd8b900', '4a6d502ebb44b94dbd0701ac9896d93a2bc372e2', '5f5b266723a10ace6d167ba05589597f2ca04619', '68b86417d8b2c3fefefa14f9649c3b97a9009e8c', '7460537aa9d166ffa4bc96fa33f7aeaa376f2ef2', '9ba5fbb62e8a270a9f7f6626b136c0836a9f38d8', '3b60e816b6d8c288a686031258c9a91c457fc264', '5ab0522230eb9d47c1b0752f2c070d2abf3e06fc', '9a6535e131cd323e62c67b77348b6203fea26557', '6737982fcd60ac7899d5f59dd489ddb2b1ffde4a', 'd74f7b258b38cb265fc111ec8fafb05e35e31589', 'e7c90c792ef8c574b0a23625303c2505644400ca', 'aeb08b773866a6e8053172ff3e1562f321f9251e', '42624179e360bc5bb771ae3f0f8b64feec4b83eb', 'efc1cab305a30317a3311c59946e2fac4400abc2', 'b8e51262d723cab62b5b4dd185e6066150e94d0b', '6a57d2bcbabd7148996e160ff554d2c0278b5221', '35005e5f4937851bfdb0ce21682de729760231fb', '4f7126c56a3a627b0fa9083955ba7e12f37d4fdb', 'e7722d202d99100478d841cd9f46f56f79d20ea0', 'd49bbe4ca7c76ef567f9811bb080f5ac2d6acc3a', 'a686d8dd48f5968774e19302b357f170988b70aa', '2e7c916383dd97716bbed6bc618fd3841fa560a9', '51858e28cbab17e4e70ca14418972f871599cda6', '0bc3648216298ba70a8cc5ab3361eff2e89c9326', '900a3232f17c5f1f8122fdd2fdaa5509ad2ce4c5', '57f3eb31b0c6f310af3f8ebec179dac5a591f7a9', '61f0662dd8e6616b36118d89f92f0100b6bd92a6', '6fc8698c2a0fcdc83b550173d956468f498c7189', 'a24fae3efa0dc804550e61d6720c8a653400dc65', 'e5c4a702e0efef331c9ac9ca171338c3cb613286', '0a078048ea26ea43c0fdc09225e3780b59629688', '1f686a57bf6df9ccc0db4fef1061b816257003b3', '7a4980c5350bd316885968ffef6db718c6f324b7', 'be9ef88eb47190dc1bcc7d98daea25cf45c75efc', '20c2cab4df57def4cf7604a71b488f6f0c2e4cf8', '77e3277cfbc2464c247716c7ede59e69099e9fd9', 'fc8a5bdf67c8c6bf7b7960cc1facc73eef1c4f2b', '55f0b5a41e7cd4a1a6d73ac3eae6650c12f04da1', '1ebad0ffaea82b2de5fa1e3bde7865688dd2b820', '0c58c721e8e69ce12341cbdcf6fcf046da09ab71', '0edc4c8222ee788b20bda7a4ee69d1b731bb8088', 'c020d39503907040a9a496a8bd6d6b4e970b1f2e', '2cfbfa97853c1009a3a40a5397f23c0ce08cb14d', 'abbc4e35f9c046771fc1736bf61ede774b2a5704', '8e774b8564c6214810953eb99d0e9d3e40ffe053', '5a27ed17d6e1fe1edfb55905a9c45792d4db3bf3', 'e72b08a66630ec09006c8e05cca950bd9fb2650c', 'e380c8b74c014ce9b166dfaea8d6247572de3dc8', 'd638f33e29864fb594bca63ee2751c13a60ccb20', '83e5a7b02e2d00e70f149623d42710e2aff3674f', '647fa48553272afd5f7b9c29540d7091b200eaaa', 'aece532fc7b1c444cfb5ffcdddb38f55317f67bb', '7e9378a7724347987238e805cdb26bceadcce3d3']"
33,PullRequestEvent,2017-11-02 14:16:46+00:00,55258005,jopohl/urh,18219846,jopohl,,,150302717,,Add import for csv,open,False,353,fix #349 ,https://api.github.com/repos/jopohl/urh/issues/353,,,2017-11-02T14:16:46Z,10,202,39,10,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/353.patch,https://api.github.com/repos/jopohl/urh/pulls/353/commits,104,"['89df536f191d631ddb96ba2fcb70a37dc8928ed6', 'c9a05fb195122108a09254aa679f86f0449dad90', '4b36b551a9dfe74fce1c144f55cab3f610b706fb', '172023f4d16642e68977b3bfcb78cab6471d07e9', '991b4b9083df667677a7881ce8f87a522d24dcdc', '7fd5156ccb7cc0b0308a00bc5fff16f4a48ec7cb', '3be8d94e60132276ada1825b4694c0a1c098835d', 'aad6fa62812942557baf7419a90e415322601238', '5e5024fd0f426dcb0e4fbf5e7c4ad5c3ecad56a4']"
63,PullRequestEvent,2016-12-20 17:21:23+00:00,27924304,cdent/gabbi,17428429,samuelfekete,,,98790509,,Add $HISTORY variable,closed,False,194,,https://api.github.com/repos/cdent/gabbi/issues/194,,2016-12-20T17:21:23Z,2016-12-20T17:21:23Z,1,263,26,8,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/194.patch,https://api.github.com/repos/cdent/gabbi/pulls/194/commits,104,"['81832f17992e4b5a8e1e2be3db44ab01cd7149b9', '31d1b1d1b72a3abea10ddc8302e3177a411b2434']"
66,PullRequestEvent,2018-01-12 01:36:08+00:00,93209191,cemsbr/yala,49481,cemsbr,,,162465416,,Update radon to 2.2.0,closed,False,39,"
There's a new version of [radon](https://pypi.python.org/pypi/radon) available.
You are currently using **2.1.1**. I have updated it to **2.2.0**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/radon"">PyPI</a> | <a href=""https://pyup.io/changelogs/radon/"">Changelog</a> | <a href=""https://radon.readthedocs.org/"">Docs</a> 



### Changelog
> 
>### 2.2.0

>--------------------

>- Add an option to show closures when Radon is used from flake8: 135







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/cemsbr/yala/issues/39,2018-01-12T01:36:08Z,2018-01-12T01:36:08Z,2018-01-12T01:36:08Z,2,2,2,2,CONTRIBUTOR,[],[],[],cemsbr,49481.0,User,False,[],https://github.com/cemsbr/yala/pull/39.patch,https://api.github.com/repos/cemsbr/yala/pulls/39/commits,104,"['8e8459d7f67d277348007f8f4c36b1a7ab30a289', 'e37f1760e187ab5c58e2a6549b2dd8f43ad7445d']"
143,PullRequestEvent,2017-09-17 19:19:26+00:00,4946406,mher/flower,691049,mher,,,140689916,,Update tasks datatable to use POST method,closed,False,734,"This PR is to resolve https://github.com/mher/flower/issues/733

""flower can generate URLs which are too big for proxies """,https://api.github.com/repos/mher/flower/issues/734,2017-09-17T19:19:25Z,2017-09-17T19:19:25Z,2017-09-17T19:19:25Z,2,5,0,2,CONTRIBUTOR,[],[],[],mher,691049.0,User,False,[],https://github.com/mher/flower/pull/734.patch,https://api.github.com/repos/mher/flower/pulls/734/commits,104,"['5911edc07f4beae6f6adc275a0e6962cf6f89c9f', '76844f145c35d2fb9a80358b82c8de52e353c7d0']"
169,PullRequestEvent,2017-07-27 01:22:54+00:00,82588597,youfou/wxpy,13495680,Matrixes,,,132647601,,群聊中同一人连续对话不@的情况,open,False,129,"你好，我没有理解 `is_last_member(self, msg)` 函数的意义，在群聊中同一人连读对话，回复中就不会@了",https://api.github.com/repos/youfou/wxpy/issues/129,,,2017-07-27T01:22:54Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/youfou/wxpy/pull/129.patch,https://api.github.com/repos/youfou/wxpy/pulls/129/commits,104,['5efdd67765bb9bddbfc868fe2ab2e94253a2669b']
184,PullRequestEvent,2018-06-29 04:51:36+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,198214576,MDExOlB1bGxSZXF1ZXN0MTk4MjE0NTc2,Fix README,open,False,281,,https://api.github.com/repos/Kuniwak/vint/issues/281,,,2018-06-29T04:51:36Z,1,1,0,1,OWNER,[],[],[],,,,,[],https://github.com/Kuniwak/vint/pull/281.patch,https://api.github.com/repos/Kuniwak/vint/pulls/281/commits,104,['7d424baf62f71dfff588e2324ef551b6d1b76377']
