,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
20,DeleteEvent,2017-12-24 16:18:47+00:00,66086299,tek/amino,2632,tek,,,tag,13.0.0.a.8,user
47,DeleteEvent,2017-07-02 18:47:49+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,crc,user
129,DeleteEvent,2018-01-03 19:41:18+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,windows,user
383,DeleteEvent,2017-09-29 19:57:47+00:00,76012224,ayemos/akagi,2426082,ayemos,,,branch,pyup-update-tox-2.7.0-to-2.9.0,user
602,DeleteEvent,2017-08-08 15:36:15+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,branch,662-fix-autoconfig,user
716,DeleteEvent,2017-03-28 01:12:28+00:00,86398337,xoviat/pyrtf,15351036,xoviat,,,branch,xo,user
750,DeleteEvent,2017-10-17 12:48:46+00:00,45852176,arose/nglview,4451957,hainm,,,branch,hainm-patch-1,user
842,DeleteEvent,2016-01-31 18:54:20+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,branch,feature/breadcrumbs,user
894,DeleteEvent,2015-09-20 18:10:45+00:00,7568434,paulfitz/daff,118367,paulfitz,,,branch,ignore_whitespace,user
941,DeleteEvent,2018-03-07 16:31:23+00:00,102595830,ynqa/pandavro,6745370,ynqa,,,branch,ref,user
1337,DeleteEvent,2017-12-30 22:41:56+00:00,109303405,pavdmyt/yaspin,10200820,pavdmyt,,,branch,simplejson,user
1346,DeleteEvent,2017-11-11 12:06:51+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,fix-longitude-bounds-error,user
1375,DeleteEvent,2018-02-16 20:20:16+00:00,65412345,svenevs/exhale,5871461,svenevs,,,branch,pyup-pin-breathe-4.7.3,user
1583,DeleteEvent,2016-12-01 12:32:16+00:00,13718558,hhatto/pgmagick,150309,hhatto,,,branch,test/use-ubuntu14.04-on-travis-ci,user
1693,DeleteEvent,2017-09-02 17:53:51+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,refactor-test,user
1756,DeleteEvent,2017-09-27 03:43:46+00:00,46593500,rasbt/biopandas,5618407,rasbt,,,branch,pandasmol2,user
1878,DeleteEvent,2016-12-23 19:15:10+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,branch,travis_osx,user
2282,DeleteEvent,2018-02-09 12:26:38+00:00,119905910,aguinet/dragonffi,1874053,aguinet,,,branch,fix/32bits,user
2290,DeleteEvent,2017-12-18 15:46:27+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,branch,release/1.0.5,user
2431,DeleteEvent,2017-07-20 15:53:12+00:00,12034517,ftao/python-ifcfg,374612,benjaoming,,,branch,py3,user
2437,DeleteEvent,2018-01-25 22:05:42+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,branch,feature/add-disk-sata,user
2484,DeleteEvent,2016-10-12 20:05:12+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,branch,udp-broadcast,user
2510,DeleteEvent,2017-10-23 05:29:31+00:00,103041554,leonardt/pycoreir,3766436,leonardt,,,branch,firrtl,user
2551,DeleteEvent,2017-11-09 05:25:54+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,last_working_RTD_commit_v2,user
2646,DeleteEvent,2016-06-25 23:56:11+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,ansible,user
2647,DeleteEvent,2017-03-31 13:47:18+00:00,25334762,pipermerriam/flex,824194,pipermerriam,,,branch,piper/issue-76-problems-with-pet-store-schema,user
2652,DeleteEvent,2017-03-06 08:48:01+00:00,78548891,rm-hull/luma.core,1915543,rm-hull,,,branch,unsupported-platform,user
2749,DeleteEvent,2017-10-24 16:53:33+00:00,101291622,Chaffelson/nipyapi,11668664,Chaffelson,,,branch,pyup-update-cryptography-2.0.3-to-2.1.1,user
2795,DeleteEvent,2017-11-15 15:04:19+00:00,99481053,ahopkins/sanic-jwt,166269,ahopkins,,,branch,pyup-update-py-1.4.34-to-1.5.0,user
2813,DeleteEvent,2018-06-01 21:51:08+00:00,83462592,asottile/pyupgrade,1810591,asottile,,,branch,all-repos_autofix_e309-autopep8,user
2815,DeleteEvent,2016-10-26 01:32:15+00:00,27917780,astrikov-d/dartcms,1495520,astrikov-d,,,branch,fix_migrations,user
2817,DeleteEvent,2016-07-13 09:26:17+00:00,27917780,astrikov-d/dartcms,10496653,slavama,,,branch,rte,user
2847,DeleteEvent,2016-04-26 11:27:30+00:00,3848656,codeinthehole/purl,80975,codeinthehole,,,tag,1.3,user
2905,DeleteEvent,2015-05-30 14:39:21+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v1.20,user
2971,DeleteEvent,2018-05-14 01:48:50+00:00,59235,mkleehammer/pyodbc,27421,mkleehammer,,,branch,355-autocommit,user
2988,DeleteEvent,2015-07-20 00:56:46+00:00,15327092,moogar0880/PyTrakt,3399904,moogar0880,,,branch,pin-auth,user
3039,DeleteEvent,2017-08-30 16:32:42+00:00,88915808,rveachkc/pymsteams,7256365,rveachkc,,,branch,develop,user
