,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
40,DeleteEvent,2017-11-29 14:07:20+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,network_sdr_continuous_send,user
60,DeleteEvent,2015-04-07 16:00:25+00:00,27924304,cdent/gabbi,34498,cdent,,,branch,jsonpath-backref,user
177,DeleteEvent,2015-01-18 13:25:04+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,parse-map-and-filter,user
471,DeleteEvent,2015-09-20 02:17:33+00:00,7568434,paulfitz/daff,118367,paulfitz,,,branch,patch_sqlite,user
1038,DeleteEvent,2017-02-20 13:52:36+00:00,667289,daler/pybedtools,115406,daler,,,branch,issue-178,user
1102,DeleteEvent,2017-08-16 02:32:05+00:00,46701859,imjoey/pyhaproxy,2542401,imjoey,,,branch,add_pypi_icon_in_readme,user
1281,DeleteEvent,2018-01-28 22:17:57+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,branch,feature/base-path,user
1325,DeleteEvent,2018-06-26 19:48:46+00:00,5934517,dpkp/kafka-python,483314,jeffwidman,,,branch,document-connections_max_idle_ms,user
1445,DeleteEvent,2016-05-14 23:53:00+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,test,user
1505,DeleteEvent,2018-07-23 21:14:46+00:00,68545771,MichaelAquilina/S4,2650040,MichaelAquilina,,,branch,0217_Release,user
1585,DeleteEvent,2015-04-11 10:43:52+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v0.0.4,user
1719,DeleteEvent,2018-08-21 13:11:16+00:00,8292338,ultrabug/py3status,852504,lasers,,,branch,test_module_doc,user
1731,DeleteEvent,2016-09-03 00:18:15+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,fix_log_error,user
1743,DeleteEvent,2016-10-23 15:06:07+00:00,22226849,ymyzk/python-gyazo,3383281,ymyzk,,,branch,update-setup-py,user
1765,DeleteEvent,2018-03-14 00:58:53+00:00,101940687,SamLau95/nbinteract,2468904,SamLau95,,,branch,error-messages,user
1833,DeleteEvent,2016-10-26 01:17:44+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,fix-out-of-date,user
1862,DeleteEvent,2015-06-03 22:38:40+00:00,24984879,jedie/bootstrap_env,71315,jedie,,,branch,unittests,user
1872,DeleteEvent,2017-09-18 06:19:13+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-multidict-3.1.3-to-3.2.0,user
1945,DeleteEvent,2018-05-29 07:18:49+00:00,118506495,sepandhaghighi/pycm,7515099,sepandhaghighi,,,branch,pyup-update-pytest-3.5.1-to-3.6.0,user
1965,DeleteEvent,2015-05-07 07:45:16+00:00,12525405,timothycrosley/pies,2090154,timothycrosley,,,branch,feature/fix-issue-41,user
