,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
51,PullRequestReviewCommentEvent,2015-08-05 18:12:30+00:00,27924304,cdent/gabbi,3515,FND,,,created,,c1fd26ad846b038cfbcaa9593a883a300726f3c9,False,"I'm sorry that I still haven't gotten around to following up - might still take a few days though.

Nevertheless: I don't think the structure above is confusing at all, it's in line with how many libraries handle query parameters. Of course the dictionary discards order, thus `foo=hello&bar=1&bar=2` is equivalent to `bar=1&bar=2&foo=hello` - but that was deemed acceptable. (Of course order for multiple values of the same parameter is retained.)",,75,{}
344,PullRequestReviewCommentEvent,2016-10-25 15:05:51+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,5670960,44e7b7360f09e7ebf4d38084657d8a8022c8a0a5,False,"Why is this preferred? As it stands now `X_point, Y_point` are just floats right? Maybe you also mean to get rid of the for loop?",,80,{}
345,PullRequestReviewCommentEvent,2015-12-06 19:20:51+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,,180e5bc747908008e56d82d1f1dc623569bca312,False,"In symfit 0.3.0 self.independent_data is the one you should use here, and it's a dict",,33,{}
381,PullRequestReviewCommentEvent,2016-09-10 05:13:10+00:00,18313451,dsoprea/PySvn,715626,dsoprea,,,created,,e2face79318f8cf6589a9786da47070ec1716f93,False,Undo this.,,48,{}
386,PullRequestReviewCommentEvent,2016-09-14 10:10:42+00:00,18313451,dsoprea/PySvn,2357025,tusharmakkar08,,,created,,95e67ad6b9b447bbd3105de50e551a04003b7c6e,False,"I was thinking of having SvnException as the parent exception of all the exception's raised by  PySvn. @dsoprea What do you think about this? According to me, we should have custom exceptions only and the solution here is to update the docstring for providing more apt information. ",,56,{}
666,PullRequestReviewCommentEvent,2018-01-31 05:36:13+00:00,73685532,lawsie/guizero,2329501,martinohanlon,,,created,92810440,1990267022575fc4780c726e2cdb120300b0d56d,False,you have removed the code which caters for either 0 or 2 arguments being passed.,COLLABORATOR,128,{}
840,PullRequestReviewCommentEvent,2016-05-28 15:42:27+00:00,1600411,jsocol/pystatsd,180459,jsocol,,,created,,ba96bdc0e03fb662f772e2815ae1b517a36608ba,False,"ipv4 resolution isn't relevant for unix sockets, is it?",,76,{}
1005,PullRequestReviewCommentEvent,2016-02-11 15:58:31+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,a8f4d6845b5016a3625b65845cfb803fb690acbb,False,"@bmcfee any objection to us putting the graph construction logic in `_bipartite_match`?  Or equivalently, do you ever see us having a use for `_bipartite_match` where we'd want to pass a graph directly instead of a hits matrix?",,170,{}
1006,PullRequestReviewCommentEvent,2016-06-11 15:42:15+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,,5da485a654fba730f0604c2b1a58050c2560260a,False,Good catch.,,196,{}
1052,PullRequestReviewCommentEvent,2018-06-21 17:14:08+00:00,20101515,giampaolo/psutil,7280933,amanusk,,,created,130912282,ea8a5da2605bae6d547aea6443a7988115383bbd,False,"A short research shows you can call `diskutil list`, which on my system with a single drive returns:
```
/dev/disk0 (internal, physical):            
   #:                       TYPE NAME                    SIZE       IDENTIFIER           
   0:      GUID_partition_scheme                        *500.1 GB   disk0                
   1:                        EFI EFI                     209.7 MB   disk0s1              
   2:          Apple_CoreStorage Macintosh HD            499.2 GB   disk0s2              
   3:                 Apple_Boot Recovery HD             650.0 MB   disk0s3              

/dev/disk1 (internal, virtual):             
   #:                       TYPE NAME                    SIZE       IDENTIFIER           
   0:                  Apple_HFS Macintosh HD           +498.9 GB   disk1                
                                 Logical Volume on disk0s2                               
                                 795438B9-8D7D-42DC-92F4-4659049757DE                    
                                 Unencrypted                                             
```
So basically something like:  `diskutil list  | grep physical | wc -l` should work
Maybe there is a better way, or just leave it at 0 for now. 

",NONE,1284,{}
1068,PullRequestReviewCommentEvent,2017-07-04 09:54:58+00:00,23076316,horazont/aioxmpp,152464,sebastianriese,,,created,47822373,21bd44b5d7accfd50f0c2832fed2fd25bcbd4141,False,"Yes, I already considered that. But I think that otherwise the semantics are correct (removing *one* bookmark if there are several equal ones and not raising, since there is no reason to complain if we want to remove a bookmark and it's already gone).",,125,{}
1081,PullRequestReviewCommentEvent,2017-07-31 11:58:58+00:00,542089,jonashaag/bjoern,175722,jonashaag,,,created,53195992,67ecae6b0911590274494847a392e051536f7492,False,"Ah, I see, sorry. Let's use `memcpy` for the `HTTP_` part then.",,104,{}
1097,PullRequestReviewCommentEvent,2016-09-15 11:53:52+00:00,41117430,mfussenegger/cr8,281260,chaudum,,,created,,cb9716c6d977a9545cfdb226d8877380c14da674,False,good point. had a version first which didn't raise an exception so I had to check for True/False if the node was started,,100,{}
1134,PullRequestReviewCommentEvent,2017-04-22 17:20:08+00:00,7591383,python273/vk_api,3097956,python273,,,created,34161700,9ab9e85d769aecb3854222096e28e880927728b8,False,по другому в PyPI называется,,66,{}
1135,PullRequestReviewCommentEvent,2017-08-28 15:32:19+00:00,7591383,python273/vk_api,3097956,python273,,,created,58978199,854029293ace8451fda727c5014edf9635062803,False,Это тоже,,89,{}
1151,PullRequestReviewCommentEvent,2018-03-14 12:44:36+00:00,7106250,spulec/freezegun,1197059,mariuszthecoder,,,created,103800692,1654a14ea6796a9ee59852e8015351b0022f7a2a,False,+1,NONE,175,{}
1177,PullRequestReviewCommentEvent,2015-07-25 07:13:16+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,a902784f79a37e105dcebd273ed7a5cc611f1759,False,`OpenSubtitles configuration.`,,452,{}
1183,PullRequestReviewCommentEvent,2015-09-20 16:10:06+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,f2b981a8c48bae99b343129818ab64c041db3a5a,False,You don't need to define a function for that.,,511,{}
1278,PullRequestReviewCommentEvent,2017-08-14 13:52:17+00:00,10575335,eliben/pyelftools,1130906,eliben,,,created,56082831,ebe4f843e99255c3ee98f5a3819d00082a12e329,False,"Also, does readelf support this? I wonder if it's possible to have a readelf-comparison test for a file with compressed sections",,152,{}
1404,PullRequestReviewCommentEvent,2016-11-10 22:28:11+00:00,32283257,philpep/testinfra,387511,philpep,,,created,8112152,27cc39dc9152d5f91a59c087e6f853d85e2c4705,False,"don't modify the behavior or `run_test()`, directly use `run_expect([0, 1, 127], ""command -v ..."")` where you need it instead.",,145,{}
1421,PullRequestReviewCommentEvent,2017-01-13 15:37:08+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,created,16592707,be5dc4957ecbf35e234e4af99a7053d3e80b62f0,False,Namespaced packages - possibly better to have a VERSION.txt (or whatever) file in the root directory and it gets slurped from there,,115,{}
1637,PullRequestReviewCommentEvent,2016-08-31 07:17:59+00:00,8292338,ultrabug/py3status,1204299,ritze,,,created,,93a9330a7cd046cb24f94efccd986aa88f2e48bd,False,"When we set `'artist'` and `'title'` we get an _invalid format_ error. Without this two fields the module runs like a dog behind a cat.

Is this an issue in the py3status code?",,354,{}
1657,PullRequestReviewCommentEvent,2018-06-05 08:19:02+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,125863476,b5058b25199fa60bb9639a9a2f7e5f65d548c54b,False,"`memi[tok[0]] = float(tok[1])` gives us float values so we definitely can remove it. You can test this with `self.py3.log()`, eg `self.py3.log('=== Float? {} and {}'.format(used_mem_kib, total_mem_kib))` and run `python2 sysdata.py` in terminal.
",CONTRIBUTOR,1363,{}
1658,PullRequestReviewCommentEvent,2018-03-19 09:38:15+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,104889149,28b316224b28d67f771d6fe82db104dc000615fc,False,"Maybe `database` would be even better... `database` -> `name` -> `type` (imho).
```
sql {
    database = 'MySQLdb'
    format = '{placeholder1} {placeholder2} {placeholder3}'
    query = 'SELECT * FROM ...'
    parameters = {
        'host': 'empty',
        'passwd': 'empty',
    }
}
",CONTRIBUTOR,1303,{}
1660,PullRequestReviewCommentEvent,2015-11-01 20:12:44+00:00,8292338,ultrabug/py3status,474389,ultrabug,,,created,,64c8eadc4e3c3e5da99c9f1fde9d7efebf4a9a98,False,"let's be pythonic till the end, please use `self.full_text = self.format.format(ascii_bar=self.ascii_bar, icon=self.icon, percent=self.percent_charged)` ? :)",,136,{}
1663,PullRequestReviewCommentEvent,2016-09-02 14:39:18+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,,1f42d6daa5e285ed6252f7c65a63232741b7c023,False,False might be a nicer default,,464,{}
1758,PullRequestReviewCommentEvent,2017-07-26 06:56:41+00:00,41542522,cztomczak/cefpython,1187415,cztomczak,,,created,52271247,b1a9afdd6ff1b84c5dd5cd669df3284b91d9a814,False,An unnecessary space before closing parentheses.,,375,{}
1785,PullRequestReviewCommentEvent,2018-05-24 10:47:19+00:00,106929485,ikalchev/HAP-python,30130371,cdce8p,,,created,122938293,baf2d1a0f3bc4cbfcfa380036dcd96a59e906d3d,False,"If the service exits gracefully even without the signal handler, I think we can remove `driver.signal_handler` as well.",CONTRIBUTOR,124,{}
1822,PullRequestReviewCommentEvent,2017-10-22 20:45:41+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,created,71043936,dc7e3f9128695e37da506bfadcaae1cdc5bf677a,False,"As i say above, i have created special type for Gender. You should you it. It's added in branch type-hinting`.",OWNER,261,{}
1823,PullRequestReviewCommentEvent,2018-07-12 09:34:58+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,created,136571723,dec3bdd47ca43166ffcbf227dc6ec3cfe561e322,False,Refactoring is needed here.,OWNER,478,{}
1852,PullRequestReviewCommentEvent,2016-10-24 20:19:54+00:00,16846078,omaciel/fauxfactory,3457115,renzon,,,created,5530897,6fa859bfb3632171f113868095a9bb2c1ca70734,False,Sometimes Pycharm reformatting sucks. But at least I put the code in one line only and without using list.,,82,{}
1863,PullRequestReviewCommentEvent,2017-01-06 15:08:02+00:00,19407941,plumdog/flask_table,2348591,plumdog,,,created,15502271,1933e17abbb5a21e7e008fab74aa31a196aa3372,False,"Can we not just pass `options` straight into the 3rd argument of `TableMeta`? What breaks if you make this change?

Or to put it another way, what does this bit of code fix?",,41,{}
1942,PullRequestReviewCommentEvent,2017-08-05 05:49:52+00:00,13265524,balloob/pychromecast,1107818,madmod,,,created,54509024,3f6a38c00bdfb791e8e067bc839eb2d619ddf85d,False,I've remove the `.editorconfig`. I'm not sure why you wouldn't want one though. It's a pretty standard part of many open source projects. If you are unfamiliar with it the purpose is to allow anyone to work on the project without having to reconfigure their editor for tabs/spaces when switching between projects.,,184,{}
2003,PullRequestReviewCommentEvent,2017-08-02 22:28:14+00:00,84045805,jendrikseipp/vulture,213955,jendrikseipp,,,created,53940221,00cb5a95a821278045de801da134c3a25071e749,False,"I think we're already on the same page, but just to be clear: we only want to catch unreachable code after return statements in this PR, we'll cover the other cases later.

For tests, we need to think about edge cases and stuff that can go wrong with the current code. Multiple return statements is a good idea for a test case and it uncovered a design error already (see my `return` comment on the code). What other edge cases are there?

```
def foo():
    return; a = 1
```
```
def foo():
    return
    a[1:2]
```

```
class Foo():
    return
    a = 1
```

I don't think we need the additional tests you mention in your message.",,83,{}
2332,PullRequestReviewCommentEvent,2018-04-08 18:15:12+00:00,83989500,rytilahti/python-miio,6697940,houndci-bot,,,created,110295558,35286811554d0e9a6ed0121baa59f7f6ce60ae2e,False,continuation line under-indented for visual indent,NONE,303,{}
2402,PullRequestReviewCommentEvent,2016-04-27 10:26:48+00:00,39780739,adamchainz/pretty-cron,857609,adamchainz,,,created,,e8e1b4c7d8862009808ade81ba7b4fe9a74593cf,False,"this is simpler as

```py
if not isinstance(n, tuple):
    n = (n,)
```",,15,{}
2431,PullRequestReviewCommentEvent,2017-11-18 18:59:55+00:00,91844116,ericvsmith/dataclasses,489791,ericvsmith,,,created,77622833,ab3ecad3f6ba649baf1ed4dcd5502987759f7de5,False,"wow, and I'm usually the grammar police! Thanks. I'll address all of these small issues after I merge and review the whole file.",OWNER,67,{}
2507,PullRequestReviewCommentEvent,2017-03-11 05:30:44+00:00,63150494,Danielhiversen/flux_led,1420843,mjg59,,,created,26416147,2aabd4210d144167e750650cbd9a85c92dafa2df,False,"This line has a bunch of spaces in it, rather than being blank",,37,{}
2757,PullRequestReviewCommentEvent,2016-08-12 11:44:45+00:00,16474183,matllubos/django-is-core,424409,matllubos,,,created,,c95021c17e24f9bf9e90c06b87aefb950f6ec367,False,přidal jsem tu url hodí se,,176,{}
2794,PullRequestReviewCommentEvent,2017-10-10 16:36:37+00:00,20118512,striglia/pyramid_swagger,262630,striglia,,,created,68347395,25fc16c9070bb39cec602b0374977e4bbd2c29a3,False,Under what circumstances will this occur? Is silently no-oping the right response?,OWNER,216,{}
2982,PullRequestReviewCommentEvent,2015-05-22 15:26:59+00:00,4479494,serge-sans-paille/pythran,863807,serge-sans-paille,,,created,,52025813b3b737f22777bfabe058cb8813120965,False,"> This one too.

I double-hate it :-)
",,452,{}
2995,PullRequestReviewCommentEvent,2015-03-17 01:09:08+00:00,28577939,CamDavidsonPilon/lifetimes,884032,CamDavidsonPilon,,,created,,ca0ed0ad0fc1e09521ee68d3ee3240c98cd23077,False,"instead of `_df`, this dataframe represents a customers history, so something like `customer_history` would be more appropriate. ",,9,{}
3020,PullRequestReviewCommentEvent,2015-12-11 22:15:07+00:00,27728976,eisensheng/pytest-catchlog,530396,abusalimov,,,created,,23314f0b17763d2a9286dc56bce1969cb9ef8540,False,"Wait, but `FATAL` is just an alias for `CRITICAL`...",,20,{}
3034,PullRequestReviewCommentEvent,2016-03-23 09:28:45+00:00,30093433,holdenk/spark-testing-base,3827156,mahmoudhanafy,,,created,,02c9decfe4038188d02594320df5067dbf340046,False,What if expected doesn't have explicit partitioner ?,,79,{}
3109,PullRequestReviewCommentEvent,2018-03-17 21:57:28+00:00,115284513,costastf/locationsharinglib,4638059,costastf,,,created,104779487,7b66ae8c8062b6102ae01561eee8fc5e27d73c98,False,"Output can never be none, so checking for it does not make sense.",OWNER,9,{}
3147,PullRequestReviewCommentEvent,2017-10-25 13:06:16+00:00,35526217,drgarcia1986/simple-settings,5291018,drgarcia1986,,,created,71851859,835729d62949f48d227506e51b7cebdb0041a7be,False,"I didn't it 😱 
I only ran `travis encrypt` command 🤔 ",OWNER,67,{}
3236,PullRequestReviewCommentEvent,2018-03-03 07:19:09+00:00,6312523,crccheck/django-object-actions,4344408,danmoz,,,created,100967571,ad9f893b72a8e372f966d7cc37e9b0bc80bcacdb,False,"This was causing all Travis builds to run on Python 3.6, which is probably not what we want... I've updated it to work as intended, its not as pretty but it works",NONE,85,{}
3390,PullRequestReviewCommentEvent,2016-12-30 11:32:03+00:00,2238739,KristianOellegaard/django-health-check,2477934,aleksihakli,,,created,14751819,303b2e88e66d0da9f422b772d976e776871d7156,False,"Django will actually support Python 2.7 throughout Django 1.11 LTS which should be supported until (at least) April 2020. So all nice Django package authors are stuck with supporting that, too, if we want to be human to people who haven't migrated to Python 3 yet. So, PyPy doesn't really cost anything to support, and the PyPy project might well get PyPy working with Python >= 3.5 well before 2020. They have also talked a lot about supporting Python 2 and Python 3 with the same code base (and the same JIT).

I, too, use PyPy with some projects and it just always sucks when package support is dropped when it doesn't cost anything to keep - if you support Python 2.7, supporting PyPy is always no-effort with existing test infrastructure.",,75,{}
3397,PullRequestReviewCommentEvent,2017-01-28 07:43:19+00:00,28786568,osiegmar/cloudwatch-mon-scripts-python,1918869,osiegmar,,,created,18969514,3b092f35fa5174302f80d12fe0d7cb692a231d20,False,"Not sure, if this may result in the same problem as below...",,13,{}
3424,PullRequestReviewCommentEvent,2018-03-19 23:42:13+00:00,79584587,yahoo/TensorFlowOnSpark,3676078,leewyang,16574,yahoo,created,105177895,0aac8b213c66e4c2e2d202bcaf51da4b4044a445,False,"```Traceback (most recent call last):
  File ""/Users/leewyang/devpub/TensorFlowOnSpark/examples/mnist/spark/mnist_spark.py"", line 18, in <module>
    import mnist_dist
  File ""/Users/leewyang/devpub/TensorFlowOnSpark/examples/mnist/spark/mnist_dist.py"", line 117
    else:
    ^
IndentationError: expected an indented block
```",CONTRIBUTOR,247,{}
3437,PullRequestReviewCommentEvent,2016-06-21 20:03:29+00:00,30386388,box/box-python-sdk,1150978,jmoldow,23900,box,created,,eb1c9039f7c0d1dfd371385d63addfae10b90eb7,False,"Typically don't need to document `**kwargs` when its only intent is to pass it to `super()`. This usage of `**kwargs` is well-understood. Same for similar documentation on other classes.

It's only when you're doing something else with `*args` or `**kwargs` that it would need to be documented.",,139,{}
3464,PullRequestReviewCommentEvent,2018-05-04 13:33:59+00:00,41557383,cloudant/python-cloudant,10552966,emlaver,44642,cloudant,created,117605587,df6d3e580f3bc7815652543481d0c0a166609b7c,False,Fixed in df6d3e5.,CONTRIBUTOR,378,{}
3482,PullRequestReviewCommentEvent,2018-08-22 00:31:17+00:00,34864402,apache/incubator-mxnet,15812243,huangzhiyuan,47359,apache,created,148298808,013fd89ce26bf1ada7dd923d8a03b9b64032cdb7,False,Done.,NONE,11611,{}
3483,PullRequestReviewCommentEvent,2018-08-22 21:39:19+00:00,34864402,apache/incubator-mxnet,11465736,haojin2,47359,apache,created,148684596,e389c989a7758bd7edf83b2acc3f4e0aec4de341,False,"Ok I see what you mean, but I'm simply copying the original code here and I would prefer not touching anything not necessary to my addition.",CONTRIBUTOR,12261,{}
3490,PullRequestReviewCommentEvent,2018-08-07 23:26:42+00:00,34864402,apache/incubator-mxnet,928489,larroy,47359,apache,created,144220605,190c9bfa551e0fb2499f41783fc21f0ae62dab4a,False,Same.,CONTRIBUTOR,11325,{}
3502,PullRequestReviewCommentEvent,2017-08-08 18:32:17+00:00,34864402,apache/incubator-mxnet,3457240,rahul003,47359,apache,created,55029694,27f6261bbc556b7213931181f93a67aa10d2cb5d,False,@piiswrong Did you also mean the same thing? Changing that line to mxnet/tensor_blob.h doesn't compile as well.,,7321,{}
3515,PullRequestReviewCommentEvent,2018-05-24 17:07:05+00:00,34864402,apache/incubator-mxnet,3403674,sandeep-krishnamurthy,47359,apache,created,123084223,dd6aa2818cc20eece412ae78091f5d143867c23a,False,"Should we show an example output here for clarity of URL, port number etc. that we use in next section? Something like - Your server should start up like below etc.",CONTRIBUTOR,11037,{}
3523,PullRequestReviewCommentEvent,2018-03-30 16:22:09+00:00,34864402,apache/incubator-mxnet,70481,zheng-da,47359,apache,created,108369254,b443d4a331b3abeae7db08f7abfbf5f7f78f99aa,False,I think @reminisce has a PR to fix this.,CONTRIBUTOR,10339,{}
3534,PullRequestReviewCommentEvent,2018-05-30 04:30:01+00:00,34864402,apache/incubator-mxnet,70481,zheng-da,47359,apache,created,124246606,05860b12219125a403f75584471bf3b54c950299,False,the same here.,CONTRIBUTOR,10433,{}
3541,PullRequestReviewCommentEvent,2018-06-14 15:29:29+00:00,34864402,apache/incubator-mxnet,22437510,TaoLv,47359,apache,created,128834106,3b5fc3a054b7203c652aba1e90025ce54b40368b,False,"operators inside a subgraph are still executed in the execution engine, right?",CONTRIBUTOR,11251,{}
3546,PullRequestReviewCommentEvent,2018-03-02 05:28:56+00:00,34864402,apache/incubator-mxnet,11234557,cjolivier01,47359,apache,created,100679029,2ca17eec1bccc31a900e04596b5e7ca41b3a0368,False,which one do you think should be parallelized? always the outside one? the one with the largest number of iterations? the smallest number of iterations? what’s the convention on this (i’ve been curious of this myself),CONTRIBUTOR,9939,{}
