,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
83,ReleaseEvent,2017-01-17 01:59:36+00:00,78888191,kislyuk/yq,862013,kislyuk,,,published,v2.0.2,v2.0.2,- Test and documentation improvements
430,ReleaseEvent,2018-02-09 11:17:51+00:00,115020006,doudz/zigate,1262548,doudz,,,published,0.7.3,,callback now use pydispatcher
736,ReleaseEvent,2017-04-13 12:45:28+00:00,32190008,avakar/pytoml,339713,avakar,,,published,v0.1.12,,
743,ReleaseEvent,2016-05-30 15:04:09+00:00,36242853,bjodah/chempy,485936,bjodah,,,published,v0.4.0,Version 0.4.0,"New minor release, new features, bug fixes."
984,ReleaseEvent,2016-08-28 15:10:23+00:00,37823900,Grunny/zap-cli,230630,Grunny,,,published,v0.3.0,v0.3.0,"* Add a status command to check if ZAP is running (#14)
* Raise an error when the ZAP executable is not found (#11)
* Upgrade python-owasp-zap-v2.4 dependency to 0.0.8"
1007,ReleaseEvent,2015-02-09 17:36:33+00:00,13943006,MrYsLab/PyMata,5189838,MrYsLab,,,published,v2.05,Added optional verbose parameter to suppress status messages,"This release adds an additional optional parameter to suppress status messages. 

pymata.py:
__init__(self, port_id='/dev/ttyACM0', bluetooth=True, verbose=True)"
1229,ReleaseEvent,2015-08-07 14:25:35+00:00,23868031,hbldh/pybankid,4191111,hbldh,,,published,v.0.1.4,Version 0.1.4,"# Version 0.1.4

### Features 
- Modified transport to use own Requests Session object and thereby storing SSL key passwords during Client lifetime.
- Testing: Wrote one test against BankID test server and added Travis CI building.

### Minor modifications
- Updated README with testing info.
- Problems with `suds` in Python 2.6. Removing from testing for time being.
- Fetching test certificate now removes password for the key part of the certificate to enable automated tests."
1513,ReleaseEvent,2018-03-24 14:11:01+00:00,96006529,cmorisse/ikp3db,544433,cmorisse,,,published,1.1.4,Fix release,"FIX: improve robustness of vars dumping
FIX: root frame detection in dump_frame()"
1826,ReleaseEvent,2015-11-04 05:08:03+00:00,22752008,snower/TorMySQL,2220463,snower,,,published,0.1.5,0.1.5,
1879,ReleaseEvent,2018-03-21 05:17:48+00:00,48924523,CalebBell/fluids,16520296,CalebBell,,,published,0.1.71,Github release,
2182,ReleaseEvent,2017-01-24 17:35:19+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,published,v0.3.2,v0.3.2,see HISTORY.
2486,ReleaseEvent,2017-01-18 15:12:34+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,published,v1.8.2,Version 1.8.2,"**Fixed**

- Issue #58 where various multi-value CLI options for the ``edit-hardware`` and ``inject-config`` commands did not append properly.
- Issue in which explicitly specified NIC names were being overwritten by names auto-derived from network names when attempting to set both NIC name  and network names in a single ``cot edit-hardware`` call.
- ``cot edit-properties`` again accepts property values containing the characters
  ``+`` and ``=`` (#59).

**Added**

- COT can now detect the presence of an .ovf file in a TAR archive even if
  the archive is not named ``*.ova*`` and even if the .ovf file is not the first
  file in the archive as specified by the OVF specification. This allows
  (read-only at present) handling of VirtualBox Vagrant .box files,
  which are approximately equivalent to non-standards-compliant OVAs.

"
2492,ReleaseEvent,2018-07-30 21:32:56+00:00,74618801,halcy/Mastodon.py,59633,halcy,,,published,1.3.1,1.3.1,"* Mastodon v2.4.3 compatibility:
   * Keyword filter support: filters(), filter(), filters_apply(), filter_create(), filter_update(), filter_delete()
   * Follow suggestions support: suggestions(), suggestion_delete()
   * account_follow() now has ""reblogs"" parameter
   * account_mute() now has ""notifications"" parameter
   * Support for granular scopes
* Added status_reply() convenience function
* First attempt at basic Pleroma compatibility (Thanks deeunderscore)
* Several small fixes"
2528,ReleaseEvent,2016-07-27 22:16:19+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,published,v0.0.4.dev1,Gitter badge,"0.0.4
=====
-  Add Gitter badge to README."
2713,ReleaseEvent,2017-02-24 13:58:53+00:00,576113,sbraz/pymediainfo,4833332,sbraz,,,published,v2.1.6,,
2723,ReleaseEvent,2015-07-14 12:34:36+00:00,37474146,swistakm/graceful,1258054,swistakm,,,published,0.0.4,0.0.4,"Fixes:
* type annotation of `StringField` changed from `'raw'` to `'string'`
* `ValidationError` now translates to `falcon.HTTPBadRequest` exceptions on resource level"
2938,ReleaseEvent,2017-11-25 04:14:13+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,published,v0.16,Version 0.16,"- Add read_policy and null_policy keywords - see documentation for details
- Fix bugs around files with missing ~V ~W ~P or ~C sections (#84 #85 #78)
- Fix #17 involving files with commas as a decimal mark
- Improve LASHeaderError traceback message
- Fix bug involving files with ~A but no data lines following
- Fix bug with blank line at start of file
- Fix bug involving missing or duplicate STRT, STOP and STEP mnemonics"
3423,ReleaseEvent,2017-03-16 18:34:32+00:00,80914460,igorcoding/asynctnt,5521116,igorcoding,,,published,v0.1.6,,
3465,ReleaseEvent,2017-10-02 15:13:04+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,published,0.4.10,0.4.10,* Fixes for failing tests on hot-reloading during test phase.
3924,ReleaseEvent,2018-01-16 09:22:57+00:00,90407498,jbasko/configmanager,632910,jbasko,,,published,v1.34.0,v1.34.0,
3983,ReleaseEvent,2017-06-04 08:47:57+00:00,53907505,kata198/func_timeout,8461115,kata198,,,published,4.2.0,4.2.0,"* 4.2.0 - Jun 4 2017
- Add ""stop"" method to StoppableThread (same as previous _stopThread method -
but with a 'public' name)
- Document StoppableThread a lot more
- Add ""raiseEvery"" to StoppableThread.stop to control the ""repeatEvery"" arg to
JoinThread (how often after the first raise the exception is retried)
"
4277,ReleaseEvent,2017-12-23 13:03:04+00:00,41303032,DeepSpace2/StyleFrame,6841988,DeepSpace2,,,published,1.3,,
4304,ReleaseEvent,2017-11-06 12:48:17+00:00,24219208,LettError/MutatorMath,6939968,anthrotype,,,published,2.1.0,2.1.0,"- [ufo.document] Added API to generate a single instance, useful when parallelizing build for fonts with large number of instances.  
  The DesignSpaceDocumentReader has a new `readInstance` method that reads and builds a single instance element. It takes a `key` tuple argument with the (attribute, value) used to find and select the instance to build (#98)."
4314,ReleaseEvent,2018-04-19 08:08:51+00:00,75599503,TMiguelT/PandasSchema,5019367,TMiguelT,,,published,3.2,,Add `IsDistinctValidation`
