,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
26,PullRequestEvent,2017-08-17 10:53:49+00:00,82165392,flou/brume,60556,flou,,,135981721,,Refactor brume CLI,closed,False,8,,https://api.github.com/repos/flou/brume/issues/8,2017-08-17T10:53:49Z,2017-08-17T10:53:49Z,2017-08-17T10:53:49Z,4,949,289,15,[],[],[],[],flou,60556.0,User,False,[],https://github.com/flou/brume/pull/8.patch,https://api.github.com/repos/flou/brume/pulls/8/commits,081,"['1d2dad1dea84d7d71cd2973d34d4cd7eb21a398f', 'd0a5d022fbd1c7a5702241ea587768b3f27a1196', '006223bd8c5a900c0d3667a69f5ef6c3d19ffc67', '710b17579ac29ea008263c9bb03ffe167d1676ba']"
52,PullRequestEvent,2017-04-18 16:45:04+00:00,55258005,jopohl/urh,18219846,jopohl,,,116371728,,[WIP] add support for YardStick,open,False,243,fix #198 ,https://api.github.com/repos/jopohl/urh/issues/243,,,2017-04-18T16:45:03Z,1,7,2,1,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/243.patch,https://api.github.com/repos/jopohl/urh/pulls/243/commits,081,"['02d7dd73e7d8e6afedf0ca444d4823abbc70083a', 'cf1ed8667a71060ac050edfaef4fedc20cdd56e0', 'ec91088ec0c1c111d14765f978017175c229897e', 'bd42fe199d13a10f179d5609b391e70f6ba21ea2', '1f722dc40332db1ef81db000b5c79fec7fc12a41']"
66,PullRequestEvent,2017-11-13 13:54:13+00:00,55258005,jopohl/urh,18219846,jopohl,,,151914769,,make minimum message length configurable,closed,False,354,"Goal of this PR is to fix #352 .

- [x] add a new dialog for advanced modulation options
- [x] implement logic for message divisor length
- [x] ensure ``` pause_threshold ``` and ``` message_divisor_length ``` are considered in ``` apply to all ``` action
- [x] ensure both parameters are saved in project file
- [x] make advanced settings button only visible for ASK demod
- [x] unittests
   - [x] pause threshold
   - [x] message length divisor",https://api.github.com/repos/jopohl/urh/issues/354,2017-11-13T13:54:12Z,2017-11-13T13:54:12Z,2017-11-13T13:54:13Z,15,54399,50436,20,OWNER,[],[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/354.patch,https://api.github.com/repos/jopohl/urh/pulls/354/commits,081,"['6ac25b43b5693283f38054c9e1ba747ef2c65917', '507263d0f12379d1387d649def534106fd845e4d', '8b515f0348aaf6acd571c0202dcc2fb24f782444', '354328facc85fd706f521548f8bde2380e0bc207', '9c5d0f68b2f07de15252f807881354b85d727a46', 'cec015d4e91ce449645be0bf409e9d536118e750', 'b8d5f7fb664681454c9ac2f242034926ec4e5d13', 'e839f72513b3a4233b8001526fc6f041b9bb5352', 'c164eedff15093bba998ab82ec48504a08587745', '26ec5326d4d3ad6726bf951b857ad1324a4165a3', 'ed768fe35ef0f4bb55f4d63205612013c0e27cd5', '96d1cb03499f87e284026494334f658f470e0752', '700f96866551c1183ef226aeb25d2a3958f6d1dd', 'da10eed1841148e2f0fa1ee2d5d44db3288a0906', '52f4bb5aef32e13bbba947566ebe2e40cc34ccf5']"
97,PullRequestEvent,2016-04-13 14:47:51+00:00,10156090,klen/mixer,1609226,eelkeh,,,66334026,,Support for sqlalchemy augmented types,open,False,58,fixes #57,https://api.github.com/repos/klen/mixer/issues/58,,,2016-04-13T14:47:50Z,1,14,1,2,[],[],[],[],,,,,[],https://github.com/klen/mixer/pull/58.patch,https://api.github.com/repos/klen/mixer/pulls/58/commits,081,['c9957b9cdfe18b116444ad615d91c16f23fc8a72']
103,PullRequestEvent,2017-11-14 03:28:26+00:00,4295983,loli/medpy,51059,cancan101,,,152154733,,misc cleanup in preparation for python3,closed,False,57,,https://api.github.com/repos/loli/medpy/issues/57,2017-11-14T03:28:25Z,2017-11-14T03:28:25Z,2017-11-14T03:28:25Z,2,9,9,4,COLLABORATOR,[],[],[],cancan101,51059.0,User,False,[],https://github.com/loli/medpy/pull/57.patch,https://api.github.com/repos/loli/medpy/pulls/57/commits,081,"['8c4ba6638a2c124495fbd0e6e53015b8f82f4f3d', '82f3fad83e87cb154dfca652d30eb866dc86a937']"
108,PullRequestEvent,2016-09-03 11:38:33+00:00,31074875,wadda/gps3,4308824,wadda,,,83893123,,Fixed daemon issue on Python pre-3.3,closed,False,13,"Although Python 2.7 documentation claims to have the daemon keyword in threading.Thread (supposedly introduced in 2.6) it is still missing:

```
$ python
Python 2.7.5 (default, Mar  9 2014, 22:15:05) 
[GCC 4.2.1 Compatible Apple LLVM 5.0 (clang-500.0.68)] on darwin
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> from threading import Thread
>>> Thread(daemon=True)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
TypeError: __init__() got an unexpected keyword argument 'daemon'
>>> 
```
It works in Python3:

```
$ python3
Python 3.5.2 (default, Jun 29 2016, 13:42:46) 
[GCC 4.2.1 Compatible Apple LLVM 6.0 (clang-600.0.57)] on darwin
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> from threading import Thread
>>> Thread(daemon=True)
<Thread(Thread-1, initial daemon)>
>>> 
```",https://api.github.com/repos/wadda/gps3/issues/13,2016-09-03T11:38:33Z,2016-09-03T11:38:33Z,2016-09-03T11:38:33Z,1,7,3,1,[],[],[],[],wadda,4308824.0,User,False,[],https://github.com/wadda/gps3/pull/13.patch,https://api.github.com/repos/wadda/gps3/pulls/13/commits,081,['0c19ce75e60680b73152ba1f4f88a4f343daa1eb']
119,PullRequestEvent,2017-10-09 18:18:51+00:00,27924304,cdent/gabbi,15268701,dkt26111,,,145516823,,use_prior_test directive and flag,open,False,221,"* Added use_prior_test flag to build_tests.  Defaults to True.
* Added use_prior_test directive in YAML file.
  - If not set in the YAML file, it will default to the value set by
    build_tests.
  - If it is set in the YAML file, its value will override the
    use_prior_test value set by build_tests.
* When executing a test, only run prior test if use_prior_test is True.
* Added tests verifying build_tests and HTTPTestCase test_request
  behavior with use_prior_test.",https://api.github.com/repos/cdent/gabbi/issues/221,,,2017-10-09T18:18:51Z,1,80,6,5,NONE,[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/221.patch,https://api.github.com/repos/cdent/gabbi/pulls/221/commits,081,"['6fb4dd3426de924935356ebb334bfb2a2b946a5f', '726bd0165e2da7f1621297b2e451744d087857b9', '679b2238c238cb54f65c666b46d8f1f7721a7bb8', 'c39e8035d76c1cf3c3d66d40c2568ac259c61354', 'd7e32aced087c85eb70ed02a7f127b990b343cb4']"
120,PullRequestEvent,2016-05-06 16:26:03+00:00,27924304,cdent/gabbi,34498,cdent,,,69175528,,Content handlers,open,False,134,"This implements some of the ideas discussed in [ContentHandler](https://github.com/cdent/gabbi/wiki/Ideas#contenthandlers).

The basic concept is that a ContentHandler can 'accept' a content
type (either in request or response) and then provide loads, dumps,
$RESPONSE replacer functionality, and (when it is ready) response_<foo>
handling in one package.

If/when this merges I'll probably call this gabbi 2.0. Backwards compatibility is being maintained but there is a conceptual break between response handlers and content handlers that I think needs to be highlighted.

In concert with this I think it is probably worthwhile packaging an html content-handler at the same time so that there's a useful thing to look at and use. I have an experimental branch below this one called [explore-html](https://github.com/cdent/gabbi/tree/explore-html) that includes [one](https://github.com/cdent/gabbi/blob/explore-html/gabbi/tests/html_content_handler.py) that would need a bit of tuning to make proper, but is a start.

Still a few things to do on this branch:

* docstrings
* test coverage (I just found some lame code that ought to fail while updating the explore-html branch) but nothing covers is
* general review and happiness",https://api.github.com/repos/cdent/gabbi/issues/134,,,2016-05-06T16:26:03Z,9,322,130,8,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/134.patch,https://api.github.com/repos/cdent/gabbi/pulls/134/commits,081,"['cde61b8f5fd64875b9de3dcf52f97e5c2b5bb5a0', 'd4cd98e0b34c5b98cd17b4d66fb73e0938537eaa', '48b52d246b3e88e77bd844435e1b82451f431d10', '39fe95e32ec93ebe470550cbb54724013a2a35d8', '901e01ab70fdf4afde22a0a2cc88f267fcd5ed3e', '1d0878cd9ed310c4d31a08b927dc0987c734dcc9', '682c4b224ed434c11f88d6d41f88e71f4c1d88be', '08ee1d1edb2a8190a601fae172d37a05c855977e', 'ad431ea3d2c2f84b9a4aa908b20af02d8318cb87', 'd245cfd072d6fac78f7c33c2894af6f5c3ad26c0', 'bb7e74eab990432250b49a866503b0f519414d5c', '3bcac9c9d85396371390a671b65bd4e7c85599e9', '0fe72b4a93fbca552fd11252089ba9850bd5477c', 'bc8c781c8424fa408e5079430d594089dff639ca', '77a553aeebf95903feeca966ae1b4f12b2e01a91', '32de38d487ba87930d164ea464c760b3c1501a54', 'f6fed93824222aba21696f5ca3110923009e6f95', 'c72d736a892df39e12abc39e369425dfa4425655', 'a9039670e794480429e2f1902589f57fd40cddec', '4b82d0ddc71e27d017498cae9248cb4c7d0020d6', '0767cb8c7ccaca7c0fe04ab29cb3e8181c517695', 'b7612145e83e9752d6b3b40451e78987f991d4ae', '92718ede93288cd1679a1060d846706023748b37', '8db2f5ab275c387e65bb0032ea803dfed7e8010d', '2bd1c803b71bd26be7822be87e249a811467b863', '3d559ab0b7bdb852c87d4aa692ed14ce729bb9a5', '448a1c3fa0ea3d835efd7a9a0f381a486f28a92f', '80df8a8863de9e218ad7abd4f35069b656e3567d', '9cb72dbc4301a92a28f456bfc17468cd8271861a', '1b9c4dfdf0d95dd55f197ba7b36097c85632a89b', 'a9e16c7ae34e67b36eee1845f315477fbe8cd35c', '9203bc89c35f24dcdb92f78317966ffde7dc31e8', '816d58062a5fd0d540ae3ca011e296f352d2ea01', 'acf330730e1c1b32cff4e3b62a2c92369c98d6aa', '0419936f5d4114e0d9f0239c89778f499deb427d', '02ffb45f77e58e617b27b86a4333c99324e072ec']"
122,PullRequestEvent,2015-06-17 17:13:32+00:00,27924304,cdent/gabbi,34498,cdent,,,37889724,,Build tests prefix,closed,False,47,"A prefix is applied to all the unqualifed URLs in a suite of tests.
This is useful for testing live applications that are mounted at
different points under a wsgi server.
",https://api.github.com/repos/cdent/gabbi/issues/47,2015-06-17T17:13:32Z,2015-06-17T17:13:32Z,2015-06-17T17:13:32Z,2,69,13,6,[],[],[],[],cdent,34498.0,User,False,[],https://github.com/cdent/gabbi/pull/47.patch,https://api.github.com/repos/cdent/gabbi/pulls/47/commits,081,"['702710be94ad7a5505c13bc11fd691bfdffdfa74', 'ecd122b3972b96455558a4f19ad74445cc1a61cb']"
125,PullRequestEvent,2018-07-29 23:33:04+00:00,93209191,cemsbr/yala,49481,cemsbr,,,197155913,MDExOlB1bGxSZXF1ZXN0MTk3MTU1OTEz,Update pyflakes to 2.0.0,closed,False,104,"
This PR updates [pyflakes](https://pypi.org/project/pyflakes) from **1.6.0** to **2.0.0**.



<details>
  <summary>Changelog</summary>
  
  
   ### 2.0.0
   ```
   - Drop support for EOL Python &lt;2.7 and 3.2-3.3
  - Check for unused exception binding in `except:` block
  - Handle string literal type annotations
  - Ignore redefinitions of `_`, unless originally defined by import
  - Support `__class__` without `self` in Python 3
  - Issue an error for `raise NotImplemented(...)`
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pyflakes
  - Changelog: https://pyup.io/changelogs/pyflakes/
  - Repo: https://github.com/PyCQA/pyflakes
</details>

",https://api.github.com/repos/cemsbr/yala/issues/104,,2018-07-29T23:33:03Z,2018-07-29T23:33:03Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/104.patch,https://api.github.com/repos/cemsbr/yala/pulls/104/commits,081,['463325fadd1237d1aa3fae667e4bfe9846774412']
