,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
76,PullRequestReviewCommentEvent,2017-03-05 22:59:16+00:00,72066935,cs01/gdbgui,5715368,cs01,,,created,25159290,5c8f90a0660d35ec5a5c4599fe348549ede9d13d,False,"Single quotes everywhere `'` unless double quotes are required. Also, another convention in the file is no semicolons.",,37,{}
253,PullRequestReviewCommentEvent,2018-04-19 07:48:03+00:00,6662075,joke2k/faker,4416591,kivipe,,,created,113497509,296afa2a1b2a34943e016c5f8b40e8959edba729,False,"Thanks for sharing this neat idea, fixed.",CONTRIBUTOR,744,{}
276,PullRequestReviewCommentEvent,2018-07-04 07:31:41+00:00,138811196,nschloe/tuna,425260,eric-wieser,,,created,134264824,1f232e7c270f4581253cb3dea388a49ce820aeeb,False,"Which?
",CONTRIBUTOR,14,{}
376,PullRequestReviewCommentEvent,2016-02-09 23:15:28+00:00,14900247,skoczen/will,327714,woohgit,,,created,,42083fa504d7b6eb457d1bec792c381a82b4b062,False,Actually the latter would be enough completely,,214,{}
381,PullRequestReviewCommentEvent,2015-12-06 19:14:32+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,,180e5bc747908008e56d82d1f1dc623569bca312,False,whats wrong with this line? Seems like the cleaner way to do it.,,33,{}
399,PullRequestReviewCommentEvent,2018-06-14 03:37:56+00:00,77868600,benjaminp/six,5003283,WildCard65,,,created,128632748,3ad27d0cb05341539df26ac61976dcfc5d58d71b,False,Consistency with the PYX variables at file's beginning,NONE,241,{}
777,PullRequestReviewCommentEvent,2016-10-17 02:12:58+00:00,10047126,dgilland/pydash,1251349,dgilland,,,created,4404153,e38179358d426bb1364991e26df9a369c266096c,False,"Like this:

```python
def call_math_operator(value1, value2, op, default):
```",,70,{}
847,PullRequestReviewCommentEvent,2015-12-18 09:44:52+00:00,3852351,meejah/txtorcon,145599,meejah,,,created,,20bfa7946f451f2bc289ad504ba83fc045050492,False,"This should be 'rb' since we're expecting bytes. And although this isn't consistent at all in txtorcon yet, I'd like to keep data like this as ""private"" attribute, so ``self._cookied_data`` please :)",,150,{}
881,PullRequestReviewCommentEvent,2016-03-23 01:40:24+00:00,12668735,secynic/ipwhois,5407541,secynic,,,created,,979d1c0e4cdf3ffcf629761f784e342202be28d3,False,"Change to:
`d = json.loads(data.readall().decode('utf-8', 'ignore'))`",,97,{}
951,PullRequestReviewCommentEvent,2016-04-02 21:06:23+00:00,22447892,adamhajari/spyre,1072820,adamhajari,,,created,,55c77c86ba8f2756722bd9a0b7698198c02d3c2f,False,"@tharen should this be 
```
""{{prefix}}spinning_wheel""
```
since `prefix` already includes the `/`?",,46,{}
963,PullRequestReviewCommentEvent,2016-03-16 09:03:44+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,5880a480d007e94880404cf5410e761e9d997dab,False,"So to me, a ""time series"" means any sequence of temporal data, not the times at which that data occurs.  I would call the times at which some sequential temporal data occurs the ""timebase"".  Am I alone here?",,186,{}
977,PullRequestReviewCommentEvent,2018-07-12 22:05:48+00:00,3489194,davidhalter/jedi,9766,blueyed,,,created,136846957,57dba254c8a5d1d1f4350887e7880f5f8c7bfadc,False,"Ok, please add it to the config then.",CONTRIBUTOR,1108,{}
