,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
71,PullRequestReviewCommentEvent,2018-07-21 13:55:52+00:00,48198706,dschep/ntfy,974662,thomwiggers,,,created,139258724,b1a821f237d2fca0248ae0daed27d614e42ffb3f,False,"This isn't necessary, if it wasn't necessary before.",NONE,173,{}
402,PullRequestReviewCommentEvent,2016-09-11 01:41:33+00:00,18313451,dsoprea/PySvn,29663,rnt,,,created,,e04bcfd4ed74727fc12a2019e1e0ed6329ccdadf,False,"Yeap! Me too!
autopep8 not thinks alike.",,50,{}
462,PullRequestReviewCommentEvent,2015-10-07 13:40:24+00:00,12356475,stef/pysodium,5380830,bgaifullin,,,created,,0d35f4505109194415e78afaad4f222a4efbaf07,False,multiple spaces after '=',,22,{}
543,PullRequestReviewCommentEvent,2017-03-10 21:00:07+00:00,6865808,danilop/yas3fs,1565435,Liath,,,created,26375845,be5aa407a89d74b28ba5b49141c0536828163be1,False,Idk enough about python for the second question. Recommendations? ,,148,{}
696,PullRequestReviewCommentEvent,2018-08-08 23:56:55+00:00,64695045,willkg/everett,820826,willkg,,,created,144650489,8016856f2facb13b66f9f4aa77b8dc54a5d0b064,False,I'm not sure I understand this. Why are there two `PathValue` implementations?,OWNER,67,{}
715,PullRequestReviewCommentEvent,2016-08-06 08:27:39+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,created,,2c66ed9247cd4c8163177b8b21a96a2637bbd8c9,False,"Okya, will sort that out today",,36,{}
728,PullRequestReviewCommentEvent,2017-08-10 16:15:50+00:00,72015621,antocuni/capnpy,344507,antocuni,,,created,55581391,6d48b1b9ffce62b2bfe90178a217fb8a65247c82,False,same as above,,17,{}
857,PullRequestReviewCommentEvent,2015-08-27 08:42:32+00:00,26048137,motom001/DoorPi,9497035,motom001,,,created,,03b05d90db6f91066ab74892b5cd081942f0c987,False,"ich hab das ein paar mal in den Quellcodes gesehen - die beiden if beginnen an unterschiedlichen stellen.
Das kann in Python zu Problemen führen - eventuell IDE prüfen oder wechseln",,101,{}
968,PullRequestReviewCommentEvent,2017-07-21 18:22:17+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,51549317,31229f382198ff2f0d5ada3feda29741aa31e399,False,done,,225,{}
1010,PullRequestReviewCommentEvent,2018-02-19 21:54:19+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,97663319,550ae6f8119f2d4607d283e9fc224ead24862d1a,False,There should be an `else` here in case `psutil_read_raw_args` fails I guess.,OWNER,1220,{}
