,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
6,PullRequestEvent,2017-12-04 08:55:16+00:00,54391698,jd/pifpaf,200878,sileht,,,156139970,,gnocchi: allow any workers as possible,open,False,85,,https://api.github.com/repos/jd/pifpaf/issues/85,,,2017-12-04T08:55:15Z,1,0,1,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/85.patch,https://api.github.com/repos/jd/pifpaf/pulls/85/commits,084,['aa5617d9504f15932fc0e63658fdca96dfb35fd8']
13,PullRequestEvent,2015-02-25 04:47:06+00:00,20087961,T0ha/ezodf,2689585,T0ha,,,23357469,,Support reading from and writing to memory,closed,False,4,"Hi,

ezodf lacks of such support while odfpy had it. I originally aimed at ""ods"" file type only but it turns out ""odt"", ""odg"" and ""odp"" are OK with my patches too.

The patches only modifies the behavior of file opening and file save. Although it causes back compatibility concerns because opendoc was inserted a file_content parameter, I don't think opening from a memory stream ever worked. Hence, it is pretty safe to add such an extra paramter. Test cases were appended. 

I am looking forward to its release in pypi as my library pyexcel-ods3 would like to have this support. 

Cheers

chfw",https://api.github.com/repos/T0ha/ezodf/issues/4,2015-02-25T04:47:06Z,2015-02-25T04:47:06Z,2015-02-25T04:47:06Z,7,62,13,7,[],[],[],[],T0ha,2689585.0,User,False,[],https://github.com/T0ha/ezodf/pull/4.patch,https://api.github.com/repos/T0ha/ezodf/pulls/4/commits,084,"['c96fe52dad92d62e3bd9c32e6b64393ec1ea55f8', '4381d643676c9d683ffb1aa6c6cf6c74f54038db', '737e866e3ac2773334897df07d806d330f078302', 'dea64c5477746d6ba91c53a55c9547ffde294a03', '4d67bb6c3719d5696d5a5f6f8bae3daf8d1f7f3e', '4eef1913b87754a8186515ba754505138233cc0b', '38549bee91743987b780d9985ee0bf1381cc454e']"
37,PullRequestEvent,2017-06-24 11:35:36+00:00,55258005,jopohl/urh,18219846,jopohl,,,127324247,,Update README.md,closed,False,298,fix wording,https://api.github.com/repos/jopohl/urh/issues/298,2017-06-24T11:35:36Z,2017-06-24T11:35:36Z,2017-06-24T11:35:36Z,1,1,1,1,[],[],[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/298.patch,https://api.github.com/repos/jopohl/urh/pulls/298/commits,084,['88cd1c50f0995ceaf9ed44081b8c6f2515bd0142']
131,PullRequestEvent,2018-03-06 21:36:31+00:00,37620216,kipe/pycron,1581122,kipe,,,173288277,,Add support for day names and abbreviations,open,False,13,"This is in response to issue #12 

The first commit takes care of the issue discussed in issue. The additional commits are more or less making the system more bullet proof, such as user (like my self) assuming the first day of the week to be Monday instead of Sunday.",https://api.github.com/repos/kipe/pycron/issues/13,,,2018-03-06T21:36:31Z,3,117,9,3,OWNER,[],[],[],,,,,['enhancement'],https://github.com/kipe/pycron/pull/13.patch,https://api.github.com/repos/kipe/pycron/pulls/13/commits,084,"['9a31b51716f74f291e3b072dc95085bcb855389a', '009260194f0ca2b12d61c6511eef025469266a41', 'd13c4ca6ae623ebc08dc7844e08a45bcb35e137c', 'f90d078e66e1f9f63ca11a07b0c1270aedec965e']"
134,PullRequestEvent,2015-12-22 20:36:02+00:00,30243627,klen/muffin,171243,MarSoft,,,54412188,,urls: fixed incompatibility with Python 3.5,open,False,22,"In python 3.5, constants in re.sre_parse are not longer strings but have
special type `_NamedIntConstant`. They can be converted to string using
`str(x)`, but that string is uppercase instead of 3.4's lowercase.
So I converted them to lowercase when it comes to module names, and
replaced any direct references (in comparsions) with constant references.
It should also give us a tiny performance boost on Python 3.5,
as we will now compare integers rather than strings.

PS. Hope that I found&replaced all direct references..

This fixes issue #20.",https://api.github.com/repos/klen/muffin/issues/22,,,2015-12-22T20:36:01Z,1,5,5,1,[],[],[],[],,,,,[],https://github.com/klen/muffin/pull/22.patch,https://api.github.com/repos/klen/muffin/pulls/22/commits,084,"['ada75452e05dc581fe14e77b6006ce72ca447ce2', 'a8249bf4f2d631821a22e7d2cc54d998e372a4b7']"
136,PullRequestEvent,2015-06-03 12:57:45+00:00,5450742,klen/pylama,90699,klen,,,32838423,,remove note about pylint and python 3,closed,False,33,,https://api.github.com/repos/klen/pylama/issues/33,2015-06-03T12:57:43Z,2015-06-03T12:57:43Z,2015-06-03T12:57:44Z,1,0,2,1,[],[],[],[],klen,90699.0,User,False,[],https://github.com/klen/pylama/pull/33.patch,https://api.github.com/repos/klen/pylama/pulls/33/commits,084,['d55972ae76430ac51c20d7dc0c2b28a1ec0e2447']
151,PullRequestEvent,2017-11-07 08:05:53+00:00,95191952,rainx/pytdx,6207775,JaysonAlbert,,,151025508,,把流量统计封装到send和recv中，下一步打算把send，recv改成asyncio版本试试,closed,False,96,,https://api.github.com/repos/rainx/pytdx/issues/96,,2017-11-07T08:05:52Z,2017-11-07T08:05:52Z,2,27,23,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/rainx/pytdx/pull/96.patch,https://api.github.com/repos/rainx/pytdx/pulls/96/commits,084,"['5173aca41366142ae3117fe16f680c5bb5a8ede5', 'be8935d4c5df3ee95e9575bbcc792545afb4e7e3']"
169,PullRequestEvent,2018-03-12 21:35:58+00:00,82588597,youfou/wxpy,36828050,bugrevelio,,,174501564,,Replaced vulnerable functions and outdated dependencies,open,False,273,"
Potential vulnerability risks were detected in your dependencies and used functions.
                    Some vulnerabilities have been replaced by safe alternatives. 

# Vulnerable Functions 
*puid_map.py:143:76:* pickle.load
* Reason: Untrusted input can result in arbitrary code execution.
* Severity: warning


*xiaoi.py:66:15:* hashlib.sha1
* Reason: Attacks can find collisions in the full version of SHA-1.
* Replacement: hashlib.sha512()
* Severity: critical


*xiaoi.py:68:15:* hashlib.sha1
* Reason: Attacks can find collisions in the full version of SHA-1.
* Replacement: hashlib.sha512()
* Severity: critical


*xiaoi.py:71:20:* hashlib.sha1
* Reason: Attacks can find collisions in the full version of SHA-1.
* Replacement: hashlib.sha512()
* Severity: critical


# Vulnerable Dependencies 
Some versions of dependencies used in the project might pose security threads. Please make sure to inform users to use safe versions. 

| Dependency  | Vulnerable Versions | Reason | 
| --------------| -------------------- | ------- | 
|setuptools|<0.9.5|setuptools 0.9.5 fixes a security vulnerability in SSL certificate validation.|
|setuptools|<1.3|setuptools before 1.3 has a security vulnerability in SSL match_hostname check as reported in Python 17997.|
|setuptools|<3.0|setuptools 3.0 avoids the potential security vulnerabilities presented by use of tar archives in ez_setup.py. It also leverages the security features added to ZipFile.extract in Python 2.7.4.|
|requests|<2.3.0|requests before 2.3.0 exposes Authorization or Proxy-Authorization headers on redirect.  Fix CVE-2014-1829 and CVE-2014-1830 respectively|
|requests|<2.6.0|requests 2.6.0 fixes handling of cookies on redirect. Previously a cookie without a host value set would use the hostname for the redirected URL exposing requests users to session fixation attacks and potentially cookie stealing.|
|requests|>=2.1,<=2.5.3|The resolve_redirects function in sessions.py in requests 2.1.0 through 2.5.3 allows remote attackers to conduct session fixation attacks via a cookie without a host value in a redirect.|

Source: [Safety](https://github.com/pyupio/safety) 

# Test Report 
No tests found or tests could not be executed
 
 
 --- 
 
This tool was developed as part of a Software Engineering course. The intention is to make project maintainers aware of potential vulnerabilities. If you have feedback then please reply to this pull-request. Thank you!",https://api.github.com/repos/youfou/wxpy/issues/273,,,2018-03-12T21:35:58Z,1,3,3,1,NONE,[],[],[],,,,,[],https://github.com/youfou/wxpy/pull/273.patch,https://api.github.com/repos/youfou/wxpy/pulls/273/commits,084,['9b8e1b587f4c96cf7d9da81662e7b132ba1877d4']
178,PullRequestEvent,2015-08-17 06:15:07+00:00,11737385,Dav1dde/glad,1409522,aaronmjacobs,,,42556967,,cmake: fix typo in GLAD_SOURCES,open,False,26,"The path to the glad header is incorrect, causing the custom command to regenerate the source files on every build. This simply fixes the path, so that the command only generates the sources when they are missing.",https://api.github.com/repos/Dav1dde/glad/issues/26,,,2015-08-17T06:15:07Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/Dav1dde/glad/pull/26.patch,https://api.github.com/repos/Dav1dde/glad/pulls/26/commits,084,['5faf9f21cc7e025eaacb2aa27ac2de28bb375ec1']
190,PullRequestEvent,2017-11-12 23:13:17+00:00,93703838,ahawker/ulid,178002,ahawker,,,152101153,,pyup.io:  Scheduled daily dependency update on sunday,closed,False,73,"


## Updates
Here's a list of all the updates bundled in this pull request. I've added some links to make it easier for you to find all the information you need.
<table align=""center"">

<tr>
<td><b>tox-travis</b></td>
<td align=""center"">0.8</td>
<td align=""center"">&raquo;</td>
<td align=""center"">0.9</td>
<td>
     <a href=""https://pypi.python.org/pypi/tox-travis"">PyPI</a> | <a href=""https://pyup.io/changelogs/tox-travis/"">Changelog</a> | <a href=""https://github.com/tox-dev/tox-travis"">Repo</a> 

</td>

</tr>
</table>



## Changelogs


### tox-travis 0.8 -> 0.9

>### 0.9

>++++++++++++++++

>* Allow PyPy3 support to work with PyPy3 5.5 (66).
>  - thanks to kirbyfan64 for the pull request.
>* Move toxenv to tox_configure hook (78).
>  - thanks to rpkilby for the pull request demonstrating the idea.
>* Respect Tox config file CLI option (59).
>  - thanks to giginet for the bug report.
>* Move the project into the ``tox-dev`` GitHub organization.
>  - thanks to obestwalter for bringing it up,
>  and rpkilby for helping fix references to the old location.
>* Various refactors and test improvements.
>  - thanks to jdufresne for several pull requests
>  and rpkilby for many reviews.
>* Only deploy the universal wheel to PyPI.
>  Due to a deployment bug, a version-specific egg was released,
>  along with the intended sdist and wheel.
>  The sdist has also been abandoned for release.










That's it for now!

Happy merging! 🤖
",https://api.github.com/repos/ahawker/ulid/issues/73,2017-11-12T23:13:17Z,2017-11-12T23:13:17Z,2017-11-12T23:13:17Z,1,1,1,1,CONTRIBUTOR,[],[],[],ahawker,178002.0,User,False,[],https://github.com/ahawker/ulid/pull/73.patch,https://api.github.com/repos/ahawker/ulid/pulls/73/commits,084,['686aec0bdb698df68c87bc730c12348fc49b661c']
