,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
25,ReleaseEvent,2018-05-12 16:28:15+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-fc00f39ee1f32dc1bdfb,,
42,ReleaseEvent,2016-05-24 06:05:47+00:00,769951,mhe/pynrrd,45097,mhe,,,published,v0.2.1,,
110,ReleaseEvent,2017-10-29 12:04:12+00:00,95264151,gabfl/vault,8358050,gabfl,,,published,1.7,Fix for recursive search,"From #25:
 - Bugfix for recursive search"
697,ReleaseEvent,2018-07-20 16:45:16+00:00,141231047,Kautenja/nes-py,2184469,Kautenja,,,published,0.6.0,Max Steps Feature,define  a mechanism to limit the number of steps in an episode
710,ReleaseEvent,2016-03-13 16:20:07+00:00,28558048,benEnsta/pyIbex,6647880,benEnsta,,,published,pyIbex-v1.0.93,pyIbex-v1.0.93,pyIbex build for windows with pyzo2015
884,ReleaseEvent,2018-03-12 10:49:03+00:00,22752008,snower/TorMySQL,2220463,snower,,,published,0.3.7,0.3.7,support tornado 5.0
1394,ReleaseEvent,2016-03-02 21:36:08+00:00,5775977,bear/parsedatetime,1267,bear,,,published,v2.1,v2.1,"Issue #156 parsedatetime 2.0 doesn't work on py26

PR #157 unwrap dictionary comprehensions to allow for python 2.6 to work - Issue #156
"
1843,ReleaseEvent,2017-10-30 07:52:47+00:00,96750547,danielhrisca/asammdf,20952040,danielhrisca,,,published,2.6.5,Version 2.6.5,"# Changes
- big performance boost for _convert_, _cut_, _export_, _filter_, _merge_ and _iter_to_pandas_ when _load_measured_data=True_

# Fixes
- fix incomplete implementation of mdf version 4 _DLBLOCK_
"
2071,ReleaseEvent,2015-07-05 09:25:19+00:00,38562946,SunDwarf/ConfigMaster,8783751,SunDwarf,,,published,2.0.3,,"*2.0.3:*

 - Change JSONConfigFile to use request.json() rather than cfg.request.text and a load() call.
 - Re-add an erroring dump() method to NetworkedConfigFile.
 - Change test xfails to exc.NetworkedFileException."
2079,ReleaseEvent,2016-06-27 00:55:58+00:00,60145277,ahmadfaizalbh/Chatbot,4068789,ahmadfaizalbh,,,published,v0.1.0.2-alpha,First Release,
2261,ReleaseEvent,2016-08-19 12:37:18+00:00,17410607,GeospatialPython/pyshp,5385450,GeospatialPython,,,published,1.2.8.4,Pyshp 1.2.8,Fixed manifest issue
2637,ReleaseEvent,2016-02-03 11:30:29+00:00,3049190,moul/advanced-ssh-config,94029,moul,,,published,v2.2.0,,"* Avoid exiting when an included file contains errors ([#95](https://github.com/moul/advanced-ssh-config/issues/95))
* Anonymize paths in `assh info`
* Support of `assh proxy --dry-run` option
* Fix: do not resolve variables in hostnames twice ([#103](https://github.com/moul/advanced-ssh-config/issues/103))

[Full commits list](https://github.com/moul/advanced-ssh-config/compare/v2.1.0...v2.2.0)"
2638,ReleaseEvent,2016-08-31 14:54:33+00:00,36460783,nitmir/django-cas-server,5030463,nitmir,,,published,v0.7.2,v0.7.2,"Added
-----
* Add Django 1.10 support
* Add support of gitlab continuous integration

Fixed
-----
* Fix BootsrapForm: placeholder on Input and Textarea only, use class form-control on
  Input, Select and Textarea.
* Fix lang attribute in django 1.7. On html pages, the lang attribute of the <html> was not
  present in django 1.7. We use now a methode to display it that is also available in django 1.7
"
3105,ReleaseEvent,2018-07-26 14:20:05+00:00,21979760,r4fek/django-cassandra-engine,1292373,r4fek,,,published,1.5.3,,"* Turn schema_metadata_enabled on while syncing database
* Make get_cql_models connection aware"
3193,ReleaseEvent,2018-07-25 09:37:37+00:00,35374734,viniciuschiele/flask-apscheduler,392495,viniciuschiele,,,published,1.10.0,,
3251,ReleaseEvent,2018-05-17 04:56:51+00:00,70118622,stephenhky/PyShortTextCategorization,3810067,stephenhky,,,published,0.7.0,Release 0.7.0,
3328,ReleaseEvent,2015-07-10 14:16:38+00:00,27609645,web2py/pydal,5019985,gi0baro,33118,web2py,published,v15.07,pyDAL 15.07,"**2015 July release**

- Added `smart_query` support for 'contains' on fields of type 'list:string'
- Implemented correct escaping for 'LIKE'
  (see https://github.com/web2py/pydal/issues/212)
- Added support for `ondelete` with fields of type 'list:reference' on
  `MongoDBAdapter`
- Improved `BasicStorage` performance
- Added arithmetic expressions support on `MongoDBAdapter`
- Added aggregations support on `MongoDBAdapter`
- `Table.validate_and_insert` and `Table.validate_and_update` methods now
  validates also empty fields
- Added support for expression operators on `MongoDBAdapter`
- Several bugfixes"
3333,ReleaseEvent,2017-07-06 14:48:10+00:00,41557383,cloudant/python-cloudant,5632401,smithsz,44642,cloudant,published,2.5.0,2.5.0 (2017-07-06),"- [FIXED] Fixed crash caused by non-UTF8 chars in design documents.
- [FIXED] Fixed TypeError when setting revision limits on Python>=3.6.
- [FIXED] Fixed the exists() double check on client.py and database.py.
- [FIXED] Fixed Cloudant exception code 409 with 412 when creating a database that already exists.
- [FIXED] Catch error if throw_on_exists flag is False for creating a document.
- [FIXED] Fixed /_all_docs call where keys is an empty list.
- [FIXED] Issue where docs with IDs that sorted lower than 0 were not returned when iterating through _all_docs."
3493,ReleaseEvent,2017-10-21 00:00:07+00:00,62947699,ccnmtl/django-lti-provider,141369,sdreher,52456,ccnmtl,published,0.2.1,0.2.1,"* Session awareness
* Refactoring auth failure and course configuration paths
* Add multiple assignment routing
* Documentation
* pypi release"
3787,ReleaseEvent,2017-03-21 15:01:06+00:00,57193500,sbg/sevenbridges-python,9283273,SenadI,233118,sbg,published,0.7.1,,
4157,ReleaseEvent,2018-02-11 21:57:40+00:00,2625205,robotframework/SeleniumLibrary,2665023,aaltat,574284,robotframework,published,v3.1.0a1,SeleniumLibrary 3.1.0 Alpha 1,"# New Features
The most important enhancements are:
- This pre-release contains support for headless Firefox and Chrome browser in the `Open Browser` keyword. 
- `Open Browser` keyword `desired_capabilities` argument can now be used to configure
a browser when starting a local browser

More details in [release notes](https://github.com/robotframework/SeleniumLibrary/blob/master/docs/SeleniumLibrary-3.1.0a1.rst) and all included enhancements and bug fixes can be found from the [v3.1.0 milestone](https://github.com/robotframework/SeleniumLibrary/milestone/20)
"
4709,ReleaseEvent,2017-10-24 11:49:59+00:00,36870897,ska-sa/spead2,1963944,bmerry,1210238,ska-sa,published,v1.4.0,,
5409,ReleaseEvent,2018-06-05 08:55:29+00:00,18146855,Thermondo/closeio,627183,amureki,2737160,Thermondo,published,1.0.4,1.0.4,"Testing suite changes: switched default Django version, make sure we attempt to deploy to pypi only once"
5836,ReleaseEvent,2017-07-31 22:54:06+00:00,83606106,uw-it-aca/uw-restclients-sws,9834194,fanglinfang,3730428,uw-it-aca,published,1.4,control include_secondaries in section get_sections_by_instructor/delegate,
5839,ReleaseEvent,2018-06-19 19:15:03+00:00,94463059,uw-it-aca/uw-restclients-uwnetid,5232229,mikeseibel,3730428,uw-it-aca,published,0.8.1,Category constants,
5909,ReleaseEvent,2017-04-23 02:06:35+00:00,66905525,learningequality/kolibri-exercise-perseus-plugin,1680573,rtibbles,3926525,learningequality,published,v0.6.4,v0.6.4,"Bug fixes:
Don't log simple answers that can occasionally be too long for the simple answer field.
Make tooltips visible by changing overflow-x behaviour."
6555,ReleaseEvent,2017-02-23 01:58:04+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-0.1.2rc2,azure-cli 0.1.2rc2,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.python.org/pypi/azure-cli/0.1.2rc2
"
6688,ReleaseEvent,2016-12-12 09:25:37+00:00,53421720,opereto/pyopereto,7029812,drorrusso,7029843,opereto,published,1.0.30,,
6750,ReleaseEvent,2018-06-01 20:31:58+00:00,36618494,aio-libs/aiobotocore,4001789,thehesiod,7049303,aio-libs,published,0.9.0,aiobotocore 0.9.0,"Changes
---------
* bump aiohttp to 3.3.x
* remove unneeded set_socket_timeout"
