,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
20,DeleteEvent,2018-07-10 01:44:41+00:00,138318038,komuw/naz,5163857,komuw,,,branch,naming,user
46,DeleteEvent,2017-02-26 13:23:35+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.2.2,user
105,DeleteEvent,2018-07-20 01:57:36+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-pbr-4.0.4-to-4.1.0,user
107,DeleteEvent,2018-01-15 21:00:51+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,python3.5,user
153,DeleteEvent,2016-05-19 17:56:41+00:00,48198706,dschep/ntfy,667763,dschep,,,tag,v2.0.2,user
161,DeleteEvent,2018-02-23 20:42:07+00:00,10031150,emre/kaptan,26336,tony,,,branch,pyup-update-sphinx-1.7.0-to-1.7.1,user
354,DeleteEvent,2018-08-16 12:08:26+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-15,user
357,DeleteEvent,2017-10-28 21:47:25+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,bug/61,user
466,DeleteEvent,2015-02-16 18:55:06+00:00,6662075,joke2k/faker,359076,joke2k,,,branch,wip0.2,user
715,DeleteEvent,2017-06-16 09:42:18+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,branch,negative_fixed_guess,user
717,DeleteEvent,2016-12-13 10:01:46+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,branch,keywordonly,user
725,DeleteEvent,2016-03-10 00:17:37+00:00,52729310,ymoch/apyori,8799612,ymoch,,,branch,fix/strip,user
735,DeleteEvent,2017-05-17 06:11:45+00:00,76640818,NoneGG/aredis,22073484,NoneGG,,,branch,hotfix_parse_cluster_slots,user
768,DeleteEvent,2017-12-04 14:06:32+00:00,36242853,bjodah/chempy,485936,bjodah,,,branch,native-conc-roots,user
883,DeleteEvent,2015-10-16 23:39:30+00:00,12848640,paulgb/runipy,3019665,jakirkham,,,tag,v0.1.4,user
914,DeleteEvent,2016-02-22 08:26:20+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,doc2,user
950,DeleteEvent,2016-04-20 15:13:12+00:00,55783736,JBKahn/rednose,2654653,JBKahn,,,branch,JBKahn-patch-1-immediate,user
1230,DeleteEvent,2017-05-23 10:22:53+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/batch,user
1233,DeleteEvent,2017-04-21 16:37:07+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-pin-six-1.10.0,user
1307,DeleteEvent,2018-02-02 12:39:10+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,regions-naive,user
1325,DeleteEvent,2018-04-22 07:33:53+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,opacity-traitlet,user
1460,DeleteEvent,2018-01-27 12:02:15+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-01-26-2018,user
1461,DeleteEvent,2018-06-27 12:03:19+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-06-26,user
1583,DeleteEvent,2018-01-26 02:30:45+00:00,1206729,hhatto/autopep8,150309,hhatto,,,branch,read-flake8-config,user
1608,DeleteEvent,2017-11-11 20:00:37+00:00,37505119,jmcarp/nplusone,1633460,jmcarp,,,branch,ignore-one-plus-one,user
1703,DeleteEvent,2017-11-06 02:59:01+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,random-fixes,user
1758,DeleteEvent,2018-06-14 22:58:31+00:00,80701928,pschmitt/pynuki,37886,pschmitt,,,branch,pyup-update-requests-2.18.4-to-2.19.0,user
1776,DeleteEvent,2018-07-12 06:16:08+00:00,88241992,rsalmei/clearly,6652853,rsalmei,,,branch,rsa-show-retry-exceptions,user
1901,DeleteEvent,2017-06-27 18:06:05+00:00,48741894,akshaynagpal/w2n,4711282,akshaynagpal,,,branch,akshaynagpal-patch-2,user
