,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
531,ReleaseEvent,2017-03-29 06:32:34+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,published,v1.6.0b1,"aiohttp 2.0 support, refactoring",Waiting on some upstream fixes from aiohttp and aiosocks and some more testing before taking this out of beta.
703,ReleaseEvent,2016-09-05 10:45:59+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v1.0.4,v1.0.4,Minor update: Ship test suite (v1.0.2 and v1.0.3 were wrong)
705,ReleaseEvent,2016-05-25 12:14:19+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v0.9.2,v0.9.2,Minor bugfix release for FoLiA library: v0.9.1 was released prematurely: ``t-style`` is a primary element. Fixed
799,ReleaseEvent,2017-10-03 17:56:30+00:00,57246687,goodmami/penman,1428419,goodmami,,,published,v0.6.2,v0.6.2,"This release packages up a few fixes that were sitting in the develop branch. I was waiting to fix a few more things in order to make the release, but I now think it would be better to just get these fixes out and make another release later. Thanks to @mpertierra and @nguyenlab for the bug reports and proposed fixes.

See the [CHANGELOG](../master/CHANGELOG.md#v062)"
966,ReleaseEvent,2016-01-14 11:29:01+00:00,49349828,Phlya/adjustText,2895034,Phlya,,,published,0.3,,
1070,ReleaseEvent,2016-09-29 15:43:06+00:00,23076316,horazont/aioxmpp,271710,horazont,,,published,v0.6.1,Bugfix release,"The bugfix release 0.6.1 fixes bugs in the ``aioxmpp.entitycaps``, ``aioxmpp.roster`` and ``aioxmpp.presence`` services, rendering these services entirely unusable. The bugs were a regression introduced in 0.6.
"
1280,ReleaseEvent,2016-05-22 22:48:03+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,published,v1.0,v1.0,
1384,ReleaseEvent,2016-07-22 13:50:04+00:00,25334762,pipermerriam/flex,824194,pipermerriam,,,published,v5.7.0,5.7.0 Release,
1480,ReleaseEvent,2018-01-03 01:47:23+00:00,114459569,bmoscon/cryptofeed,1280059,bmoscon,,,published,v0.7.0,,
1612,ReleaseEvent,2018-08-27 10:05:57+00:00,111412148,tantale/deprecated,6475294,tantale,,,published,v1.2.1,v1.2.1 - Bug fix release,"* Add a `MANIFEST.in` file to package additional files like ""LICENSE.rst"" in the source distribution."
1741,ReleaseEvent,2017-02-19 22:13:25+00:00,11746687,barseghyanartur/tld,4925587,barseghyanartur,,,published,0.7.7,0.7.7-2017-02-09,"- Tested against Python 3.5, 3.6 and PyPy.
- pep8 fixes.
- removed deprecated `tld.update` module. Use ``update-tld-names`` command
  instead."
1798,ReleaseEvent,2017-09-12 20:43:39+00:00,81004128,j4321/tkFileBrowser,18469869,j4321,,,published,v2.1.0,tkfilebrowser-2.1.0,"* Add compatibility with tkinter.filedialog keywords 'master' and 'defaultextension'
* Change look of filetype selector
* Fix bugs when navigating without displaying hidden files
* Fix color alternance bug when hiding hidden files
* Fix setup.py
* Hide suggestion drop-down when nothing matches anymore"
1836,ReleaseEvent,2018-04-01 10:30:07+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,published,v2.0.1,Version 2.0.1,"**Removed**:

- Removed internal function ``utils.locale_info`` which duplicate ``utils.setup_locale``

"
1847,ReleaseEvent,2018-07-17 21:35:39+00:00,1030255,madmaze/pytesseract,1278836,int3l,,,published,v0.2.4,v0.2.4,"- Refactoring and raw image support (by passing relative or absolute image path)
- Fix psm/osd/tsv mode handling logic
- Documentation adjustments
"
1866,ReleaseEvent,2017-06-25 16:49:18+00:00,95295862,nateshmbhat/pyttsx3,23279926,nateshmbhat,,,published,v2.5,pyttsx3,**pyttsx3 is an Offline cross-platform Text To Speech library which is compatible with both python2 and python3**
1898,ReleaseEvent,2016-09-13 14:38:27+00:00,32484306,schlitzered/pyredis,2797971,schlitzered,,,published,0.1.2,0.1.2,Bugfix: fetch OSError when trying to connect
2161,ReleaseEvent,2016-08-11 19:23:24+00:00,6054289,niklasf/python-chess,402777,niklasf,,,published,v0.15.0,,
2236,ReleaseEvent,2018-08-05 16:54:08+00:00,143570365,awiddersheim/tempocli,3237256,awiddersheim,,,published,v0.1.1,v0.1.1,Remove day from short time
2365,ReleaseEvent,2017-10-21 15:33:54+00:00,53180953,thombashi/pingparsing,15517661,thombashi,,,published,v0.11.0,,"- Add ping `destination` as a parsing target
- Take into effect `interface` attribute for `PingTransmitter` class
- Add OS X support for ping transmitter: #28 (Thanks to @mozillazg)
- Modify Alpine Linux parser to properly parse packet duplicates
- Bug fixes"
2433,ReleaseEvent,2015-06-01 22:31:47+00:00,32323260,dmnfarrell/pandastable,7859189,dmnfarrell,,,published,v0.3.0,v0.3.0,"Adds various new features for table manipulation and the use of a child table for table join operations and other uses.

## Changes

* Added ability to create sub/child table
* Merge, concat operations with sub table
* Removed row/col buttons from toolbar to prevent clutter
* Added filtering using string queries; pandas query()
* Rendering and handling of empty tables
* Added clear table button
* Can now hide plot viewer in dataexplore app
"
2571,ReleaseEvent,2016-12-30 08:50:36+00:00,4386648,earwig/mwparserfromhell,637235,earwig,,,published,v0.4.4,version 0.4.4,"- Added support for Python 3.6.
- Fixed parsing bugs involving:
  - wikitables nested in templates;
  - wikitable error recovery when unable to recurse;
  - templates nested in template parameters before other parameters.
- Fixed parsing file-like objects.
- Made builds deterministic.
- Documented caveats."
3156,ReleaseEvent,2016-07-26 10:15:21+00:00,14314043,typemytype/booleanOperations,1190358,typemytype,,,published,0.4,0.4,
3271,ReleaseEvent,2017-12-21 16:29:52+00:00,4911554,cyface/django-termsandconditions,49695,cyface,,,published,v1.2.8,Exclude User With Specific Permission,New feature to enable excluding users with a specific custom permission.  Thanks to @ciarancourtney !
3342,ReleaseEvent,2017-08-06 23:07:59+00:00,99447223,mattiaslinnap/django-partial-index,315310,mattiaslinnap,,,published,0.2.0,v0.2.0,"Now with more tests, and tested on Pythons 2.7, 3.4, 3.5, 3.6."
5969,ReleaseEvent,2017-01-25 00:57:24+00:00,26288209,uw-it-aca/uw-restclients,916996,devights,3730428,uw-it-aca,published,1.5a5,UPass Client ,
6236,ReleaseEvent,2017-01-26 13:56:30+00:00,41092776,superdesk/superdesk-core,179249,petrjasek,5527298,superdesk,published,v1.6rc4,,
