,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
13,DeleteEvent,2017-02-26 13:37:09+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.4.4,user
16,DeleteEvent,2017-02-21 18:56:19+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,enhance_sine_preview,user
22,DeleteEvent,2018-05-12 15:40:14+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,untagged-fcae4b2a8f5086289853,user
31,DeleteEvent,2017-02-26 13:18:39+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.4.2,user
219,DeleteEvent,2017-10-04 18:18:07+00:00,66173145,bprinty/gems,3347800,bprinty,,,tag,0.2.6,user
345,DeleteEvent,2016-11-23 12:44:40+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,tag,0.3.4,user
369,DeleteEvent,2017-09-17 18:38:49+00:00,77868600,benjaminp/six,219470,benjaminp,,,tag,1.11.0,user
377,DeleteEvent,2015-02-06 09:30:10+00:00,12535703,csparpa/pyowm,5172190,csparpa,,,branch,feature/#49_stations_close_to_geo_point,user
385,DeleteEvent,2018-08-20 17:04:46+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pytest-3.7.1-to-3.7.2,user
388,DeleteEvent,2018-07-28 13:07:51+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.66.6-to-3.66.10,user
577,DeleteEvent,2017-08-28 19:46:38+00:00,94022519,gregoil/rotest,7492909,osherdp,,,branch,tox_build,user
677,DeleteEvent,2017-07-10 19:04:45+00:00,50450913,peterbe/hashin,26739,peterbe,,,branch,print-hashins-own-version-fixes-41,user
843,DeleteEvent,2016-09-09 05:29:31+00:00,8819472,mar10/pyftpsync,41663,mar10,,,branch,v1.1,user
873,DeleteEvent,2018-06-13 10:57:18+00:00,79232146,nschloe/pipdate,181628,nschloe,,,branch,new-window,user
1199,DeleteEvent,2018-05-08 13:47:30+00:00,50436188,digital-cube/BASE,16900925,slodobane,,,branch,nodb,user
1250,DeleteEvent,2016-02-11 21:45:37+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,branch,changelog-upcoming,user
1309,DeleteEvent,2016-03-06 18:43:12+00:00,2909429,nicolargo/glances,325166,asergi,,,branch,docs,user
1323,DeleteEvent,2016-04-30 16:02:47+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,docker-tests,user
1330,DeleteEvent,2017-06-30 18:24:04+00:00,78548891,rm-hull/luma.core,1915543,rm-hull,,,branch,feature/tolerant,user
1334,DeleteEvent,2017-06-13 06:35:20+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,branch,pytest-31,user
1366,DeleteEvent,2017-11-05 10:27:18+00:00,68545771,MichaelAquilina/S4,2650040,MichaelAquilina,,,branch,commands_as_classes,user
1462,DeleteEvent,2018-03-01 23:53:30+00:00,54931215,klen/flask-restler,90699,klen,,,branch,pyup-update-pymongo-3.4.0-to-3.6.0,user
1592,DeleteEvent,2018-07-09 15:56:26+00:00,14065452,FlorianRhiem/pyGLFW,4411847,FlorianRhiem,,,branch,feature-environment-variables,user
1722,DeleteEvent,2017-06-09 15:16:21+00:00,27434828,klen/peewee_migrate,90699,klen,,,branch,pyup-update-pytest-3.0.7-to-3.1.1,user
1766,DeleteEvent,2018-03-26 20:46:35+00:00,126731617,nicoulaj/pytest-csv,3162,nicoulaj,,,tag,1.0.0,user
1832,DeleteEvent,2015-02-08 10:06:42+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,handle_compatibility_ourself,user
2101,DeleteEvent,2016-12-14 18:44:27+00:00,15999779,codingjoe/django-vies,1772890,codingjoe,,,branch,requires-io-master,user
2113,DeleteEvent,2015-03-26 17:09:27+00:00,8655936,exhuma/python-cluster,65717,exhuma,,,branch,performance,user
2115,DeleteEvent,2018-02-25 22:36:45+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,branch,script-extensions,user
2164,DeleteEvent,2015-12-21 21:54:00+00:00,32343292,ionelmc/python-hunter,129501,ionelmc,,,branch,cythonize,user
2189,DeleteEvent,2016-04-27 20:25:47+00:00,48497192,mathiasertl/django-ca,6200103,mathiasertl,,,tag,debian/2013-08-24-1,user
2317,DeleteEvent,2016-06-17 03:48:34+00:00,11726155,corydolphin/flask-cors,446889,corydolphin,,,branch,corydolphin-patch-1,user
2328,DeleteEvent,2017-11-18 19:22:20+00:00,91844116,ericvsmith/dataclasses,489791,ericvsmith,,,branch,issue-42-add-replace-function,user
2398,DeleteEvent,2017-03-28 06:43:38+00:00,63150494,Danielhiversen/flux_led,650502,Danielhiversen,,,branch,Danielhiversen-patch-1,user
2409,DeleteEvent,2017-06-14 01:36:28+00:00,37814649,HexDecimal/libtcod-cffi,324809,HexDecimal,,,branch,update-docs,user
2434,DeleteEvent,2018-04-19 17:33:05+00:00,114611932,asyrjasalo/RESTinstance,555844,asyrjasalo,,,branch,feature/jsonpath,user
2466,DeleteEvent,2015-08-13 13:42:28+00:00,36964309,jantman/awslimitchecker,273454,jantman,,,branch,issues/56,user
2514,DeleteEvent,2017-01-04 08:45:13+00:00,71044055,pnuckowski/aioresponses,6205090,pnuckowski,,,branch,pyup-pin-watchdog-0.8.3,user
2632,DeleteEvent,2016-07-27 06:37:42+00:00,7889772,mbraak/django-mptt-admin,235558,mbraak,,,branch,requires-io-master,user
2633,DeleteEvent,2015-03-16 17:43:41+00:00,7889772,mbraak/django-mptt-admin,235558,mbraak,,,branch,requires-io-master,user
2979,DeleteEvent,2017-10-13 15:16:42+00:00,1673666,streeter/django-db-readonly,164168,streeter,,,branch,avelis-master,user
3037,DeleteEvent,2017-03-03 20:11:40+00:00,250052,Fantomas42/django-blog-zinnia,100376,Fantomas42,,,branch,feature/landscape,user
3075,DeleteEvent,2016-10-19 15:30:33+00:00,67903325,MSeifert04/iteration_utilities,14200878,MSeifert04,,,branch,appveyor_py-x64,user
3133,DeleteEvent,2018-01-24 14:14:14+00:00,26947860,facelessuser/pymdown-extensions,27856297,dependabot[bot],,,branch,dependabot/npm_and_yarn/yargs-11.0.0,user
3161,DeleteEvent,2017-07-16 07:59:42+00:00,55505248,adamchainz/flake8-comprehensions,857609,adamchainz,,,branch,setup_py,user
3198,DeleteEvent,2015-10-09 15:12:23+00:00,1643611,daviddrysdale/python-phonenumbers,457208,daviddrysdale,,,branch,release-4.6b1,user
3337,DeleteEvent,2017-05-15 08:19:18+00:00,5898459,camptocamp/tilecloud-chain,353872,sbrunner,28109,camptocamp,branch,fix_bak,user
3370,DeleteEvent,2017-10-18 03:52:10+00:00,34864402,apache/incubator-mxnet,2626883,szha,47359,apache,branch,szha-patch-1,user
3509,DeleteEvent,2016-03-02 23:17:34+00:00,24482164,Yelp/venv-update,640328,bukzor,49071,Yelp,branch,stable,user
3590,DeleteEvent,2015-09-01 19:41:49+00:00,3541341,plone/plone.api,453208,pbauer,72034,plone,branch,linkintegrity,user
3601,DeleteEvent,2017-08-08 11:48:06+00:00,2432541,plone/plone.protect,210587,mauritsvanrees,72034,plone,branch,gforcada-patch-2,user
3645,DeleteEvent,2018-07-03 11:19:57+00:00,8140822,dimagi/commcare-export,249606,snopoke,94514,dimagi,branch,sk/optimize-multi,user
3703,DeleteEvent,2018-06-29 20:19:19+00:00,8463294,mozilla/treeherder,419924,camd,131524,mozilla,branch,convert-update-bar-to-react,user
3714,DeleteEvent,2015-07-24 15:25:04+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,handle-truncated-blobber_files,user
3715,DeleteEvent,2017-12-26 00:41:07+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,renovate/lock-file-maintenance,user
3735,DeleteEvent,2016-07-05 21:15:55+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,no_http_jobs,user
3736,DeleteEvent,2016-04-06 10:21:35+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,bug1255406,user
3741,DeleteEvent,2017-11-06 17:39:31+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,pyup-update-djangorestframework-3.7.1-to-3.7.2,user
3775,DeleteEvent,2016-05-06 01:49:42+00:00,613742,basho/riak-python-client,2357996,javajolt,176293,basho,branch,1.4.1-release,user
3847,DeleteEvent,2018-06-08 18:48:12+00:00,115427246,spotify/gordon-gcp,3641660,ocsw,251374,spotify,branch,v0.0.1.dev6,user
3850,DeleteEvent,2018-03-26 17:33:07+00:00,115427246,spotify/gordon-gcp,1191069,econchick,251374,spotify,branch,feature/http-auth-clients,user
3865,DeleteEvent,2018-08-20 16:44:15+00:00,648332,assimp/assimp,2323156,kimkulling,265533,assimp,branch,qt_viewer_new_imagelib,user
3901,DeleteEvent,2016-08-24 15:28:43+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,sap,user
