,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
189,DeleteEvent,2015-08-06 06:52:01+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,support-format,user
192,DeleteEvent,2018-03-05 23:53:11+00:00,122285435,acroz/pylivy,1584318,acroz,,,branch,read-sql,user
282,DeleteEvent,2015-03-05 08:14:53+00:00,17524291,kedz/corenlp,4298547,kedz,,,branch,server,user
381,DeleteEvent,2016-12-06 14:10:53+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,tag,v0.3.4,user
385,DeleteEvent,2016-04-11 13:22:24+00:00,52729310,ymoch/apyori,8799612,ymoch,,,tag,v1.1.1,user
492,DeleteEvent,2016-04-22 03:31:47+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,kpca,user
498,DeleteEvent,2018-05-12 22:29:36+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,stackingcvregressordocs,user
505,DeleteEvent,2015-08-04 18:55:30+00:00,31225609,xmunoz/sodapy,1065196,xmunoz,,,tag,0.1.7,user
687,DeleteEvent,2016-01-26 20:51:21+00:00,50450913,peterbe/hashin,26739,peterbe,,,branch,pypi-badge,user
759,DeleteEvent,2015-12-08 14:58:35+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,custom-integrators,user
910,DeleteEvent,2018-07-01 17:47:45+00:00,57142579,sernst/cauldron,451936,sernst,,,branch,step-visibility,user
941,DeleteEvent,2018-05-24 09:52:06+00:00,114936786,uuazed/numerapi,34725120,uuazed,,,branch,cli,user
943,DeleteEvent,2017-06-02 10:32:15+00:00,46785983,vmagamedov/hiku,179213,vmagamedov,,,branch,graphiql,user
973,DeleteEvent,2016-11-13 13:04:41+00:00,9923468,boppreh/keyboard,231856,boppreh,,,tag,v0.9.1,user
1311,DeleteEvent,2018-08-09 20:33:10+00:00,110824647,mattpitkin/psrqpy,1421092,mattpitkin,,,branch,plotly,user
1329,DeleteEvent,2018-08-13 02:36:56+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,editor_instruction_update,user
1330,DeleteEvent,2018-07-29 18:38:38+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,simplify_matrix_to_sample,user
1391,DeleteEvent,2017-09-04 22:46:22+00:00,78548891,rm-hull/luma.core,1915543,rm-hull,,,branch,bugfix/osx_conditional_install,user
1395,DeleteEvent,2017-04-29 12:53:46+00:00,24118673,rm-hull/luma.oled,305679,thijstriemstra,,,branch,thijstriemstra-patch-1,user
1488,DeleteEvent,2015-03-08 20:42:45+00:00,2725322,erikrose/blessings,972584,jquast,,,branch,blessed-integration-__all__-as-list,user
1510,DeleteEvent,2017-11-24 06:55:48+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,add-code-of-conduct-1,user
1512,DeleteEvent,2017-12-31 01:43:42+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,issue218-append-broken,user
1701,DeleteEvent,2015-10-20 14:50:34+00:00,12406971,bastibe/PySoundFile,649181,bastibe,,,tag,0.8.0,user
1730,DeleteEvent,2017-09-17 01:40:09+00:00,7211837,dirk-thomas/vcstool,1335366,dirk-thomas,,,branch,convert_version_to_string,user
1765,DeleteEvent,2017-03-19 09:29:13+00:00,80053206,joanvila/aioredlock,9008887,joanvila,,,branch,drift_time_check,user
1903,DeleteEvent,2017-02-05 22:46:31+00:00,79891510,chriskuehl/dumb-pypi,665269,chriskuehl,,,branch,add-travis,user
