,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
7,PullRequestReviewCommentEvent,2015-11-30 17:15:11+00:00,7470121,wuub/rxv,696036,jtai,,,created,,1c3f6a293c25de35577606075dd49878f445e066,False,"Ah good point. This is the lack of familiarity with python showing--I wasn't sure if lower-level exceptions like that would be caught here. Agreed that in this case it's probably fine, but I'll keep this in mind for next time!",,11,{}
100,PullRequestReviewCommentEvent,2016-09-27 16:06:00+00:00,27924304,cdent/gabbi,3515,FND,,,created,1765778,a7d18c7983d714f23c216adc29728bea54ca7e4d,False,"""classes""",,175,{}
246,PullRequestReviewCommentEvent,2018-03-22 15:28:42+00:00,65468547,jd/tenacity,2644,jd,,,created,106170739,019d76b25e90ae4718b054f34677119af5b8cf51,False,"sounds to me that it won't use doctest anymore if we change that, no?",OWNER,112,{}
253,PullRequestReviewCommentEvent,2016-07-20 12:44:25+00:00,30243627,klen/muffin,81854,jairhenrique,,,created,,f31f0f5adf5140e2c3571be59f09ccaac731c0b1,False,would be cool if i could install muffin like this `pip install muffin[uvloop]`,,48,{}
260,PullRequestReviewCommentEvent,2018-07-26 04:04:56+00:00,96523010,komuw/sewer,13566062,menduo,,,created,140573191,79b38197dd149b8d7f5eb815b6efbfeb148323b0,False,"This can remove duplicate domains, so the dns provider class will not send duplicate DNS record request.",NONE,98,{}
295,PullRequestReviewCommentEvent,2017-08-02 06:07:34+00:00,1347652,scoder/lupa,491659,scoder,,,created,53705724,ce874fa23ea0fa0901d4e3361a8da3b070907e24,False,"Since we really only need `uintptr_t`, I'd rather keep this file short.",,90,{}
299,PullRequestReviewCommentEvent,2016-05-05 13:29:24+00:00,1347652,scoder/lupa,491659,scoder,,,created,,8ed5259c31c71b3db4668fbe2934672e6c362225,False,This test fails in Travis.,,78,{}
498,PullRequestReviewCommentEvent,2015-06-15 14:24:59+00:00,4576441,kbandla/dpkt,200847,kbandla,,,created,,281ddb1ee2da039ddaebaf5440a61056e53d1c8c,False,"This is okay too, but you can also write long strings like:
s = ( 'aaaaaa'
        'bbbbbbb'
)",,183,{}
512,PullRequestReviewCommentEvent,2016-11-29 13:10:45+00:00,4576441,kbandla/dpkt,1717834,obormot,,,created,10528776,c8bd42fd6da21f30819b40e8854b211b4211d17e,False,if these are byte arrays it's a good idea to use the ```b'...'``` notation (also good for py3 compatibility),,309,{}
592,PullRequestReviewCommentEvent,2016-03-02 17:08:27+00:00,33614304,nvbn/thefuck,3751788,mcarton,,,created,,48808f93acd7dd908cdc108453a80fb0c446f97e,False,You don’t need that with `@for_app('ln')`.,,471,{}
692,PullRequestReviewCommentEvent,2018-07-08 11:38:25+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,created,135230265,c3be882620c9a845c6e7635415548ede3b7f5398,False,"Well, as you probably guessed, my initial thought was that there may be a version – or a user defined alias or function – of `cat` that doesn't add that trailing newline. Then I went on and did some benchmarks and it turns out `rstrip` makes it around 20% slower – not that much. Maybe it's worth having.

Or maybe we're better off with just `... endswith(': Is a directory\n')` and those who use a `cat` that doesn't follow “default” implementation are ”in a state of sin and deserve whatever happens to them.” We can still have ` ... or endswith(': Is a directory')` if we ever need to, after all.

I wonder what your thoughts on this are.",COLLABORATOR,823,{}
734,PullRequestReviewCommentEvent,2018-05-01 14:36:55+00:00,24005390,tBuLi/symfit,12967865,pckroon,,,created,116583225,54dc6e5d9b0d98117edb9b130a650001f42afa73,False,It's only forced to np.array in the scipy minimizer wrapper. Otherwise the scipy minimizer craps out.,COLLABORATOR,151,{}
740,PullRequestReviewCommentEvent,2016-10-25 11:54:31+00:00,24005390,tBuLi/symfit,12967865,Pitje06,,,created,5633302,66b2cd92872fd6c94cf26ea4a9916af272aa5b91,False,"Your namespacing is ~~a mess~~ complicated ;)

from symfit import D:
ImportError: cannot import name 'D'

from symfit.api import D:
ImportError: cannot import name 'D'

from symfit.support import D:
ImportError: No module named 'symfit.support'

I finally found the answer:
from symfit.core.support import D
But renaming D to Derivative was the faster solution. Do you actively dislike Derivative?",,80,{}
809,PullRequestReviewCommentEvent,2018-04-16 11:54:49+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,created,112377504,e4a04c43d12b56757b6fd1c61b0b481459332e2b,False,Please change this to `# Node label y-axis coordinate`.,OWNER,316,{}
810,PullRequestReviewCommentEvent,2018-02-18 23:41:28+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,created,97421723,4d4eb9aba0e893b28f6b1e762faf5210bbd46cbb,False,Please add comment analogous to `# keep track of nodes separately.`,OWNER,260,{}
