,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,repo_master_branch,event_pusher_type
9,CreateEvent,2018-06-06 17:48:37+00:00,66086299,tek/amino,2632,tek,,,tag,13.0.0.a.32,master,user
44,CreateEvent,2015-02-20 17:01:42+00:00,31074875,wadda/gps3,4308824,wadda,,,repository,,master,user
59,CreateEvent,2015-06-05 11:03:17+00:00,27924304,cdent/gabbi,34498,cdent,,,tag,0.99.2,master,user
60,CreateEvent,2017-06-02 23:48:43+00:00,93209191,cemsbr/yala,49481,cemsbr,,,tag,1.0.0b1,master,user
375,CreateEvent,2017-08-25 17:04:21+00:00,66086253,tek/ribosome,2632,tek,,,tag,10.10.2,master,user
376,CreateEvent,2017-09-25 19:24:20+00:00,66086253,tek/ribosome,2632,tek,,,tag,11.2.12,master,user
426,CreateEvent,2018-04-20 20:05:35+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.56.0-to-3.56.3,master,user
474,CreateEvent,2017-04-16 11:44:43+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,branch,add_power_meter,master,user
478,CreateEvent,2015-05-17 12:59:55+00:00,35766117,pmaupin/pdfrw,9614759,GoogleCodeExporter,,,branch,master,master,user
504,CreateEvent,2015-06-21 19:20:11+00:00,37821982,Grunny/zap-cli,230630,Grunny,,,branch,v0.0.1,master,user
510,CreateEvent,2018-01-02 00:19:12+00:00,45362107,Mego/Seriously,853264,Mego,,,branch,segfault-te,master,user
639,CreateEvent,2017-04-21 16:37:38+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-pip-8.1.2-to-9.0.1,master,user
640,CreateEvent,2016-11-02 21:13:06+00:00,48170794,jepegit/cellpy,20041055,torvara,,,branch,feature/making_plots,master,user
680,CreateEvent,2017-11-01 08:07:45+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,drawing-layer-docstrings,master,user
702,CreateEvent,2017-07-10 03:11:36+00:00,19361153,tdryer/hangups,857374,tdryer,,,branch,client_session,master,user
709,CreateEvent,2011-08-19 12:08:19+00:00,2233715,tehmaze/xmodem,3327,tehmaze,,,repository,,master,
731,CreateEvent,2018-08-16 12:05:09+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-16,master,user
732,CreateEvent,2017-10-01 05:52:21+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,feature/pylint,master,user
734,CreateEvent,2017-12-11 12:02:08+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-12-11-2017,master,user
738,CreateEvent,2017-11-09 15:44:46+00:00,72015621,antocuni/capnpy,344507,antocuni,,,branch,dont-commit-benchmarks-on-branch,master,user
771,CreateEvent,2017-08-20 04:28:51+00:00,32901126,dpranke/pyjson5,513897,dpranke,,,tag,v0.3,master,user
816,CreateEvent,2016-12-19 17:58:14+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,tag,v0.0.3,master,user
817,CreateEvent,2017-06-15 16:51:59+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,tag,v1.0.5,master,user
840,CreateEvent,2018-04-06 06:29:26+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,prepare-release,master,user
868,CreateEvent,2018-02-21 08:27:12+00:00,79232146,nschloe/pipdate,181628,nschloe,,,branch,codacy,master,user
869,CreateEvent,2017-09-13 08:40:23+00:00,79232146,nschloe/pipdate,181628,nschloe,,,branch,small-fixes,master,user
876,CreateEvent,2016-08-04 00:04:50+00:00,18021163,paxswill/evesrp,178273,paxswill,,,branch,pytest,master,user
896,CreateEvent,2018-01-02 23:44:08+00:00,57014273,sloria/environs,2379650,sloria,,,tag,2.0.0,master,user
920,CreateEvent,2015-03-27 19:15:07+00:00,17214270,xlcnd/isbntools,6782145,xlcnd,,,tag,v4.2.3,master,user
987,CreateEvent,2017-07-01 07:27:30+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,tag,0.3.6,master,user
993,CreateEvent,2017-09-14 18:44:10+00:00,83015707,ecoron/SerpScrap,3024450,ecoron,,,tag,0.9.1,master,user
1152,CreateEvent,2017-11-05 10:22:12+00:00,88417215,Fryuni/easygoogle,11063910,Fryuni,,,branch,develop,master,user
1186,CreateEvent,2015-05-19 12:53:47+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,no_dedent,master,user
1208,CreateEvent,2017-10-12 18:30:00+00:00,1600085,dagwieers/unoconv,820596,regebro,,,branch,drop-support-for-v3.4,master,user
1241,CreateEvent,2018-01-02 09:14:24+00:00,99156277,eerimoq/asn1tools,176810,eerimoq,,,tag,0.19.0,master,user
1269,CreateEvent,2016-07-04 11:53:09+00:00,41551233,ivanprjcts/sdklib,5663835,ivanprjcts,,,branch,sphinx,master,user
1272,CreateEvent,2016-02-23 18:21:47+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,tag,v0.6,develop,user
1275,CreateEvent,2015-09-15 08:58:44+00:00,2675994,jamescasbon/PyVCF,623509,martijnvermaat,,,branch,issue-201,master,user
1300,CreateEvent,2017-05-08 20:30:22+00:00,36308237,lkreidberg/batman,1859463,lkreidberg,,,tag,2.4.4,master,user
1323,CreateEvent,2017-08-18 15:25:41+00:00,76888550,mobiusklein/psims,1426041,mobiusklein,,,tag,v0.0.4,master,user
1403,CreateEvent,2017-06-24 12:00:56+00:00,95294909,timonwong/cyksuid,1398228,timonwong,,,branch,master,master,user
1510,CreateEvent,2017-02-21 09:53:21+00:00,33143015,klen/muffin-peewee,90699,klen,,,tag,1.1.0,develop,user
1514,CreateEvent,2015-04-05 21:54:11+00:00,12116802,lavr/python-emails,129239,lavr,,,tag,v0.5.2,master,user
1560,CreateEvent,2016-06-01 19:18:26+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,i85_testing,master,user
1574,CreateEvent,2017-10-23 12:30:22+00:00,104761258,terrycain/aioboto3,1986397,terrycain,,,branch,pyup-update-flake8-3.4.1-to-3.5.0,master,user
1590,CreateEvent,2015-02-23 16:35:44+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,feature/playlists,master,user
1637,CreateEvent,2016-10-03 08:44:41+00:00,65031294,xtrinch/fcm-django,7256491,xtrinch,,,tag,0.1.8,master,user
1656,CreateEvent,2018-02-10 21:01:48+00:00,113474125,Devoxin/Lavalink.py,15076404,Devoxin,,,tag,2.0.2,master,user
1664,CreateEvent,2018-05-04 15:32:39+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,188-unsupported-services,master,user
1668,CreateEvent,2011-11-05 19:56:44+00:00,2294792,Kwpolska/pkgbuilder,327323,Kwpolska,,,tag,v2.1.2.9,master,
1694,CreateEvent,2015-04-29 20:54:09+00:00,6536534,amueller/word_cloud,449558,amueller,,,branch,coloring,master,user
1744,CreateEvent,2017-07-06 05:11:49+00:00,91881484,danni/python-pkcs11,129472,danni,,,tag,v0.3.0,master,user
1746,CreateEvent,2011-11-06 12:59:42+00:00,2720081,ema/pycodicefiscale,281102,ema,,,repository,,master,
1762,CreateEvent,2018-05-27 17:56:13+00:00,69090889,hardbyte/python-can,4403130,felixdivo,,,branch,code-cleanups,develop,user
1776,CreateEvent,2016-12-06 13:16:56+00:00,49641503,jaraco/keyrings.alt,308610,jaraco,,,tag,1.2,master,user
1782,CreateEvent,2018-04-24 07:54:34+00:00,24984879,jedie/bootstrap_env,71315,jedie,,,tag,v1.0.0rc18,master,user
1792,CreateEvent,2015-05-03 08:09:34+00:00,3518430,jpvanhal/inflection,250983,jpvanhal,,,tag,0.3.1,master,user
1799,CreateEvent,2018-06-24 09:45:34+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,tag,0.12.4,master,user
1800,CreateEvent,2017-10-03 17:28:55+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.7.5-to-1.7.22,master,user
1883,CreateEvent,2017-08-25 20:18:37+00:00,4156651,tomerfiliba/plumbum,4616906,henryiii,,,branch,uni,master,user
1904,CreateEvent,2015-01-18 11:14:48+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,linting,master,user
1908,CreateEvent,2015-01-21 15:04:20+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,why_is_that_test_flaky,master,user
