,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
2,PullRequestEvent,2017-10-09 14:42:26+00:00,7470121,wuub/rxv,14367,sdague,,,145471484,,Round to nearest 0.5 db when setting volume,open,False,42,"The rxv library interface passes around well understood db volumes
over it's interface, values such as -53.5db and the like. The Yamaha
API operates in terms of deci-db as an integer - i.e. 535.

However, most (if not all) Yamaha receivers have a 5 deci db
resolution, and trying to set values such as 531 cause an error. This
change makes the rxv library round all set calls up to the nearest
half db to remove these errors. These are especially triggered when
coming from Home Assistant which has it's own 0 - 100 idea of volume,
so is very often not hitting a defined db boundary.

Closes Bug #35",https://api.github.com/repos/wuub/rxv/issues/42,,,2017-10-09T14:42:26Z,1,11,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/wuub/rxv/pull/42.patch,https://api.github.com/repos/wuub/rxv/pulls/42/commits,328,['58528ef6cd959dca3e88815ed420142228d29fc4']
29,PullRequestEvent,2018-05-21 00:07:14+00:00,46566669,jaraco/irc,308610,jaraco,,,181935667,,Asyncio,closed,False,144,"In this PR:

- a new `aio_client.py`, which contains the `AioServerConnection`, `AioReactor`, and `AioSimpleIRCClient` classes, which inherit from (and maintain most of the functionality of) their analogs in `client.py`.  This was a concerted effort to keep the API as close to the original as possible, and replace only what was necessary to move replace the `select()` based loop with asyncio's event loop.
- two new example scripts, `irccat-aio.py` and `irccat2-aio.py`, which replicate their non-asyncio counterparts with the new asyncio-based versions from `aio_client`
- Added docstrings to `aio_client.py`.  These are pretty heavily lifted from `client.py`, with a particular focus on what's different between these versions and their original, select-based counterpoints
- A lone, sad unittest.  This was more an attempt to spec out what would be required for unit testing the asyncio-based components (since asyncio brings some weird testing gotchas) than anything.

Not in this PR:

- functional/integration tests
- DCC integration into the new aio classes

__Note__: In case you use git/github diffs for code review -- the code in the original `irc.client.py` had almost no actual changes, but it was reordered due to a referencing issue.  The only actual change was on the `Reactor` class, in which I added the `connection_class = ServerConnection` field to the class, and changed the `server()` function from:

```python
    def server(self):
        """"""Creates and returns a ServerConnection object.""""""

        c = ServerConnection(self)
        with self.mutex:
            self.connections.append(c)
        return c
```

to:

```python
    def server(self):
        """"""Creates and returns a ServerConnection object.""""""

        c = self.connection_class(self)
        with self.mutex:
            self.connections.append(c)
        return c

```

to allow more modularity in the Reactor.  However, the class-level reference to `ServerConnection` was causing the interpreter some confusion until I moved the `ServerConnection` above `Reactor` in the code, which is why github thinks the whole file was re-written.",https://api.github.com/repos/jaraco/irc/issues/144,2018-05-21T00:07:14Z,2018-05-21T00:07:14Z,2018-05-21T00:07:14Z,9,1036,520,9,NONE,[],[],[],jaraco,308610.0,User,False,[],https://github.com/jaraco/irc/pull/144.patch,https://api.github.com/repos/jaraco/irc/pulls/144/commits,328,"['553e60c8380bf6dc9dee97d7f868a76a2d4eaaf8', 'badc23722f6fe6df587790bf73282bebf3c8353f', '431dd13ff6d76a429191d886748d589d31fabd2f', '7cf8c2d01db72cf56bd2db8e6625003276072b9d', '1368f4eac49dbc9b4ba03f74909818ddfd3f922f', 'b585f5fccd79017c9c62c09bce6f49bf8b0cf0b9', '1b77313c5845a312eb4495118eba2dbb68025815', '5df4fa74c1ffef28f6678431cf817fb7c46b30d4', '48b35d66597b80b30c11c0f033520c4268f9e0d5']"
41,PullRequestEvent,2017-02-20 18:47:14+00:00,55258005,jopohl/urh,18219846,jopohl,,,106919534,,Refactor Live Graphic View,closed,False,135,"- [x] 	let live graphic view inherit from zoomable graphic view
- [x] Fix Y Slider in SendRecv Dialog
  - [x] Value 1 should equal scale 1",https://api.github.com/repos/jopohl/urh/issues/135,2017-02-20T18:47:14Z,2017-02-20T18:47:14Z,2017-02-20T18:47:14Z,4,28,52,6,[],"[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/135.patch,https://api.github.com/repos/jopohl/urh/pulls/135/commits,328,"['dd153604b1db929107f05a2e36aad6fce30666a9', 'b05bedfd7caf87448dffda97616408a8f559cea9', '0ca177bb4d75cd80c87bbbe026c062ae786043fc', 'd35f502b75c52d72495566c6cb24b20d3eaebafd']"
49,PullRequestEvent,2017-12-25 10:01:56+00:00,769951,mhe/pynrrd,45097,mhe,,,154904698,,Fix warning in _format_optional_nrrdvector,closed,False,28,"When using _format_optional_nrrdvector with a valid vector, the warning 
> FutureWarning: elementwise comparison failed; returning scalar instead, but in the future will perform elementwise comparison

will appear because the vector is being compared to a string. Compare to None type instead",https://api.github.com/repos/mhe/pynrrd/issues/28,2017-12-25T10:01:56Z,2017-12-25T10:01:56Z,2017-12-25T10:01:56Z,1,1,1,1,NONE,[],[],[],mhe,45097.0,User,False,[],https://github.com/mhe/pynrrd/pull/28.patch,https://api.github.com/repos/mhe/pynrrd/pulls/28/commits,328,['d50e9be962a5b5e1a0318b86852c7a35c75aaa52']
52,PullRequestEvent,2016-09-16 12:35:48+00:00,41905591,Ch00k/ffmpy,230214,Ch00k,,,85213306,,Version 0.2.0,closed,False,7,,https://api.github.com/repos/Ch00k/ffmpy/issues/7,2016-09-16T12:35:48Z,2016-09-16T12:35:48Z,2016-09-16T12:35:48Z,6,450,224,12,[],[],[],[],Ch00k,230214.0,User,False,[],https://github.com/Ch00k/ffmpy/pull/7.patch,https://api.github.com/repos/Ch00k/ffmpy/pulls/7/commits,328,"['4cfaaaa0317fec216397523d1d547dbe30592800', '3e25b38c7c093d49001ea4c789b9bc7c98855eff', '5133865fc3e37ae3612ec57a9fdcfb84b4d57fb1', 'df6ef389011b3045138727164b00729f1dd83456', '517b726c4f3a56f517c9a9032d41f4c78b4d9ad6', '9a221311292a568fd7c44fce9dca5d18fd112b75']"
91,PullRequestEvent,2018-06-20 15:51:34+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,196188769,MDExOlB1bGxSZXF1ZXN0MTk2MTg4NzY5,Update pytest to 3.6.2,open,False,87,"
This PR updates [pytest](https://pypi.org/project/pytest) from **3.6.1** to **3.6.2**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pytest
  - Changelog: https://pyup.io/changelogs/pytest/
  - Repo: https://github.com/pytest-dev/pytest/issues
  - Homepage: http://pytest.org
</details>

",https://api.github.com/repos/emre/kaptan/issues/87,,,2018-06-20T15:51:34Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/87.patch,https://api.github.com/repos/emre/kaptan/pulls/87/commits,328,['d64dd78de8340046975786b56316b2882ca886db']
126,PullRequestEvent,2016-02-24 04:18:06+00:00,18309543,glyph/txsni,856430,mithrandi,,,60454076,,Directory map interface.,open,False,5,"The first branch in support of #3.

This fleshes out `HostDirectoryMap` to implement the full `MutableMapping` interface. This branch actually adds some tests, so merge #4 first for proper CI coverage.",https://api.github.com/repos/glyph/txsni/issues/5,,,2016-02-24T04:18:06Z,3,271,6,4,[],[],[],[],,,,,[],https://github.com/glyph/txsni/pull/5.patch,https://api.github.com/repos/glyph/txsni/pulls/5/commits,328,"['086dabdeeb41da611652fea8a4e49c3cc41c0222', '62bf555af7d96d8889da293e10ba9391aba7a4a0', '22db482f197b116c3919573d12452cfe88fc3851', 'bae3886f5753f8cb5e16cfee7c66e50a3a3184ec']"
151,PullRequestEvent,2015-07-01 17:27:49+00:00,4946406,mher/flower,563401,atomicopossum,,,39005748,,Add ca_certs to options.py #407,open,False,421,,https://api.github.com/repos/mher/flower/issues/421,,,2015-07-01T17:27:49Z,1,3,0,2,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/421.patch,https://api.github.com/repos/mher/flower/pulls/421/commits,328,['c9189f7166083a211e0f4455b7ca08da6b50f9ef']
158,PullRequestEvent,2017-08-12 16:33:19+00:00,1347652,scoder/lupa,491659,scoder,,,68546022,,Don't reraise python exception in case it has been intercepted in lua,closed,False,78,"The discussion of the problem can be found here: http://www.freelists.org/post/lupa-dev/Python-exception-reraising-leads-to-ambiguity

I've added the warning as has been asked, but it does not look very convenient to me to actually have it because it tears the tests output apart. We could try to set up filtering though.

Please let me know if anything else is needed for this to be merged.

Thanks!
",https://api.github.com/repos/scoder/lupa/issues/78,2017-08-12T16:33:19Z,2017-08-12T16:33:19Z,2017-08-12T16:33:19Z,9,61,28,2,[],[],[],[],scoder,491659.0,User,False,[],https://github.com/scoder/lupa/pull/78.patch,https://api.github.com/repos/scoder/lupa/pulls/78/commits,328,"['7a3050053938b72f683749d999b74b0057abb696', '2fcd198fbc6269497b379b58b4e70082c88d1f32', 'f1e8bb603d13d9ad17a6487e9372360dd3a6bcbd', '8ed5259c31c71b3db4668fbe2934672e6c362225', '0ac9b6df143c4434977f1d90b268bbafeb4fc9e3', '0b57826679560a0670288819a6a315858b50bc38', 'da387a882ed34baa32a0ddd310a78d82b9a3c0c2', 'd7ef0151416245bea6d37aee2fa15b0b67a1527b', 'a57eabd6158d1c79331be62d3f8914f4263bf624']"
159,PullRequestEvent,2018-01-29 19:13:01+00:00,68929937,slank/awsgi,745391,yorrick,,,165791738,,Handle binary content types,closed,False,12,,https://api.github.com/repos/slank/awsgi/issues/12,,2018-01-29T19:12:48Z,2018-01-29T19:12:48Z,22,36,19,4,NONE,[],[],[],,,,,[],https://github.com/slank/awsgi/pull/12.patch,https://api.github.com/repos/slank/awsgi/pulls/12/commits,328,"['5edf8c16ebd673b8755348f4290dae6201a36ee1', 'cd9406ecab23b3ce08ee97d0913b8d95a0773447', '51b5f91cfd6122389d6fbbd6b0dc63228f9f52fd', 'bfc3c0e1e8006996c98ba4f809f633a806e1726b', 'c25631d114f89db2eb8aa4c54af926494845b74f', '96b39d7a30354174e081cd367ea5d16cdb85e2cf', 'c1c8484427d1ed589bcc5985edc6b6e10d620556', '3ff45b8276a3e3b021dfaa4deeaf4194a58bf308', 'c0ca668d1f6afe6108008cf0a39fb6167d2a420c', '8f8a3cfa0e31091dd5f56cea298c5eccffd734a2', '428a5b63409d8c0505b379acd4f7c701e640e7f7', 'fca68b3d67b7396358c559557513506ee3555d54', 'a63612f7b8b9d646d4a324e787b29b32537c6613', '97a789e595f135e480db775c550970163641eae3', '18fa76e5ffca180920d1ce04cd820cde39e178f0', '30e4ff6d13cde942ced37c705902bdabf4ac59f7', '685a449a56a8d9b32e36c5a9a92ab0ab4b4af85d', 'd6dfc3b1f187b7d4b2327746bd6e06ceafac60fd', 'ed182529e5215ee18a5c4e89a33da20075ad3c41', '617efd47a7ffb6628083546e1ad05afb3d1f97c4', '3ce85813d77b6d8b04ddc5a9ad369fb48d5ed04c', '9c1096fc63f3f3596b94defd82a9c7967b8b1f36']"
