,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
53,DeleteEvent,2015-10-01 13:55:33+00:00,27924304,cdent/gabbi,3515,FND,,,branch,method-shortcut,user
394,DeleteEvent,2017-04-28 22:25:26+00:00,23242753,c-w/Gutenberg,1086421,c-w,,,branch,integration-tests,user
403,DeleteEvent,2018-06-20 11:16:04+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-setuptools-38.7.0-to-39.0.0,user
405,DeleteEvent,2017-10-08 03:09:09+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.30.4-to-3.31.3,user
447,DeleteEvent,2018-02-09 10:50:58+00:00,32309114,mbj4668/pyang,168146,mbj4668,,,branch,revert-209-master,user
483,DeleteEvent,2015-02-25 00:27:22+00:00,14077840,rgs1/zk_shell,1349891,rgs1,,,branch,chkzk-add-state,user
518,DeleteEvent,2017-01-01 22:56:50+00:00,77751434,altf4/libmelee,609563,altf4,,,tag,0.0.1,user
636,DeleteEvent,2015-12-07 03:35:28+00:00,31262911,jaraco/keyring,308610,jaraco,,,branch,security-interactive,user
645,DeleteEvent,2017-05-04 07:22:07+00:00,80392844,jarrekk/imgkit,10969478,jarrekk,,,tag,new,user
646,DeleteEvent,2017-11-07 23:01:26+00:00,1426695,jbardin/scp.py,426784,remram44,,,branch,python3,user
648,DeleteEvent,2017-04-26 07:55:15+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/instruments,user
649,DeleteEvent,2016-11-01 12:20:53+00:00,48170794,jepegit/cellpy,20041055,torvara,,,branch,feature/fit_cycle_down,user
715,DeleteEvent,2018-02-16 20:21:20+00:00,65412345,svenevs/exhale,5871461,svenevs,,,branch,pyup-pin-bs4-0.0.1,user
733,DeleteEvent,2017-01-22 02:00:50+00:00,64695045,willkg/everett,820826,willkg,,,branch,python-36,user
