,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,repo_master_branch,event_pusher_type
5,CreateEvent,2015-09-25 05:42:33+00:00,28550291,cdown/srt,660663,cdown,,,branch,state_machine,develop,user
42,CreateEvent,2018-03-26 00:05:17+00:00,103022374,nim65s/ndh,131929,nim65s,,,tag,v3.3.0,master,user
67,CreateEvent,2017-09-05 05:46:55+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,rewrite-to-react-components,master,user
78,CreateEvent,2016-02-01 16:32:44+00:00,36836292,dme65/pySOT,12738905,dme65,,,branch,CheckInput,master,user
183,CreateEvent,2017-08-08 06:02:09+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,tag,gmpy2-2.1.0a0,master,user
262,CreateEvent,2017-08-08 15:36:50+00:00,97612481,lh3/minimap2,480346,lh3,,,branch,cdna,master,user
269,CreateEvent,2018-08-28 22:34:39+00:00,146514175,mvn23/pyotgw,4738593,mvn23,,,repository,,master,user
421,CreateEvent,2018-07-22 21:13:09+00:00,37556070,gplepage/gvar,1808545,gplepage,,,tag,v8.5,master,user
564,CreateEvent,2011-10-12 13:49:17+00:00,2562619,daler/gffutils,115406,daler,,,branch,master,master,
634,CreateEvent,2016-01-01 15:14:06+00:00,48881026,jaraco/hgtools,308610,jaraco,,,branch,master,master,user
644,CreateEvent,2016-08-17 08:05:46+00:00,48170794,jepegit/cellpy,20041055,torvara,,,branch,utils_f,master,user
689,CreateEvent,2017-05-08 18:29:29+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,tag,v0.5.0,master,user
715,CreateEvent,2011-10-06 16:37:57+00:00,326131,stefanholek/rl,134791,stefanholek,,,tag,2.0,master,
744,CreateEvent,2016-04-14 21:58:20+00:00,50903853,AnalogJ/lexicon,13824387,CapsuleCD,,,tag,v1.0.27,master,user
754,CreateEvent,2016-06-16 15:19:33+00:00,56257335,Rambatino/CHAID,9027149,xulaus,,,branch,misc_refactors,master,user
759,CreateEvent,2017-12-25 12:02:07+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-12-25-2017,master,user
761,CreateEvent,2018-08-03 12:04:08+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-03,master,user
770,CreateEvent,2018-05-02 09:57:05+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,tag,v0.11.11,master,user
775,CreateEvent,2017-01-11 03:53:30+00:00,37182318,brainix/pottery,1017698,brainix,,,branch,flesh-out-redis-deque,master,user
784,CreateEvent,2017-04-07 03:07:15+00:00,23762079,cole/aiosmtplib,134694,cole,,,tag,v1.0.1,master,user
810,CreateEvent,2015-02-17 12:34:55+00:00,8352770,gklyne/annalist,557566,gklyne,,,tag,release-0.1.12,master,user
846,CreateEvent,2015-03-31 20:13:31+00:00,4477733,kevin1024/vcrpy,1246619,IvanMalison,,,branch,feature/filter-post-data,master,user
879,CreateEvent,2018-07-01 20:42:54+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,pyup-update-cibuildwheel-0.9.1-to-0.9.2,master,user
917,CreateEvent,2018-05-03 11:12:58+00:00,79232146,nschloe/pipdate,181628,nschloe,,,branch,update-url,master,user
929,CreateEvent,2018-04-15 00:59:52+00:00,21843083,rlabbe/filterpy,5308143,rlabbe,,,tag,1.2.2,master,user
1065,CreateEvent,2018-06-14 22:20:31+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,branch,osx-task-for-pid,master,user
1066,CreateEvent,2015-12-14 18:42:29+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,branch,613-thread-names,master,user
1079,CreateEvent,2016-04-03 18:27:59+00:00,55361906,janbrohl/BytesOp,1873458,janbrohl,,,repository,,master,user
1080,CreateEvent,2011-08-19 21:50:12+00:00,2235350,jeffsu/json2yaml,112960,jeffsu,,,tag,0.1.1,master,
1106,CreateEvent,2017-06-09 14:37:08+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,run-crate-version,master,user
1182,CreateEvent,2018-07-14 15:30:59+00:00,58374888,wkentaro/labelme,4310419,wkentaro,,,tag,v3.3.0,master,user
1228,CreateEvent,2018-04-29 02:26:43+00:00,67164027,barrust/mediawiki,3161814,barrust,,,branch,hotfix/foreign-categories,master,user
1264,CreateEvent,2016-07-13 16:19:33+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,double_compression,master,user
1266,CreateEvent,2016-08-04 22:37:15+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,fixture_auto_ports,master,user
1282,CreateEvent,2018-04-30 17:47:37+00:00,34602308,eerimoq/bitstruct,176810,eerimoq,,,tag,3.8.0,master,user
1310,CreateEvent,2016-11-08 16:23:14+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,tag,v1.8.0,master,user
1315,CreateEvent,2015-01-19 15:59:35+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,branch,feature/aliased-attribute-fix,develop,user
1354,CreateEvent,2016-04-14 07:04:00+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,praw4,master,user
1414,CreateEvent,2018-02-26 18:03:37+00:00,32283257,philpep/testinfra,387511,philpep,,,tag,1.11.1,master,user
1418,CreateEvent,2016-11-08 00:15:42+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,fix-tests,master,user
1425,CreateEvent,2015-09-28 23:37:08+00:00,22117429,rmjarvis/TreeCorr,623887,rmjarvis,,,branch,#9,releases/3.1,user
1432,CreateEvent,2017-11-20 20:07:30+00:00,108875942,snjoetw/py-canary,1566619,snjoetw,,,tag,0.2.0,master,user
1475,CreateEvent,2017-11-06 08:27:43+00:00,99481053,ahopkins/sanic-jwt,166269,ahopkins,,,branch,pyup-update-multidict-3.3.0-to-3.3.2,master,user
1620,CreateEvent,2015-08-17 14:22:06+00:00,33454782,tkem/mopidy-dleyna,2833077,tkem,,,branch,fix/20,master,user
1623,CreateEvent,2016-04-12 07:15:45+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,fix/126,master,user
1638,CreateEvent,2018-08-19 22:13:24+00:00,8292338,ultrabug/py3status,852504,lasers,,,branch,module-alignment,master,user
1669,CreateEvent,2017-11-14 04:04:12+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,tag,v2.19.0,master,user
1672,CreateEvent,2016-10-09 15:04:19+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,tag,v2.4.3,master,user
1747,CreateEvent,2016-02-28 02:12:25+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,stylint,master,user
1769,CreateEvent,2018-02-12 11:02:30+00:00,121220767,kajala/django-jutil,1100895,kajala,,,tag,1.0.2,master,user
1770,CreateEvent,2018-03-01 09:26:24+00:00,121220767,kajala/django-jutil,1100895,kajala,,,tag,1.1.1,master,user
1773,CreateEvent,2018-05-24 23:19:43+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.10.12-to-1.10.27,master,user
1789,CreateEvent,2018-06-25 22:18:26+00:00,67834502,lk-geimfari/mimesis,27856297,dependabot[bot],,,branch,dependabot/pip/pytest-3.6.2,master,user
1834,CreateEvent,2017-06-22 20:33:05+00:00,89465503,simion/pip-upgrader,2630797,simion,,,tag,v1.4.2,master,user
1894,CreateEvent,2016-12-18 14:37:45+00:00,76670891,andrivet/python-asn1,981049,andrivet,,,tag,v2.0.0,master,user
1953,CreateEvent,2018-01-22 23:08:23+00:00,51553740,joealcorn/laboratory,1097349,joealcorn,,,branch,disable,master,user
1986,CreateEvent,2017-11-18 11:09:22+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.11.6-to-3.38.0,master,user
2000,CreateEvent,2017-02-11 07:47:08+00:00,70314805,kyuupichan/electrumx,3319176,kyuupichan,,,branch,peerdisc,master,user
2048,CreateEvent,2015-09-28 01:19:16+00:00,30629033,ngzhian/pycrunchbase,1749303,ngzhian,,,tag,v0.3.5,master,user
2104,CreateEvent,2017-08-10 01:09:20+00:00,10357291,GrahamDumpleton/wrapt,507637,GrahamDumpleton,,,branch,feature/reference-count-issues,develop,user
2134,CreateEvent,2018-07-22 20:11:39+00:00,55675367,danieliu/play-scraper,8889973,danieliu,,,tag,v0.3.1,master,user
2156,CreateEvent,2018-06-24 20:43:56+00:00,131583406,fniessink/next-action,3530545,fniessink,,,branch,issue-115-inherit-due-date,master,user
2171,CreateEvent,2016-02-11 12:42:28+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,branch,remove_adaptaton,master,user
2217,CreateEvent,2016-10-19 20:33:43+00:00,45618882,mverleg/pyjson_tricks,6442863,mverleg,,,tag,v3.1,master,user
2220,CreateEvent,2016-04-04 22:47:29+00:00,52575367,nficano/python-lambda,65145,nficano,,,tag,v0.1.6,master,user
2224,CreateEvent,2018-01-12 01:21:11+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,tag,v3.0.3,master,user
2240,CreateEvent,2017-01-02 20:11:25+00:00,77853058,raphaelm/python-fints,64280,raphaelm,,,tag,v0.1.0,master,user
2322,CreateEvent,2017-03-09 07:14:44+00:00,21587426,dranjan/python-plyfile,404832,dranjan,,,branch,ci,master,user
2397,CreateEvent,2015-10-25 15:21:58+00:00,35341934,svenkreiss/pysparkling,2775078,svenkreiss,,,branch,hdfs2-update,master,user
2493,CreateEvent,2017-02-09 20:51:01+00:00,47877252,jaraco/jaraco.functools,308610,jaraco,,,tag,1.15.2,master,user
2497,CreateEvent,2015-06-01 02:36:58+00:00,36633522,josuebrunel/yahoo-oauth,1620640,josuebrunel,,,branch,master,master,user
2523,CreateEvent,2016-11-25 01:39:53+00:00,22706964,marcoagner/Flask-QRcode,5016303,marcoagner,,,branch,1dot75cm-master,master,user
2568,CreateEvent,2017-04-02 10:35:47+00:00,73589616,tadashi-aikawa/owlmixin,9500018,tadashi-aikawa,,,tag,1.2.0a1,master,user
2569,CreateEvent,2018-01-21 01:59:27+00:00,73589616,tadashi-aikawa/owlmixin,9500018,tadashi-aikawa,,,branch,v2.1.1,master,user
2605,CreateEvent,2017-01-16 08:59:28+00:00,39631752,adamchainz/nose-randomly,857609,adamchainz,,,branch,upgrade_requirements,master,user
2622,CreateEvent,2017-06-05 11:14:42+00:00,29533407,cameronmaske/celery-once,1007064,cameronmaske,,,branch,bullet-points,master,user
2660,CreateEvent,2015-08-03 17:41:46+00:00,8014056,ierror/django-js-reverse,844375,ierror,,,tag,v0.6.0,production,user
2662,CreateEvent,2015-06-06 16:59:07+00:00,16909045,ionelmc/python-aspectlib,129501,ionelmc,,,branch,1.3,master,user
2671,CreateEvent,2015-01-22 14:03:18+00:00,16474183,matllubos/django-is-core,424409,matllubos,,,tag,1.3.6.4,master,user
2673,CreateEvent,2015-04-17 12:38:23+00:00,16474183,matllubos/django-is-core,424409,matllubos,,,tag,1.3.39,master,user
2722,CreateEvent,2018-01-03 21:02:58+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-aiopg-0.13.1-to-0.13.2,master,user
2723,CreateEvent,2018-05-22 20:36:39+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-tqdm-4.23.1-to-4.23.4,master,user
2724,CreateEvent,2018-06-05 15:03:14+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-sphinxcontrib-websupport-1.0.1-to-1.1.0,master,user
