,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
17,DeleteEvent,2016-02-01 09:18:32+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/quickstart_doctest,user
62,DeleteEvent,2017-12-15 11:23:31+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,sdrplay,user
68,DeleteEvent,2018-01-16 19:24:27+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,rtlsdrerrormessage,user
87,DeleteEvent,2017-09-14 17:53:39+00:00,4295983,loli/medpy,832894,loli,,,branch,Python3Preparation,user
105,DeleteEvent,2015-10-08 13:12:18+00:00,27924304,cdent/gabbi,3515,FND,,,branch,user-agent,user
342,DeleteEvent,2017-08-20 11:25:02+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,ready-to-be-v0.3.14,user
361,DeleteEvent,2018-04-03 12:05:19+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-04-02,user
456,DeleteEvent,2015-09-19 20:39:00+00:00,31530350,jingw/pyhdfs,2019426,jingw,,,branch,travis,user
744,DeleteEvent,2017-12-04 17:44:01+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-setuptools-36.7.2-to-38.2.3,user
745,DeleteEvent,2018-08-29 16:53:24+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.69.4-to-3.69.9,user
801,DeleteEvent,2015-01-27 03:40:56+00:00,4461331,ifduyue/xxtea,568900,ifduyue,,,branch,encrypt_hex_and_decrypt_hex_rather_than_result_type,user
930,DeleteEvent,2017-03-10 08:44:54+00:00,17731048,Ape/samsungctl,156318,Ape,,,branch,pr/fix_dependencies,user
1221,DeleteEvent,2017-05-15 03:16:27+00:00,80392844,jarrekk/imgkit,10969478,jarrekk,,,tag,add_contributors,user
1421,DeleteEvent,2017-01-24 09:45:41+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,deadNightTiger-py3compat,user
1453,DeleteEvent,2018-07-10 23:55:26+00:00,6051615,ajslater/picopt,263494,ajslater,,,branch,gen-readme,user
1456,DeleteEvent,2016-01-15 22:01:34+00:00,49740374,bb4242/sdnotify,10068296,bb4242,,,tag,0.2.0,user
1671,DeleteEvent,2017-08-06 03:46:00+00:00,8307391,mahmoud/boltons,130193,mahmoud,,,branch,function_builder,user
1692,DeleteEvent,2017-05-24 06:45:15+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,socks-port-options-connect,user
1711,DeleteEvent,2016-12-14 04:24:49+00:00,21261722,mplewis/csvtomd,1829094,mplewis,,,tag,v0.1.0,user
1824,DeleteEvent,2018-01-02 15:17:19+00:00,39515694,ungarj/mapchete,3802285,ungarj,,,branch,python3,user
1864,DeleteEvent,2018-06-22 08:39:59+00:00,103442898,MichaelGrupp/evo,8985495,MichaelGrupp,,,branch,unitless-label,user
2135,DeleteEvent,2017-10-20 03:05:50+00:00,76666862,podhmo/dictknife,80613,podhmo,,,branch,tsv,user
2149,DeleteEvent,2016-06-28 13:03:48+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,interactive,user
2152,DeleteEvent,2016-11-10 03:13:04+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,highload_workshop,user
2218,DeleteEvent,2017-11-19 10:42:34+00:00,58374888,wkentaro/labelme,4310419,wkentaro,,,branch,show_supported_image_fmts,user
2454,DeleteEvent,2017-02-21 11:35:52+00:00,78549488,flomotlik/formica,132653,flomotlik,,,branch,feature/resources-command,user
2463,DeleteEvent,2015-09-01 13:00:04+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,branch,develop,user
