,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
38,DeleteEvent,2018-05-12 13:14:05+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,untagged-c8aaa194f8a8aef57782,user
78,DeleteEvent,2018-01-11 07:40:48+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,bcd,user
141,DeleteEvent,2017-03-08 00:46:22+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,dev/update-readme-and-version,user
336,DeleteEvent,2011-02-13 02:13:02+00:00,1079822,jodal/pykka,43726,jodal,,,branch,feature/gevent,
359,DeleteEvent,2017-09-30 12:00:16+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-09-29-2017,user
468,DeleteEvent,2015-09-21 17:05:40+00:00,6662075,joke2k/faker,89607,fcurella,,,tag,v0.5.3,user
682,DeleteEvent,2018-04-22 03:29:47+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,branch,build-variant,user
799,DeleteEvent,2018-02-15 21:44:18+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.30.0-to-3.30.4,user
860,DeleteEvent,2015-08-25 04:11:23+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,branch,release/2.1.1,user
874,DeleteEvent,2017-05-31 15:34:10+00:00,55331984,klen/flask-pw,90699,klen,,,branch,pyup-update-pytest-3.0.3-to-3.1.0,user
949,DeleteEvent,2018-07-19 23:53:17+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,stackingcvregressor-sparse,user
1205,DeleteEvent,2018-01-25 21:14:03+00:00,73047402,dhermes/bezier,520669,dhermes,,,branch,check-98,user
1211,DeleteEvent,2016-11-07 21:50:15+00:00,38994313,ekampf/pymaybe,205185,ekampf,,,branch,feature/add_or_none,user
1218,DeleteEvent,2018-07-20 10:05:02+00:00,94022519,gregoil/rotest,7492909,osherdp,,,branch,feature/support_more_django_versions,user
1272,DeleteEvent,2017-04-21 16:37:01+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-pip-8.1.2-to-9.0.1,user
1273,DeleteEvent,2017-04-21 16:45:13+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-coverage-4.1-to-4.3.4,user
1277,DeleteEvent,2016-09-13 08:40:26+00:00,48170794,jepegit/cellpy,20041055,torvara,,,branch,feature/generalize,user
1413,DeleteEvent,2018-02-16 20:19:59+00:00,65412345,svenevs/exhale,5871461,svenevs,,,branch,pyup-pin-six-1.11.0,user
1445,DeleteEvent,2015-01-17 14:27:03+00:00,5357372,tino/pyFirmata,99524,tino,,,branch,py3,user
1458,DeleteEvent,2016-10-27 17:26:26+00:00,64695045,willkg/everett,820826,willkg,,,branch,raw_value,user
1486,DeleteEvent,2016-02-09 20:35:16+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,dnssimple,user
1615,DeleteEvent,2018-03-30 05:17:12+00:00,1206729,hhatto/autopep8,150309,hhatto,,,branch,fix-e713-and-e714-chain-cases,user
1635,DeleteEvent,2018-01-02 22:42:12+00:00,19612641,jaraco/calendra,308610,jaraco,,,tag,0.4.3,user
