,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
63,DeleteEvent,2018-05-16 23:54:33+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-virtualenv-15.1.0-to-15.2.0,user
137,DeleteEvent,2015-10-01 13:37:00+00:00,16644126,vasole/fisx,5636251,vasole,,,tag,v1.0.4,user
198,DeleteEvent,2017-06-28 00:48:34+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
401,DeleteEvent,2015-01-11 08:03:48+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,branch,feature/tidyup,user
417,DeleteEvent,2018-05-29 21:30:46+00:00,15376784,mar10/wsgidav,41663,mar10,,,branch,pep8-funcs,user
433,DeleteEvent,2017-07-06 21:00:14+00:00,16964283,olofk/fusesoc,2194902,olofk,,,branch,git-apply,user
437,DeleteEvent,2016-04-20 16:12:10+00:00,16964283,olofk/fusesoc,2194902,olofk,,,branch,icestorm,user
451,DeleteEvent,2015-11-15 20:28:18+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,api-cleaning,user
522,DeleteEvent,2017-07-17 14:16:47+00:00,95898391,bwinkel/pycraf,6582333,bwinkel,,,tag,0.24.5,user
644,DeleteEvent,2018-06-20 06:31:56+00:00,17308448,jquast/blessed,972584,jquast,,,branch,fornext-release,user
672,DeleteEvent,2017-05-14 11:43:40+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,release-script,user
675,DeleteEvent,2018-03-20 13:39:27+00:00,50450913,peterbe/hashin,26739,peterbe,,,branch,dont-deploy-from-travis,user
912,DeleteEvent,2017-03-11 19:36:06+00:00,23509035,seisman/HinetPy,3974108,seisman,,,branch,travis,user
963,DeleteEvent,2016-03-29 23:56:59+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,branch,travis-test,user
1105,DeleteEvent,2016-06-10 11:17:39+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,version_0.2.x,user
1194,DeleteEvent,2016-05-21 08:13:56+00:00,30637080,blacked/py-zabbix,155911,maksim77,,,branch,check_time_type,user
1223,DeleteEvent,2016-07-17 16:49:43+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,node_not_ready,user
1252,DeleteEvent,2017-07-25 20:46:38+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-update-python-telegram-bot-6.1.0-to-7.0.0,user
1279,DeleteEvent,2017-03-05 02:16:38+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,branch,readthedocs,user
1462,DeleteEvent,2017-06-02 19:17:19+00:00,83462592,asottile/pyupgrade,1810591,asottile,,,branch,tokenize_rt,user
1466,DeleteEvent,2017-11-11 04:48:36+00:00,5879214,berkerpeksag/astor,26338,berkerpeksag,,,branch,fix-issue-87,user
1837,DeleteEvent,2018-02-09 20:51:08+00:00,5754504,sivel/speedtest-cli,39340,sivel,,,tag,v1.4.0,user
1870,DeleteEvent,2016-12-28 17:30:44+00:00,76857698,valentinmk/asynccmd,12662946,valentinmk,,,tag,0.2.0,user
1888,DeleteEvent,2015-04-22 10:23:08+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,model_building,user
2033,DeleteEvent,2018-07-30 13:03:59+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.55.3-to-3.66.13,user
2035,DeleteEvent,2018-06-14 16:31:32+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.55.3-to-3.58.1,user
2139,DeleteEvent,2017-07-31 12:27:11+00:00,86715491,tgsmith61591/pyramid,6124706,tgsmith61591,,,tag,v0.5.dev7,user
2141,DeleteEvent,2017-06-01 19:10:32+00:00,86715491,tgsmith61591/pyramid,6124706,tgsmith61591,,,branch,less-r-more-wrapper,user
2181,DeleteEvent,2015-03-02 04:49:49+00:00,26672290,Lucretiel/autocommand,1823405,Lucretiel,,,branch,new_readme,user
2220,DeleteEvent,2017-10-02 16:03:19+00:00,21476229,deanmalmgren/textract,255672,deanmalmgren,,,branch,pyup-scheduled-update-09-18-2017,user
