,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
57,DeleteEvent,2018-05-30 20:47:14+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,labelvis,user
124,DeleteEvent,2017-11-23 02:25:45+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,cs01-dev,user
323,DeleteEvent,2018-08-26 08:42:28+00:00,61384494,zeth/inputs,945574,zeth,,,branch,vibratewin,user
340,DeleteEvent,2017-05-31 02:06:26+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,tag,0.3.12,user
347,DeleteEvent,2017-09-22 03:29:31+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,bug/update-pypi-servers,user
430,DeleteEvent,2016-02-29 16:46:46+00:00,6662075,joke2k/faker,89607,fcurella,,,branch,timestamp-conversion,user
731,DeleteEvent,2017-08-23 02:39:18+00:00,45852176,arose/nglview,4451957,hainm,,,branch,ngl,user
776,DeleteEvent,2017-08-23 12:42:07+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.6.1-to-3.21.0,user
783,DeleteEvent,2017-09-29 23:13:55+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-numpy-1.13.1-to-1.13.2,user
857,DeleteEvent,2018-04-17 11:37:22+00:00,32309114,mbj4668/pyang,168146,mbj4668,,,branch,new-pip,user
880,DeleteEvent,2016-11-19 23:34:07+00:00,16964283,olofk/fusesoc,2194902,olofk,,,branch,rst,user
887,DeleteEvent,2016-11-17 03:57:14+00:00,7568434,paulfitz/daff,118367,paulfitz,,,branch,python2_update,user
915,DeleteEvent,2016-03-23 08:47:18+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,sfs_gridsearch,user
920,DeleteEvent,2017-10-21 23:10:05+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,rm-tf,user
1207,DeleteEvent,2015-12-26 05:57:37+00:00,15532991,houtianze/bypy,99046,houtianze,,,branch,master,user
1247,DeleteEvent,2018-08-07 13:49:13+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/pause,user
1601,DeleteEvent,2018-01-02 22:42:14+00:00,19612641,jaraco/calendra,308610,jaraco,,,tag,0.4.4,user
1692,DeleteEvent,2018-01-11 22:08:31+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,pyup-pin-mock-2.0.0,user
1702,DeleteEvent,2018-04-27 03:28:57+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,get_rid_of_eventmap,user
1880,DeleteEvent,2017-06-27 19:42:19+00:00,95323456,Julius2342/pyvlx,2248357,Julius2342,,,branch,roller-shutter,user
2052,DeleteEvent,2015-07-13 01:09:54+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,branch,mindw-move_extension_2_pkg,user
