,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
940,ReleaseEvent,2016-04-23 01:23:14+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,published,1.1.0,4scanner 1.1.0 : Multi imageboards edition,"## changelog
- Added support for multiple imageboards

4chan, lainchan and uboachan for now. More will be added soon.
- Hopefully fixed issue #21 
"
1122,ReleaseEvent,2018-03-15 13:15:15+00:00,82044433,tdegeus/GooseMPL,7030445,tdegeus,,,published,v0.0.14,Style definition now adapts to the system,"The style definition now adapts to the system. To this end, it's entire definition is moved the the Python module goosempl."
1241,ReleaseEvent,2017-11-05 19:46:22+00:00,33870982,erocarrera/pefile,213827,erocarrera,,,published,v2017.11.5,pefile 2017.11.5,Merged PR #212 and fixed a few miscellaneous crashed parsing malformed files.
1273,ReleaseEvent,2016-02-27 17:59:49+00:00,37439982,jeffrimko/Qprompt,1689242,jeffrimko,,,published,qprompt-0.3.0,qprompt-0.3.0,Release of Qprompt for version `0.3.0`.
1610,ReleaseEvent,2018-06-12 14:31:25+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,published,v0.17.2,Hotfix,"There was a bug in the network service element for `IAmRouterToNetwork` responses, this ""hot fix"" clears up the bug."
1786,ReleaseEvent,2017-04-01 09:25:05+00:00,3706909,nickstenning/honcho,3602,nickstenning,,,published,v1.0.0,,"* ADDED: Automatically suppress colouring when the STDOUT is not a TTY.
* ADDED: Honcho now exposes a HONCHO_PROCESS_NAME environment variable to its
  child processes which contains the name of the process (e.g. ``web.1``,
  ``worker.2``, etc.)
* ADDED: All subcommands now support ``--no-colour`` and ``--no-prefix`` options
  to suppress ANSI coloured output and the logging prefix, respectively.
* CHANGED: The Upstart configuration generated by the Upstart exporter no longer
  creates a log directory to which to send process output, in favour of relying
  on Upstart's built-in job logging support (present since at least Upstart
  1.4).
"
1801,ReleaseEvent,2018-01-22 19:28:34+00:00,80448443,pierky/arouteserver,6806218,pierky,,,published,v0.17.2,,"
- Fix: ``configure`` command, omit extended communities for OpenBGPD configurations.

  This is to avoid the need of using the ``--ignore-issues extended_communities`` command line argument.

- Improvement: environment variables expansion when YAML configuration files are read."
1881,ReleaseEvent,2017-11-19 19:16:59+00:00,13265524,balloob/pychromecast,1444314,balloob,,,published,1.0.1,1.0.1,- Remove api_version from the rest of the code.
2383,ReleaseEvent,2017-07-17 10:58:53+00:00,30695120,hamidfzm/Flask-HTMLmin,5591800,hamidfzm,,,published,v1.2.1,,Add LICENCE and README.md to tgz file
2626,ReleaseEvent,2018-02-19 17:49:08+00:00,13421726,wndhydrnt/python-oauth2,3942978,wndhydrnt,,,published,v1.1.0,v1.1.0,"Improvements:

  - Drop support for Python 2.6
  - Drop support for Python 3.2
  - Drop support for Python 3.3
  - Add error message to response for bad redirect URIs

Bugfixes:

  - Fix an exception when requesting an unknown URL on Python 3.x"
3178,ReleaseEvent,2017-10-09 15:35:24+00:00,95458169,Vaelor/python-mattermost-driver,6680834,Vaelor,,,published,2.3.0,2.3.0,"Make a `basepath` available in `Client.make_request()`.
This is mainly needed for calling `/hooks`."
3182,ReleaseEvent,2018-07-21 23:16:18+00:00,26947860,facelessuser/pymdown-extensions,1055125,facelessuser,,,published,4.12.0,4.12.0,"## 4.12.0

- **NEW**: Add option to fail if specified snippet isn't found. (#335)
- **FIX**: Windows issue with `preserve_tabs` option in SuperFences. (#328)
"
3260,ReleaseEvent,2017-02-15 22:13:45+00:00,81387888,tchellomello/python-ring-doorbell,809840,tchellomello,,,published,0.0.4,0.0.4,- Allow to filter history per doorbell or globally. 
3263,ReleaseEvent,2017-02-28 10:16:49+00:00,74128342,abogushov/django-admin-json-editor,1484838,abogushov,,,published,v0.1,Initial release,
3290,ReleaseEvent,2018-05-03 19:25:04+00:00,131575035,tm-kn/django-basic-auth-ip-whitelist,14931760,tm-kn,,,published,0.1,,
3304,ReleaseEvent,2017-04-01 21:48:14+00:00,4980199,douglasmiranda/django-wysiwyg-redactor,542013,douglasmiranda,,,published,0.5.1,Redactor II 2.4,"0.5.1 Apr 1, 2017

- Upgrade to Redactor II 2.4
- Add Ukrainian language
"
3352,ReleaseEvent,2017-12-14 03:09:05+00:00,44359250,HDE/python-lambda-local,11265755,yxd-hde,2193380,HDE,published,v0.1.5,v0.1.5,"- Add version
- Add support to read environment variable from a file"
4069,ReleaseEvent,2015-10-29 05:48:21+00:00,14871471,PyHDI/Pyverilog,2486387,shtaxxx,13855393,PyHDI,published,0.9.7,0.9.7,"Update
--------

- 'absolute_import' and 'print_function' of \_\_future\_\_ are added for all files.
- vparser: number representation bugs in lexer.py are fixed.
- dataflow: bugs of scoped signal access in signalvisitor.py and bindvisitor.py are fixed.
- ast_code_generator: some templates (case, wait) are updated.
"
4274,ReleaseEvent,2016-11-01 07:32:41+00:00,50104322,muccg/django-useraudit,973139,sztamas,2595123,muccg,published,1.3.3,Bug fix release,"Fixes #11 
"
4895,ReleaseEvent,2018-01-12 01:20:11+00:00,76196733,goose3/goose3,3161814,barrust,24511568,goose3,published,v3.0.9,Version 3.0.9,"* Add `soup` as a parser option to use `lxml.html.soupparser` [#27](https://github.com/goose3/goose3/issues/27)
* Fix an issue with passing the requests session object to the crawler
* Documentation on readthedocs (https://readthedocs.org/projects/goose3/)
* Code cleanup
   "
5047,ReleaseEvent,2016-07-14 22:10:00+00:00,49997255,pytube/pytube,2641765,logston,16789089,pytube,published,1.0.0,Initial Release,
5365,ReleaseEvent,2017-02-17 22:30:30+00:00,70530854,awslabs/serverless-application-model,22755571,sanathkr,3299148,awslabs,published,v1.1.0,AWS Serverless Application Model Supports Inline Swagger and AWS CloudFormation Intrinsic Functions,"New set of super-powers for SAM. Read about it here:

https://aws.amazon.com/about-aws/whats-new/2017/02/aws-serverless-application-model-aws-sam-supports-inline-swagger-and-aws-cloudformation-intrinsic-functions/"
5481,ReleaseEvent,2018-06-19 13:23:07+00:00,77902861,getyoti/yoti-python-sdk,1381991,echarrod,19798626,getyoti,published,v2.3.0,v2.3.0,"### Added
- `structured_postal_address` attribute

### Changed
- If `postal_address` is null, it is taken from StructuredPostalAddress.FormattedAddress (if present)
"
5850,ReleaseEvent,2018-01-20 04:53:02+00:00,9155431,spotify/annoy,1027979,erikbern,251374,spotify,published,v1.11.1,1.11.1 – AVX optimizations,This version features AVX instructions thanks to @ReneHollander 
6658,ReleaseEvent,2017-10-28 17:04:14+00:00,25311354,explosion/thinc,8059750,honnibal,20011530,explosion,published,v6.10.0,"v6.10.0: CPU efficiency improvements, refactoring","## ✨ Major features and improvements

* Provisional CUDA 9 support. CUDA 9 removes a compilation flag we require for CUDA 8. As a temporary workaround, you can build on CUDA 9 by setting the environment variable `CUDA9=1`. For example:

```bash
CUDA9=1 pip install thinc==6.9.1
```
* Improve efficiency of `NumpyOps.scatter_add`, when the indices only have a single dimension. This function was previously a bottle-neck for spaCy.
* Remove redundant copies in backpropagation of maxout non-linearity
* Call floating-point versions of `sqrt`, `exp` and `tanh` functions.
* Remove calls to `tensordot`, instead reshaping to make 2d `dot` calls.
* Improve efficiency of Adam optimizer on CPU.
* Eliminate redundant code in `thinc.optimizers`. There's now a single `Optimizer` class. For backwards compatibility, `SGD` and `Adam` functions are used to create optimizers with the `Adam` recipe or vanilla SGD recipe.
"
