,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,repo_master_branch,event_pusher_type
9,CreateEvent,2015-10-07 10:50:14+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/strict_tests,develop,user
10,CreateEvent,2015-10-17 17:51:02+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/quick_test,develop,user
79,CreateEvent,2017-07-15 18:21:50+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,tag,0.1.7,master,user
96,CreateEvent,2018-06-12 16:34:20+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-requests-2.18.4-to-2.19.0,master,user
108,CreateEvent,2017-07-31 04:50:16+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,tree-show-simple-children-inline,master,user
130,CreateEvent,2017-03-20 16:58:32+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,dev/update-version,master,user
301,CreateEvent,2018-07-04 14:02:07+00:00,16644126,vasole/fisx,5636251,vasole,,,branch,ci,master,user
359,CreateEvent,2018-07-08 12:06:08+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-07-08,master,user
385,CreateEvent,2017-04-24 06:16:57+00:00,76012224,ayemos/akagi,2426082,ayemos,,,tag,v0.1.5,master,user
437,CreateEvent,2015-07-16 18:25:00+00:00,309235,gmr/rejected,49469,gmr,,,tag,3.6.3,master,user
444,CreateEvent,2017-10-18 16:21:53+00:00,105886450,ivknv/yadisk,5551920,ivknv,,,tag,v1.0.1,master,user
512,CreateEvent,2017-08-11 07:58:54+00:00,59917466,miyakogi/m2r,3213998,miyakogi,,,tag,v0.1.8,master,user
602,CreateEvent,2015-07-08 18:34:45+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,tag,1.48,master,user
683,CreateEvent,2016-06-19 02:54:56+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,branch,build-flag,master,user
