,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
10,DeleteEvent,2015-10-17 12:41:55+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/link_docs,user
124,DeleteEvent,2018-06-06 04:04:19+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-pyflakes-1.6.0-to-2.0.0,user
126,DeleteEvent,2018-02-28 15:27:48+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-safety-1.6.1-to-1.7.0,user
179,DeleteEvent,2018-02-21 19:18:40+00:00,10031150,emre/kaptan,26336,tony,,,branch,pyup-update-pytest-3.4.0-to-3.4.1,user
388,DeleteEvent,2018-03-22 12:04:20+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-03-21,user
389,DeleteEvent,2018-06-29 12:06:21+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-06-28,user
417,DeleteEvent,2018-07-12 18:54:22+00:00,76012224,ayemos/akagi,2426082,ayemos,,,branch,pyup-update-tox-2.7.0-to-3.1.1,user
493,DeleteEvent,2017-07-29 03:57:46+00:00,31530350,jingw/pyhdfs,2019426,jingw,,,branch,pytest,user
530,DeleteEvent,2017-03-16 22:34:27+00:00,4576441,kbandla/dpkt,4806709,brifordwylie,,,branch,remove_download_badge,user
811,DeleteEvent,2016-03-25 22:51:39+00:00,36242853,bjodah/chempy,485936,bjodah,,,branch,allclose,user
837,DeleteEvent,2018-01-20 17:23:10+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.44.16-to-3.44.18,user
902,DeleteEvent,2015-09-17 20:34:59+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,tag,2.11,user
915,DeleteEvent,2018-08-27 05:12:21+00:00,55331984,klen/flask-pw,90699,klen,,,branch,pyup-update-pytest-3.2.0-to-3.7.2,user
916,DeleteEvent,2018-07-31 09:24:57+00:00,55331984,klen/flask-pw,90699,klen,,,branch,pyup-update-pytest-3.2.0-to-3.6.4,user
949,DeleteEvent,2016-06-08 15:15:40+00:00,11815672,nicodv/kmodes,3716227,nicodv,,,tag,0.6,user
961,DeleteEvent,2016-09-05 01:14:35+00:00,19384977,peplin/pygatt,184212,peplin,,,branch,gatttool-timeouts,user
992,DeleteEvent,2016-02-22 08:26:14+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,decision_regions,user
1222,DeleteEvent,2017-08-14 11:10:02+00:00,98296979,fate0/pychrome,6829628,fate0,,,branch,develop,user
1513,DeleteEvent,2017-11-25 23:14:16+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,add-test-for-chained-parameter-variation,user
1514,DeleteEvent,2017-02-10 13:04:01+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,plot-deriv,user
1527,DeleteEvent,2018-03-07 22:08:13+00:00,8633399,cenkalti/kuyruk,661618,cenkalti,,,tag,v8.4.4,user
1817,DeleteEvent,2016-04-30 18:04:57+00:00,57014273,sloria/environs,2379650,sloria,,,branch,proxied-vars,user
1858,DeleteEvent,2016-10-03 14:56:34+00:00,39515694,ungarj/mapchete,3802285,ungarj,,,branch,antimeridian,user
1871,DeleteEvent,2018-05-08 18:54:11+00:00,65191260,youknowone/ring,69878,youknowone,,,branch,cov,user
2122,DeleteEvent,2016-03-23 05:25:30+00:00,34494009,kalefranz/auxlib,1418419,kalefranz,,,branch,feature/memoize-hash,user
2151,DeleteEvent,2017-03-01 19:34:56+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,python-req,user
2263,DeleteEvent,2016-04-25 16:37:06+00:00,9289343,svinota/pyroute2,814602,svinota,,,branch,socket_close,user
2312,DeleteEvent,2018-06-12 20:24:40+00:00,56966563,wookayin/gpustat,1009873,wookayin,,,branch,Stonesjtu-patch-1,user
2409,DeleteEvent,2018-04-23 08:18:02+00:00,41725089,almarklein/visvis,3015475,almarklein,,,branch,37,user
2434,DeleteEvent,2017-12-30 07:19:46+00:00,115767936,corydodt/Crosscap,121705,corydodt,,,tag,release-0.4.997,user
2498,DeleteEvent,2015-06-10 00:30:57+00:00,18112068,dpkp/kafka-python,843444,dpkp,,,branch,cleanups,user
2551,DeleteEvent,2015-09-01 13:02:55+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,branch,quol-Product_And_Vendor_Edit,user
2569,DeleteEvent,2015-09-26 00:53:15+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,branch,release/v0.5,user
2593,DeleteEvent,2015-12-03 23:15:53+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,tag,v0.0.1-dev.1,user
2604,DeleteEvent,2017-05-23 18:53:03+00:00,76606572,kennethreitz/maya,55577,dgouldin,,,branch,fix-interval-contains,user
2618,DeleteEvent,2017-12-28 08:49:59+00:00,93045038,liiight/notifiers,4374581,liiight,,,branch,custom_schema_errors,user
2631,DeleteEvent,2017-07-02 12:50:52+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-pytest-2.9.2-to-3.1.2,user
2647,DeleteEvent,2016-12-28 06:27:30+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,sort_by_shortcut,user
2784,DeleteEvent,2017-01-16 14:23:37+00:00,78548891,rm-hull/luma.core,305679,thijstriemstra,,,branch,thijstriemstra-patch-1,user
2947,DeleteEvent,2017-10-21 17:02:14+00:00,83462592,asottile/pyupgrade,1810591,asottile,,,branch,all-repos_autofix_all-repos-sed,user
3015,DeleteEvent,2015-08-23 14:20:22+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v8.0.0alpha18,user
3021,DeleteEvent,2015-08-25 22:44:40+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v8.0.0rc2,user
3054,DeleteEvent,2016-05-07 07:25:55+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,pickle,user
3245,DeleteEvent,2016-08-18 13:41:41+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,post-config-hook-comment,user
3251,DeleteEvent,2017-04-06 07:14:54+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,uptime-fix-docstring,user
3290,DeleteEvent,2017-09-08 07:57:46+00:00,79909496,vmagamedov/grpclib,179213,vmagamedov,,,branch,feature/deadline,user
3342,DeleteEvent,2018-01-27 13:48:07+00:00,83990951,RedFantom/ttkthemes,15170036,RedFantom,,,tag,deployment_test,user
3386,DeleteEvent,2018-07-25 06:05:00+00:00,6536534,amueller/word_cloud,219043,jcfr,,,branch,imshow_interpolation,user
3429,DeleteEvent,2016-04-14 18:20:03+00:00,5776030,bear/python-twitter,1267,bear,,,branch,ratelimit,user
3444,DeleteEvent,2016-08-03 03:58:53+00:00,11820959,craffel/pretty-midi,417568,craffel,,,branch,track_name,user
3528,DeleteEvent,2018-05-29 19:40:51+00:00,106929485,ikalchev/HAP-python,25887324,ikalchev,,,branch,v2.2.2,user
3563,DeleteEvent,2017-06-16 02:52:28+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup-update-botocore-1.5.52-to-1.5.68,user
3575,DeleteEvent,2017-08-02 02:21:16+00:00,27434828,klen/peewee_migrate,90699,klen,,,branch,pyup-update-pytest-3.0.7-to-3.1.3,user
