,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,repo_master_branch,event_pusher_type
3,CreateEvent,2017-02-24 12:17:51+00:00,54391698,jd/pifpaf,2644,jd,,,tag,0.25.0,master,user
42,CreateEvent,2017-05-03 22:15:46+00:00,65411376,lacava/few,6578458,lacava,,,tag,0.0.34,master,user
46,CreateEvent,2018-07-02 08:53:24+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,tag,0.4.3,master,user
58,CreateEvent,2018-08-08 20:04:35+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-astroid-1.6.5-to-2.0.3,master,user
72,CreateEvent,2016-03-24 07:18:00+00:00,48198706,dschep/ntfy,667763,dschep,,,tag,v1.3.2,master,user
171,CreateEvent,2018-01-26 12:04:07+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-01-26-2018,master,user
198,CreateEvent,2016-10-16 22:53:56+00:00,66173145,bprinty/gems,3347800,bprinty,,,tag,0.1.1,master,user
210,CreateEvent,2018-08-26 14:11:57+00:00,146186273,ericist/rstl,39273383,ericist,,,branch,master,master,user
345,CreateEvent,2016-03-13 04:04:22+00:00,52729310,ymoch/apyori,8799612,ymoch,,,tag,v0.9.1-beta,master,user
380,CreateEvent,2016-12-28 16:29:56+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-coverage-4.3-to-4.3.1,master,user
387,CreateEvent,2016-02-14 02:18:07+00:00,30492678,facetoe/zenpy,1366896,facetoe,,,branch,org_external_id,master,user
391,CreateEvent,2016-01-05 12:51:24+00:00,6909307,gawel/pyquery,118673,gawel,,,tag,1.2.10,master,user
402,CreateEvent,2016-11-23 07:56:42+00:00,74008159,ickc/pantable,10970208,ickc,,,tag,v0.2.6,master,user
469,CreateEvent,2018-02-05 15:56:39+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,progiter_update,master,user
512,CreateEvent,2017-01-16 22:04:37+00:00,28530868,cannatag/ldap3,1319333,cannatag,,,tag,v2.2.0,master,user
567,CreateEvent,2018-01-22 23:52:19+00:00,73047402,dhermes/bezier,520669,dhermes,,,branch,drop-constants,master,user
635,CreateEvent,2017-10-11 17:35:46+00:00,15563341,metaodi/osmapi,538415,metaodi,,,branch,improve-error-handling,develop,user
647,CreateEvent,2016-07-30 07:05:10+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,enhancement/ci,master,user
753,CreateEvent,2018-07-23 13:12:14+00:00,99625403,feluxe/buildlib,6545589,feluxe,,,tag,0.2.41,2.0,user
754,CreateEvent,2018-04-12 07:55:52+00:00,99625403,feluxe/buildlib,6545589,feluxe,,,tag,0.2.21,2.0,user
843,CreateEvent,2017-06-20 15:45:55+00:00,53603584,niklasf/fishnet,402777,niklasf,,,tag,v1.14.4,master,user
857,CreateEvent,2017-02-02 07:58:35+00:00,80701928,pschmitt/pynuki,37886,pschmitt,,,tag,1.1,master,user
868,CreateEvent,2015-09-18 07:40:08+00:00,42436808,sanand0/xmljson,63734,sanand0,,,tag,v0.1.2,master,user
870,CreateEvent,2017-03-11 15:39:26+00:00,23509035,seisman/HinetPy,3974108,seisman,,,branch,v0.3.0,master,user
902,CreateEvent,2015-08-09 12:16:25+00:00,23023249,thefab/tornadis,303097,thefab,,,branch,writetimeout,master,user
949,CreateEvent,2015-05-18 23:50:13+00:00,21095662,d11wtq/dockerpty,37948,d11wtq,,,tag,v0.3.3,master,user
972,CreateEvent,2018-02-08 22:45:48+00:00,105263648,duguyue100/pyaer,939553,duguyue100,,,tag,0.1.0a18,master,user
983,CreateEvent,2015-05-12 13:17:43+00:00,1541957,ekalinin/nodeenv,234891,ekalinin,,,tag,0.13.2,master,user
1032,CreateEvent,2015-07-17 16:52:02+00:00,34494009,kalefranz/auxlib,1418419,kalefranz,,,tag,0.0.13,develop,user
1104,CreateEvent,2017-06-22 08:17:46+00:00,95091660,rkcosmos/deepcut,12238328,rkcosmos,,,branch,master,master,user
1148,CreateEvent,2018-03-13 21:08:55+00:00,97714008,ASMfreaK/habitipy,3578982,ASMfreaK,,,tag,v0.1.18,master,user
1160,CreateEvent,2017-09-24 15:13:38+00:00,104611526,Erotemic/xdoctest,3186211,Erotemic,,,tag,0.0.1,master,user
1178,CreateEvent,2017-08-05 08:49:14+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,master,user
1272,CreateEvent,2017-09-19 19:32:48+00:00,9590543,josiahcarlson/rom,209346,josiahcarlson,,,tag,0.40.1,master,user
1342,CreateEvent,2015-03-05 02:08:52+00:00,13211363,pavlov99/json-rpc,590293,pavlov99,,,tag,1.8.3,master,user
1350,CreateEvent,2017-01-21 22:51:28+00:00,78548891,rm-hull/luma.core,1915543,rm-hull,,,tag,0.1.12,master,user
1453,CreateEvent,2015-05-03 01:37:58+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v5.1.0,master,user
1458,CreateEvent,2016-07-30 15:44:57+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v10.1.0,master,user
1478,CreateEvent,2016-04-21 22:41:48+00:00,54931215,klen/flask-restler,90699,klen,,,tag,0.4.5,develop,user
1495,CreateEvent,2015-12-05 23:36:33+00:00,45316586,metachris/pdfminer,116939,metachris,,,branch,pdfminerX,master,user
1517,CreateEvent,2015-05-23 17:24:02+00:00,25985491,poliquin/brazilnum,360123,poliquin,,,tag,v0.7.6,master,user
1597,CreateEvent,2017-04-10 22:19:48+00:00,65155092,ClimbsRocks/auto_ml,7017045,ClimbsRocks,,,branch,fl_tests,master,user
1610,CreateEvent,2016-11-18 00:26:00+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,tag,v2.6.0,master,user
1623,CreateEvent,2018-05-15 04:13:48+00:00,4209988,SethMMorton/natsort,1596189,SethMMorton,,,tag,5.3.1,master,user
1664,CreateEvent,2017-09-26 21:53:02+00:00,104266916,benmiroglio/pymatch,8593945,benmiroglio,,,tag,0.1.4,master,user
1668,CreateEvent,2012-02-27 18:21:33+00:00,3187663,colinta/StrangeCase,27570,colinta,,,tag,v2.0.1,master,
1720,CreateEvent,2017-08-28 14:28:58+00:00,24279728,jmvrbanac/alchemize,1307592,jmvrbanac,,,branch,regression,master,user
1739,CreateEvent,2016-04-01 20:34:08+00:00,27434828,klen/peewee_migrate,90699,klen,,,tag,0.3.1,develop,user
1782,CreateEvent,2017-01-04 19:02:46+00:00,66296944,ndokter/dsmr_parser,857280,ndokter,,,tag,v0.6,master,user
1800,CreateEvent,2016-08-15 10:31:10+00:00,65724446,psycofdj/coverxygen,1496191,psycofdj,,,branch,master,master,user
1902,CreateEvent,2016-10-06 12:32:33+00:00,59332003,colemanja91/pyeloqua,2940547,colemanja91,,,branch,feature/postDataExceptions,master,user
1904,CreateEvent,2018-04-03 13:15:36+00:00,96750547,danielhrisca/asammdf,20952040,danielhrisca,,,tag,3.3.0_proper,master,user
2008,CreateEvent,2017-03-20 23:40:33+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-grpcio-tools-1.0.4-to-1.2.0,master,user
2021,CreateEvent,2017-01-16 10:35:06+00:00,70314805,kyuupichan/electrumx,3319176,kyuupichan,,,tag,0.10.5,master,user
2073,CreateEvent,2017-08-18 19:01:30+00:00,28577719,pkkid/python-plexapi,1214134,Hellowlol,,,branch,zomg123,master,user
2089,CreateEvent,2017-08-17 22:18:14+00:00,61503927,ssanderson/interface,1588357,ssanderson,,,branch,provide-default-impls,master,user
2127,CreateEvent,2017-10-02 16:12:23+00:00,24219208,LettError/MutatorMath,6939968,anthrotype,,,tag,2.0.6,master,user
2210,CreateEvent,2016-01-29 21:42:11+00:00,50693243,jaraco/jaraco.windows,308610,jaraco,,,branch,skeleton,master,user
2284,CreateEvent,2016-09-07 14:49:59+00:00,47453302,shidenggui/easytrader,5035364,shidenggui,,,branch,feat_refactor_xueqiu,master,user
2423,CreateEvent,2018-02-01 19:32:52+00:00,22462828,slhck/ffmpeg-normalize,582444,slhck,,,tag,v1.0.4,master,user
2424,CreateEvent,2016-04-30 15:06:22+00:00,4830526,ssato/python-anyconfig,70106,ssato,,,tag,RELEASE_0.6.0,master,user
2435,CreateEvent,2016-08-03 05:30:34+00:00,9611554,vcatalano/py-authorize,1147519,vcatalano,,,branch,dirigeant-master,master,user
2454,CreateEvent,2017-03-11 09:44:35+00:00,69878276,Stranger6667/postmarker,1236561,Stranger6667,,,tag,0.7.2,master,user
2463,CreateEvent,2017-11-03 16:53:56+00:00,109420715,agroce/universalmutator,967816,agroce,,,branch,master,master,user
2519,CreateEvent,2016-05-11 09:50:19+00:00,12973900,jrief/djangocms-cascade,1132472,jrief,,,tag,0.8.4,master,user
2526,CreateEvent,2018-04-02 02:43:34+00:00,120979220,linuxsoftware/ls.joyous,271345,linuxsoftware,,,tag,0.1.7,master,user
2557,CreateEvent,2016-02-01 22:40:34+00:00,50876799,passivetotal/python_api,12714429,passivetotal,,,repository,,master,user
2562,CreateEvent,2017-03-19 16:45:48+00:00,11059073,rm-hull/luma.led_matrix,1915543,rm-hull,,,tag,0.8.0,master,user
2567,CreateEvent,2017-08-04 00:09:10+00:00,77737382,smarie/python-autoclass,3236794,smarie,,,tag,1.3.0,master,user
2638,CreateEvent,2016-06-11 12:13:18+00:00,695611,etianen/django-reversion,148744,etianen,,,tag,v2.0.0,master,user
2644,CreateEvent,2017-04-13 09:28:07+00:00,56044513,fangli/django-saml2-auth,3032639,fangli,,,tag,2.1.0,master,user
2667,CreateEvent,2011-12-25 21:16:44+00:00,3049190,moul/advanced-ssh-config,94029,moul,,,branch,master,master,
2678,CreateEvent,2015-06-12 14:47:23+00:00,36460783,nitmir/django-cas-server,5030463,nitmir,,,branch,1.0,master,user
2703,CreateEvent,2018-03-13 10:18:48+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-async-timeout-2.0.0-to-2.0.1,master,user
2704,CreateEvent,2017-08-14 16:13:01+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,tag,0.20.0,master,user
2794,CreateEvent,2018-02-12 11:38:15+00:00,101357472,hydrosquall/tiingo-python,9020979,hydrosquall,,,branch,pyup-update-sphinx-1.6.5-to-1.7.0,master,user
2842,CreateEvent,2015-12-03 08:48:26+00:00,3929597,mbi/django-simple-captcha,131808,mbi,,,tag,v0.4.9,master,user
2895,CreateEvent,2018-07-29 16:16:43+00:00,68371071,adamchainz/django-perf-rec,857609,adamchainz,,,branch,repo_move,master,user
2904,CreateEvent,2017-12-11 12:23:09+00:00,3758404,chrisspen/django-chroniker,116631,chrisspen,,,branch,pyup-update-pylint-1.7.4-to-1.7.5,master,user
2926,CreateEvent,2015-01-30 22:23:59+00:00,30093433,holdenk/spark-testing-base,59893,holdenk,,,repository,,master,user
2928,CreateEvent,2016-02-01 19:22:22+00:00,30093433,holdenk/spark-testing-base,59893,holdenk,,,branch,release-v1.5.2_0.3.1,master,user
2938,CreateEvent,2017-06-25 17:57:32+00:00,84378170,joliveros/bitmex-websocket,5973528,joliveros,,,branch,fix-3.5-build,master,user
2952,CreateEvent,2018-03-03 13:27:53+00:00,122775780,kennethreitz/requests-html,119893,kennethreitz,,,tag,v0.7.4,master,user
2999,CreateEvent,2017-09-06 12:28:54+00:00,42250083,charlesthk/python-mailchimp,15091571,stephenross,,,branch,issue-149,master,user
3025,CreateEvent,2016-06-22 08:05:10+00:00,8754011,smsapi/smsapi-python-client,3853966,in-void,,,tag,1.1.1,master,user
3030,CreateEvent,2017-03-14 11:30:44+00:00,84798035,absent1706/sqlalchemy-mixins,1609763,absent1706,,,tag,v0.1.6,master,user
3109,CreateEvent,2016-09-08 22:45:13+00:00,5129508,dnephin/PyStaticConfiguration,442180,dnephin,,,tag,v0.10.2,master,user
3112,CreateEvent,2017-10-05 16:01:45+00:00,32076778,elapouya/python-docx-template,888300,elapouya,,,tag,v0.4.2,master,user
3115,CreateEvent,2017-06-19 19:37:20+00:00,5080019,goinnn/django-tables2-reports,598469,mpasternak,,,tag,v0.1.1,master,user
3122,CreateEvent,2015-12-09 16:59:39+00:00,3583594,lambdalisue/django-permission,546312,lambdalisue,,,tag,"""v0.9.0""",master,user
3153,CreateEvent,2017-12-19 20:16:15+00:00,52888013,byashimov/django-controlcenter,1560043,byashimov,,,branch,add-slug-urls,develop,user
3171,CreateEvent,2018-08-31 19:13:23+00:00,8995136,victor-o-silva/db_file_storage,3804282,victor-o-silva,,,branch,pyup-update-django-2.1-to-2.1.1,master,user
3178,CreateEvent,2018-06-03 09:37:58+00:00,117570027,DaveTCode/confluence-python-lib,1358414,DaveTCode,,,tag,1.0.0,master,user
3182,CreateEvent,2016-12-29 15:06:18+00:00,77217599,SergeyPirogov/webdriver_manager,4622856,SergeyPirogov,,,branch,python3-support,master,user
3193,CreateEvent,2017-12-01 04:45:14+00:00,26947860,facelessuser/pymdown-extensions,1055125,facelessuser,,,branch,better-html-strip,master,user
3249,CreateEvent,2017-09-17 20:24:29+00:00,7598598,coddingtonbear/django-measurement,1772890,codingjoe,,,branch,pyup-update-six-1.10.0-to-1.11.0,master,user
3300,CreateEvent,2018-06-05 19:59:06+00:00,2808907,jaysonsantos/python-binary-memcached,51510,jaysonsantos,,,branch,pyup-update-pytest-3.6.0-to-3.6.1,master,user
3335,CreateEvent,2017-01-30 04:44:59+00:00,30511977,martinthomson/encrypted-content-encoding,67641,martinthomson,,,branch,tls_padding,master,user
3395,CreateEvent,2018-07-09 11:44:12+00:00,41557383,cloudant/python-cloudant,5632401,smithsz,44642,cloudant,branch,allow-doc-specific-json-encoder-decoder,master,user
3434,CreateEvent,2018-06-13 00:49:45+00:00,34864402,apache/incubator-mxnet,4978794,reminisce,47359,apache,branch,subgraph,master,user
3552,CreateEvent,2016-10-27 14:03:29+00:00,25590252,incuna/django-pgcrypto-fields,22735,KevinEtienne,55510,incuna,tag,2.0.0,master,user
3561,CreateEvent,2017-07-13 13:05:09+00:00,15260936,theonion/betty-cropper,3155025,mparent61,61816,theonion,branch,get-source-image,master,user
3574,CreateEvent,2018-03-15 19:04:26+00:00,155815,django-extensions/django-extensions,65552,trbs,65559,django-extensions,tag,2.0.5,master,user
3616,CreateEvent,2017-09-26 21:04:25+00:00,6538922,jquery/jquery-migrate,156867,Krinkle,70142,jquery,tag,3.0.1,master,user
3626,CreateEvent,2015-06-14 14:02:06+00:00,3541341,plone/plone.api,70700,jaroel,72034,plone,branch,228-printingmailhost-support,master,user
3637,CreateEvent,2018-01-12 13:52:53+00:00,83574500,plone/guillotina,524413,vangheem,72034,plone,tag,2.3.10,master,user
3640,CreateEvent,2016-01-25 16:00:39+00:00,2432541,plone/plone.protect,394784,fredvd,72034,plone,branch,cleanup-redirectto-monkeypatch,master,user
3644,CreateEvent,2016-05-25 08:11:58+00:00,2419246,plone/plone.testing,170891,thet,72034,plone,branch,thet-rmbbb,master,user
3648,CreateEvent,2015-09-20 19:27:46+00:00,2419254,plone/plone.dexterity,483999,esteele,72034,plone,tag,2.3.5,master,user
3668,CreateEvent,2017-07-07 11:07:30+00:00,14310815,plone/plonetheme.barceloneta,453208,pbauer,72034,plone,branch,plonelogin,master,user
3694,CreateEvent,2016-09-08 14:43:50+00:00,40684033,mozilla/sops,415617,jvehent,131524,mozilla,tag,1.14,master,user
3698,CreateEvent,2017-01-22 16:15:49+00:00,40684033,mozilla/sops,415617,jvehent,131524,mozilla,branch,decrypthelper,master,user
3746,CreateEvent,2018-08-17 20:15:49+00:00,8463294,mozilla/treeherder,28653607,mozsvcpyup,131524,mozilla,branch,pyup-update-pycryptodome-3.6.5-to-3.6.6,master,user
3771,CreateEvent,2018-02-08 00:01:26+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,staticfiles-cleanup,master,user
3777,CreateEvent,2017-11-22 23:29:24+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,rm-eta-ui,master,user
3780,CreateEvent,2018-06-09 20:34:09+00:00,8463294,mozilla/treeherder,419924,camd,131524,mozilla,branch,revert-groupby-change,master,user
3799,CreateEvent,2016-02-04 08:57:46+00:00,1257514,quantmind/pulsar,144320,lsbardel,144099,quantmind,tag,1.1.2,master,user
3805,CreateEvent,2016-12-03 12:24:07+00:00,3877327,guardian/alerta,615057,satterly,164318,guardian,branch,add-gtg-mgmt-urls,master,user
