,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
11,PullRequestReviewCommentEvent,2017-07-03 08:18:53+00:00,54391698,jd/pifpaf,200878,sileht,,,created,47601103,6561d28da21cf13068e36bbe1a7ae11fc5148018,False,fixed,,68,{}
29,PullRequestReviewCommentEvent,2016-03-20 21:00:26+00:00,46566669,jaraco/irc,308610,jaraco,,,created,,1d537c775cb8e6e894c670c03e0b4e15b3d5d2a6,False,"You can't call endswith on bytes with a string.

```
$ python -c ""b'input'.endswith('\r')""
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
TypeError: endswith first arg must be bytes or a tuple of bytes, not str
```",,88,{}
156,PullRequestReviewCommentEvent,2015-08-01 23:34:10+00:00,4946406,mher/flower,691049,mher,,,created,,ff623c9425f7b406ec6c7bd3a1e602b47f376c9d,False,:+1: ,,440,{}
358,PullRequestReviewCommentEvent,2017-11-24 13:09:34+00:00,24005390,tBuLi/symfit,12967865,pckroon,,,created,78904405,324c13a96cb03506e96d1d8ea93d91abc374938c,False,leftover debug output?,CONTRIBUTOR,133,{}
359,PullRequestReviewCommentEvent,2016-12-15 14:58:52+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,13143794,9c3e66f410ec9c807aa09bb2e4297f0651f273bb,False,"I think `Derivative(y, x) in self.model` suffices, right?",,33,{}
489,PullRequestReviewCommentEvent,2015-11-22 20:38:42+00:00,31225609,xmunoz/sodapy,761444,timwis,,,created,,9e9a66a309491a4616ed00e485fff1406378cb4b,False,The requests library drops querystring parameters when the protocol is not http/https. ([details](https://bugs.launchpad.net/requests-mock/+bug/1518497)),,8,{}
706,PullRequestReviewCommentEvent,2015-08-25 04:14:36+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,,30438d3a2051accca78c58d261e7988e791f90ed,False,Can you split this other change into a separate branch?,,148,{}
732,PullRequestReviewCommentEvent,2018-04-14 17:02:17+00:00,68290807,Stewori/pytypes,4356260,Stewori,,,created,112213125,d81508ce3a63ba0777a92d0404b574656f805d4b,False,"Sorry to hear that. Hope it doesn't stop you from helping to improve pytypes ;)
Feel free to ask more detals if it helps. Here I think it boils down to union semantics, so let me point out the main rules again:
``Union[x, y]`` is subtype of ``z`` iff ``x`` is subtype of ``z`` *and* ``y`` is subtype of ``z``.
``z`` is subtype of ``Union[x, y]`` iff ``z`` is subtype of ``x`` *or* ``z`` is subtype of ``y``.
This directly corresponds to union operation from set theory if x, y, z are sets and subtype means subset. There is also the intersection correspondence in type theory, but PEP 484 does not provide an intersection type (was once discussed in an issue of typing, but then drpped because rare use cases did not outweight the difficulties in implementing it for static type checking/mypy)",OWNER,34,{}
961,PullRequestReviewCommentEvent,2016-02-21 21:54:20+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,e512a9dd5ec512cddeb03c7d11f978b09c76c8d6,False,Nitpick: https://docs.python.org/2/howto/doanddont.html#using-backslash-to-continue-statements,,170,{}
963,PullRequestReviewCommentEvent,2015-11-16 17:06:22+00:00,21095662,d11wtq/dockerpty,442180,dnephin,,,created,,079ffe8ef683a5a845eb688e6a0f2f467da57f08,False,I'd like to avoid the inheritance if possible.  Maybe a bunch of this can be added to the `PseudoTerminal` class directly?  At least the args are the same.,,48,{}
972,PullRequestReviewCommentEvent,2015-12-14 19:20:57+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,created,,6ce076f4134630dac6915e009e2c4ccd4377669a,False,Why do we need this?,,661,{}
998,PullRequestReviewCommentEvent,2018-03-02 13:31:06+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,100773573,b1ff55dd9aa85e4c4fc323fcb6e23fb8af85f716,False,Can the pragma come after the statement?,OWNER,236,{}
1057,PullRequestReviewCommentEvent,2016-08-29 13:00:34+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,created,,072e7ebfe58a5fa67ac7f26557f5cf5bb71a85bb,False,"`if obj` is not necessary, callable(None) is false anyway
```
>>> foo = None
>>> callable(foo)
False
>>> foo() if callable(foo) else foo
>>> 
```",,93,{}
1148,PullRequestReviewCommentEvent,2018-07-20 08:12:59+00:00,41179827,Rapptz/discord.py,1695103,Rapptz,,,created,138964240,958f28eb2388c05045d6f069ecd246714818d14b,False,"Better wording:

""Bot accounts in over 10 guilds are not allowed to create guilds.""
",OWNER,1438,{}
1412,PullRequestReviewCommentEvent,2017-10-02 12:43:47+00:00,68545771,MichaelAquilina/S4,2650040,MichaelAquilina,,,created,66442318,b8953bc1d371e6c2d928b429c02f455226b2c3dd,False,this can be simplified,OWNER,78,{}
1451,PullRequestReviewCommentEvent,2017-06-19 15:52:33+00:00,891231,bastikr/boolean.py,962850,all3fox,,,created,44888694,18233815476b0dfcaa0ae3e6de10c83b87ea59c6,False,"My thinking process there was:

> there is a separate test that deals exclusively with `parse` and also parsing is never easy, so let's throw it out of this test and just use python objects

I also started a separate `test_parse.py` later, moving a small portion of `test_parse` from `OtherTestCase` . The move is not finished yet though.

Resolution: I will write a second version of `test_cancel` that uses `parse` then.",,70,{}
1457,PullRequestReviewCommentEvent,2018-03-24 09:04:02+00:00,5879214,berkerpeksag/astor,240344,KOLANICH,,,created,106693625,8c4ba8ba82afb849f4dbc8f94f5c2e00c67c50cb,False,OK.,NONE,96,{}
1592,PullRequestReviewCommentEvent,2018-05-11 21:39:23+00:00,56998522,skorokithakis/catt,23648,skorokithakis,,,created,119587908,ce5c889eb4feb8b1cd00ce3fe7c7735a33eab641,False,"Why not make sure higher up that this exists, and avoid checking again here and farther down?",OWNER,101,{}
1602,PullRequestReviewCommentEvent,2018-08-20 10:28:49+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,147584784,f9585b9a9741e0ea7bbf2cb306ab11bdcfc2de2d,False,"This hardcode the notification with whole output. We want `self.format_notification` for this so users can specify if they want whole output, first line output, or number of lines in an output... just like `format`. It looks like you should make another placeholder to display whole output.

Based on current code, `{output}` is technically `{line_1}` right now because if we try `script_path = 'cal'`, we will get first line only.. instead of whole `cal` in `{output}`.",COLLABORATOR,1439,{}
1603,PullRequestReviewCommentEvent,2018-08-20 15:26:29+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,147696185,82f48ecd3bc27e76bdb9364fc04acc9276be713b,False,"Okay because without `on_click`, the module still does not refresh on any other click events than `2` and we don't have any other button, so we don't need to mention it... and the behavior still will be same as before, but with optional notifications on click events (except `2`) this time.

`button_refresh` is not needed and `{output_full}` is not documented, but this is implemented to do what you want... and `having format_notification` implemented correctly is what I want.
",COLLABORATOR,1439,{}
1609,PullRequestReviewCommentEvent,2017-07-25 13:25:19+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,52060850,10258d1589c5da9c5f04b40b3c387e76cdfaf26f,False,We only can change those three placeholders. I will change `eg` strings.,,944,{}
1626,PullRequestReviewCommentEvent,2017-10-27 21:49:33+00:00,8292338,ultrabug/py3status,17767357,igorgrebenkov,,,created,72638651,52b0d9316c1352b1134dc29a396c1f0577d2b530,False,"Yup, done. Just click on some separators and check the log. ",NONE,1068,{}
1741,PullRequestReviewCommentEvent,2018-05-21 10:41:36+00:00,69090889,hardbyte/python-can,3647996,christiansandberg,,,created,121754045,71da3f4458cf17ffff12d5ad5d131889e7af6193,False,Why 16000? Can this also be `rx_queue_size`?,COLLABORATOR,311,{}
1784,PullRequestReviewCommentEvent,2017-08-03 11:31:22+00:00,67834502,lk-geimfari/mimesis,12416731,Valerievich,,,created,54065150,ea5400f0908b4a08769a9157102e6f0edacb8269,False,Because 'project_dir()' already had this instruction. Is it wrong?,,200,{}
1835,PullRequestReviewCommentEvent,2018-04-12 15:11:21+00:00,34479027,robshakir/pyangbind,4836821,robshakir,,,created,111666087,ef1364379d34765f8caa0a7510c5a6c9241affcd,False,"Suggest `test_cant_assign_invalid_string_to_identityref` - since all `identityref` values are strings, it's simply that this one is not a value specified in the YANG file.",OWNER,173,{}
1836,PullRequestReviewCommentEvent,2018-03-14 16:45:07+00:00,19197576,rougier/freetype-py,6939968,anthrotype,,,created,103902747,807d226980f65b1442a82026f6befb530c8776a6,False,You should pass an empty cmdclass dict if FREETYPEPY_BUNDLE_FT is not set. You don’t want to override the default bdist_wheel or build_ext commands in the case you are not compiling the embedded shared library.,CONTRIBUTOR,79,{}
1890,PullRequestReviewCommentEvent,2017-10-23 03:15:43+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,created,71061423,0779efb5d0f4200e6d0adb116336221ab800e40d,False,"ok, so when I first saw this, I was not a huge fan of runtime invocations of pip like this. But I thought of an alternative solution that may be worth trying. How about we just have a runtime check (the if statement above this line) and have it update the `DEPENDENCIES` list to include urllib3 and pyOpenSSL? This way, we would not need to import pip and the runtime installations could be removed. ie at the top of setup.py have a code block like: 
```python
DEPENDENCIES = ['numpy>=1.8.0', 'six>=1.9.0']
if ssl.OPENSSL_VERSION < 'OpenSSL 1.0.1g':
    DEPENDENCIES.append('pyOpenSSL>=17.3.0')
    DEPENDENCIES.append('urllib3[secure]>=1.22')
```",OWNER,202,{}
