,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
43,ReleaseEvent,2018-05-12 13:00:46+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-e7165068f23a94898577,,
44,ReleaseEvent,2018-08-23 21:58:58+00:00,145651785,kislyuk/gs,862013,kislyuk,,,published,v0.0.4,v0.0.4,- Continue gs
346,ReleaseEvent,2016-03-31 15:16:55+00:00,52729310,ymoch/apyori,8799612,ymoch,,,published,v1.1.0,v1.1.0,"Version 1.1.0
==========

Features
--------

- Support Lift threshold option.
- Fix a bug in TSV output process."
545,ReleaseEvent,2015-06-06 13:21:47+00:00,16331291,davisking/dlib,6259399,davisking,,,published,v18.16,,
564,ReleaseEvent,2018-06-21 21:47:02+00:00,64922454,eseifert/madam,3323691,eseifert,,,published,0.9,v0.9 feature release,"Changes since 0.8:
* Added support for AVI videos (thanks @ojomio).
* Fixed Madam.read() to return JPEG asset with correct metadata.
* Fixed resize and transpose operators to not implicitly convert to JPEG (resolves issue #70).
* Improved auto orientation operator to return identical media asset for input without orientation.
* Improved description when image conversion fails.
* Orientation metadata from Exif is preferred over IPTC."
666,ReleaseEvent,2017-09-12 06:35:37+00:00,65412345,svenevs/exhale,5871461,svenevs,,,published,v0.1.0,v0.1.0,"**DO NOT USE THIS VERSION**

It was deleted from PyPi for a reason, there was a small indentation bug.  I couldn't re-upload an alternate v0.1.0 though."
713,ReleaseEvent,2016-11-10 17:41:58+00:00,62424052,althonos/pronto,8660647,althonos,,,published,v0.6.1,Release v0.6.1,* Fix `requirements-test.txt` not being embedded in the wheelfile
1030,ReleaseEvent,2015-08-23 08:04:08+00:00,40316600,kblomqvist/yasha,206775,kblomqvist,,,published,1.1,,"- Make yasha work with stdin.
- Change `-MM -MT` options to `-MD`. This creates Makefile compatible .d files alongside rendering."
1181,ReleaseEvent,2018-05-12 10:57:24+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.7.2b,1.7.2,"- **FIXED:** fixed generation of default ``SECURITY_REQUIREMENTS`` to match documented behaviour
- **FIXED:** ordering of ``SECURITY_REQUIREMENTS`` and ``SECURITY_DEFINITIONS`` is now stable
"
1430,ReleaseEvent,2016-03-01 10:14:37+00:00,17900514,cackharot/suds-py3,1707597,cackharot,,,published,v1.3,Unicode string fixes for python3.,
1651,ReleaseEvent,2018-01-10 09:19:21+00:00,34061246,Sung-Huan/ANNOgesic,6706987,Sung-Huan,,,published,v.0.7.1,ANNOgesic version 0.7.1,ANNOgesic version 0.7.1
2074,ReleaseEvent,2017-03-28 19:01:12+00:00,63717172,maximkulkin/lollipop,10785,maximkulkin,,,published,v1.1.1,v1.1.1,* Added `name` and `description` attributes to all types
2183,ReleaseEvent,2018-02-10 00:36:46+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,published,3.0.5,3.0.5,"## 3.0.5

Feb 9, 2018

- **FIX**: Process non raw string equivalent escaped Unicode on Python 2.7.
- **FIX**: Compiled objects should return the pattern string, not the pattern object via the property `pattern`.
"
2810,ReleaseEvent,2017-07-13 14:59:36+00:00,50591651,danielperna84/pyhomematic,7396998,danielperna84,,,published,0.1.29,0.1.29,"- Fixed BC-PB-2-WM @tseel
- Added HMIP-STHD @ch-world
- Added HM-LC-Ja1PBU-FM @danielperna84

"
2927,ReleaseEvent,2017-06-22 13:13:20+00:00,12420595,CamDavidsonPilon/lifelines,884032,CamDavidsonPilon,,,published,0.11.1,0.11.1,"#### 0.11.1
 - Python3 fix for `CoxPHFitter.plot`."
