,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
78,ReleaseEvent,2018-08-27 15:57:09+00:00,145651785,kislyuk/gs,862013,kislyuk,,,published,v0.0.10,v0.0.10,- List with pagination
471,ReleaseEvent,2017-12-29 16:45:55+00:00,105886450,ivknv/yadisk,5551920,ivknv,,,published,v1.1.1,Release 1.1.1,"&#8212; Fixed argument handling in `upload()`, `download()` and `download_public()`. Previously, passing `n_retries` and `retry_interval` would raise an exception."
842,ReleaseEvent,2016-07-26 21:11:16+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,published,2.8,2.8,"- Rebuilt settings provider
  - **This will reset your local browser settings**
- New dropdown field for adjusting view preferences
- Sortable library and local views
  - Note: Sorting is in beta as Spotify doesn't facilitate sorting at their end, so pagination doesn't work 100% as expected
- Draggable playlists directly onto play queue
- Fixes for #114, #111 and #108"
852,ReleaseEvent,2017-03-02 17:59:07+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v1.9.3,v1.9.3,- Fix logic bug in aegea batch
1226,ReleaseEvent,2018-08-05 19:28:42+00:00,52478762,etingof/pysnmp,17447359,etingof,,,published,v4.4.5,PySNMP 4.4.5,"This is a bug fix release addressing a handful of accumulated bugs.

Most important changes are:

- Added PySnmpError.cause attribute holding parent exception tuple
- Fixed broken InetAddressType rendering caused by a `pyasn1` regression
- Fixed possible infinite loop in GETBULK response PDU builder
- Fixed memory leak in the `config.delContext()` VACM management harness
- Fixed `Bits` class initialization when enumeration values are given
- Fixed crash caused by incoming SNMPv3 message requesting SNMPv1/v2c
  security model
- Fixed out-of-scope OIDs leaking at the end of SNMP table at hlapi
  `nextCmd` and `bulkCmd` calls when `lexicographicMode = False`

Please refer to the [change log](https://github.com/etingof/pysnmp/blob/pysnmp-4.4.5/CHANGES.txt) for complete list of changes.
"
1392,ReleaseEvent,2015-11-25 08:56:12+00:00,30015633,phaethon/scapy,1088890,phaethon,,,published,v0.18,,
1512,ReleaseEvent,2017-03-08 14:48:10+00:00,81689370,arraylabs/pymyq,1139563,arraylabs,,,published,v0.0.7,,
1664,ReleaseEvent,2017-07-14 20:22:31+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.2.0,v1.2.0,- Support DLQ lambda config
1911,ReleaseEvent,2016-05-17 02:47:02+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,published,1.2.0,4scanner 1.2.0,"# Release notes
- Added optionals images download conditions!
- Fixed quota"
2241,ReleaseEvent,2017-06-21 13:45:46+00:00,81961382,rbnvrw/nd2reader,1511097,rbnvrw,,,published,3.0.3,,"* Only setup certain axes (e.g. 'c') if the size > 1
* Cache the time steps and add a 'frame_rate' property
* Add fallback methods to determine the sampling rate in an NDExperiment"
2418,ReleaseEvent,2018-06-21 16:00:09+00:00,54137342,aleccrowell/LIMBR,9593828,aleccrowell,,,published,untagged-28c217e8ad69c6cd9046,v0.2.8.12,fixing simulation header numbering
