,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
12,PullRequestEvent,2016-04-21 16:02:54+00:00,54391698,jd/pifpaf,200878,sileht,,,67380013,,ceph: fix config for last jewel,open,False,7,,https://api.github.com/repos/jd/pifpaf/issues/7,,,2016-04-21T16:02:54Z,1,3,0,1,[],[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/7.patch,https://api.github.com/repos/jd/pifpaf/pulls/7/commits,005,['4f4e3b46061f30f91bfdad09b7f4f426ddc940d2']
36,PullRequestEvent,2018-07-20 14:18:49+00:00,55258005,jopohl/urh,12119776,mehdideveloper,,,202863167,MDExOlB1bGxSZXF1ZXN0MjAyODYzMTY3,Update SDRPlay native plugin,open,False,508,"The signature for ""mir_sdr_StreamCallback_t"" is changed in the latest SDRPlay API.
This breaks the compiling (on file ""src/urh/dev/native/lib/sdrplay.cpp:3856"")
One argument is added before the latest arg of the callback.

Latest SDRPlay API spec is available here: https://www.sdrplay.com/docs/SDRplay_SDR_API_Specification.pdf

By the way, here I am talking about API 2.x series. SDRPlay is working on the 3.0 API which has a different design (https://www.sdrplay.com/community/viewtopic.php?f=6&t=3345)
",https://api.github.com/repos/jopohl/urh/issues/508,,,2018-07-20T14:18:49Z,1,4,4,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/508.patch,https://api.github.com/repos/jopohl/urh/pulls/508/commits,005,"['6a4031f6a2912ba8f00e36a6d8561b760e69805e', 'f5a1250864d1a836c6369516aea9cb5ec9c2f1b8']"
61,PullRequestEvent,2015-03-02 16:15:27+00:00,10156090,klen/mixer,2017238,F30,,,30296078,,Fix differing field keys and columns with SQLAlchemy,open,False,39,"SQLAlchemy differentiates between the key of a field in its class and the name supplied to a column, which indicates its name in the database. Mixer always refers to fields by the name supplied to the column. This makes values end up in the wrong field when both are different, therefore objects can't be saved because the actual field is empty.

This pull request fixes that. I'm not totally certain about the effects of the two `yield`ed values, but from my tests and study of the code, both have to be changed.",https://api.github.com/repos/klen/mixer/issues/39,,,2015-03-02T16:15:27Z,2,3,3,2,[],[],[],[],,,,,[],https://github.com/klen/mixer/pull/39.patch,https://api.github.com/repos/klen/mixer/pulls/39/commits,005,"['e52c79f2d02e0d83df5fe55ded3685b0d2fb0df3', 'cec5a3f278d0642717fd0de3bebf51b92f2b51cb']"
91,PullRequestEvent,2015-12-11 20:38:22+00:00,4652550,avanov/Plim,601955,avanov,,,53436723,,Fix minor doc typo,closed,False,49,`Litaral` should be spelled `Literal`.,https://api.github.com/repos/avanov/Plim/issues/49,2015-12-11T20:38:21Z,2015-12-11T20:38:21Z,2015-12-11T20:38:21Z,1,4,4,3,[],[],[],[],avanov,601955.0,User,False,[],https://github.com/avanov/Plim/pull/49.patch,https://api.github.com/repos/avanov/Plim/pulls/49/commits,005,['b0cc77bf3b6d578df67e1162eab0ac566b5db81b']
97,PullRequestEvent,2015-04-13 11:48:22+00:00,27924304,cdent/gabbi,34498,cdent,,,32891841,,Wrap the http request to trap WSGIAppError and reraise,closed,False,29,"To create a strong boundary between the client and the server,
wsgi-intercept wraps exceptions raised in the intercepted app in a
WSGIAppError. In most situations this is a good thing. However if
gabbi is being used to do TDD against a nascent API this behavior
can obscure useful traceback information when there is a
catastrophic and untrapped exception in the server code.

To deal with this the WSGIAppError is caught and the contained
exception is reraised in all its glory to spew into STDERR for
debugging purposes.",https://api.github.com/repos/cdent/gabbi/issues/29,2015-04-13T11:48:21Z,2015-04-13T11:48:21Z,2015-04-13T11:48:21Z,1,32,11,4,[],[],[],[],cdent,34498.0,User,False,[],https://github.com/cdent/gabbi/pull/29.patch,https://api.github.com/repos/cdent/gabbi/pulls/29/commits,005,['5b2ac224bdac7a341e461ccaf7c48fb6fa36cfed']
102,PullRequestEvent,2018-06-25 15:42:45+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,197155880,MDExOlB1bGxSZXF1ZXN0MTk3MTU1ODgw,Update pipenv to 2018.6.25,open,False,102,"
This PR updates [pipenv](https://pypi.org/project/pipenv) from **2018.5.18** to **2018.6.25**.



<details>
  <summary>Changelog</summary>
  
  
   ### 2018.6.25
   ```
   - Added error handling functionality to properly cope with single-digit `Requires-Python` metatdata with no specifiers.
 - Pipenv will now generate hashes much more quickly by resolving them in a single pass during locking.
 - `pipenv run` will now avoid spawning additional `COMSPEC` instances to run commands in when possible.
 - `pipenv check` now may take multiple of the additional argument `--ignore` which takes a parameter `cve_id` for the purpose of ignoring specific CVEs.
 - Patched `python-dotenv` to ensure that environment variables always get encoded to the filesystem encoding.
 - Virtualenv names will now appear in prompts for most Windows users.
 - Resolver runtime and caching has been improved.
 - Improved virtualenv discovery when using `pipenv --venv`.
 - Improved error messages when failing to activate virtualenvs.
 - Dependency resolver reliability has been improved.
 - Added nested JSON output to the `pipenv graph` command.
 - Added support for mounted drives via UNC paths.
 - Added support for Windows Subsystem for Linux bash shell detection.
 - Added custom shell detection library `shellingham`, a port of our changes to `pew`.
 - Requirements are only auto-imported in new projects created without passing any packages
   to install and without an initial Pipfile.
 - Added support for cmder shell paths with spaces.
 - Dropped vendored pip 9 and vendor, patch, and migrate to pip 10.
 - Virtualenv activation lines will now avoid being written to some shell history files.
 - Pipenv-created virtualenvs will now be associated with a `.project` folder (features can
   be implemented on top of this later or users may choose to use `pipenv-pipes` to take
   full advantage of this.)
 - Lock and update VCS dependencies properly by checking them out and cloning them
   manually before installing and generating a lockfile to guarantee dependencies are
   locked.
 - PyPI mirror URLs can now be set to override instances of PyPI urls by passing the
   `--pypi-mirror` argument from the command line or setting the `PIPENV_PYPI_MIRROR`
   environment variable.
 - Locking will now pin the correct VCS ref during `pipenv update` runs.
 - Running `pipenv update` with a new vcs ref specified in the `Pipfile` will now properly
   obtain, resolve, and install the specified dependency at the specified ref.
 - Pipenv will now parse &amp; capitalize`platform_python_implementation` markers -- **note** this
   could cause an issue if you have an out of date Pipfile which lowercases the comparison
   value (e.g. `cpython` instead of `CPython`).
 - Massive internal improvements to requirements parsing codebase, resolver, and error
   messaging.
 - Fixed a regression which led to direct invocations of `virtualenv`, rather than calling
   it by module.
 - Resolution bugs causing packages for incompatible python versions to be locked
   have been fixed.
 - VCS dependencies are now manually obtained only if they do not match the requested ref.
 - Windows executable discovery now leverages `os.pathext`.
 - Pipenv will now correctly unqoute special characters in wheel URIs.
 - Fixed a bug with parsing and grouping old-style setup.py extras during resolution.
 - Fixed a bug which caused `--system` to incorrectly abort when users were in a virtualenv.
 - Pipenv clean will now ignore comments when cleaning the environment.
 - Fixed a bug which caused `--deploy --system` to inadvertently create a virtualenv 
   before failing.
 - Errors when running `pipenv graph` running against empty or non-existent environments.
   will now contain helpful information.
 - Removed vendored `cacert.pem` which could cause issues for some users with custom
   certificate settings.
 - Updated requirementslib to fix a bug in pipfile parsing affecting relative path conversions on Windows.
 - Fixed a bug causing pipenv graph to fail to display sometimes.
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pipenv
  - Changelog: https://pyup.io/changelogs/pipenv/
  - Repo: https://github.com/pypa/pipenv
</details>

",https://api.github.com/repos/cemsbr/yala/issues/102,,,2018-06-25T15:42:44Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/102.patch,https://api.github.com/repos/cemsbr/yala/pulls/102/commits,005,['3d2479ca8a72ab01404ca9117af30536dffb2198']
148,PullRequestEvent,2016-06-06 16:39:57+00:00,48198706,dschep/ntfy,667763,dschep,,,72603169,,README: fix typo/language,open,False,65,fixes some typo's in the readme,https://api.github.com/repos/dschep/ntfy/issues/65,,,2016-06-06T16:39:57Z,2,11,11,1,[],[],[],[],,,,,[],https://github.com/dschep/ntfy/pull/65.patch,https://api.github.com/repos/dschep/ntfy/pulls/65/commits,005,"['496421c3fc8ecb07dce309c21863b287fb9faa63', '6abd0b9e6761bae5b7f30664fbcac3fdc4a9ce23']"
165,PullRequestEvent,2017-11-15 14:33:20+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,152648044,,Update pytest to 3.2.4,closed,False,63,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.2.3**. I have updated it to **3.2.4**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.2.4

>=========================

>Bug Fixes
>---------

>- Fix the bug where running pytest with &quot;--pyargs&quot; will result in Items with
>  empty &quot;parent.nodeid&quot; if run from a different root directory. (`2775
>  &lt;https://github.com/pytest-dev/pytest/issues/2775&gt;`_)

>- Fix issue with pytest.parametrize if argnames was specified as kwarg.
>  (`2819 &lt;https://github.com/pytest-dev/pytest/issues/2819&gt;`_)

>- Strip whitespace from marker names when reading them from INI config. (`2856
>  &lt;https://github.com/pytest-dev/pytest/issues/2856&gt;`_)

>- Show full context of doctest source in the pytest output, if the lineno of
>  failed example in the docstring is &lt; 9. (`2882
>  &lt;https://github.com/pytest-dev/pytest/issues/2882&gt;`_)


>Improved Documentation
>----------------------

>- Introduce a dedicated section about conftest.py. (`1505
>  &lt;https://github.com/pytest-dev/pytest/issues/1505&gt;`_)

>- Explicitly mention ``xpass`` in the documentation of ``xfail``. (`1997
>  &lt;https://github.com/pytest-dev/pytest/issues/1997&gt;`_)

>- Append example for pytest.param in the example/parametrize document. (`2658
>  &lt;https://github.com/pytest-dev/pytest/issues/2658&gt;`_)

>- Clarify language of proposal for fixtures parameters (`2893
>  &lt;https://github.com/pytest-dev/pytest/issues/2893&gt;`_)

>- List python 3.6 in the documented supported versions in the getting started
>  document. (`2903 &lt;https://github.com/pytest-dev/pytest/issues/2903&gt;`_)

>- Clarify the documentation of available fixture scopes. (`538
>  &lt;https://github.com/pytest-dev/pytest/issues/538&gt;`_)

>- Add documentation about the ``python -m pytest`` invocation adding the
>  current directory to sys.path. (`911
>  &lt;https://github.com/pytest-dev/pytest/issues/911&gt;`_)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/emre/kaptan/issues/63,,2017-11-15T14:33:20Z,2017-11-15T14:33:20Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/63.patch,https://api.github.com/repos/emre/kaptan/pulls/63/commits,005,['15b87f14091ec9da5307d80d2878b8cba8a67f5e']
229,PullRequestEvent,2015-04-20 20:02:19+00:00,5542710,gmr/queries,49469,gmr,,,33700532,,Properly cast the environment variable as an integer,closed,False,10,I've neglected to cast the env var as an integer which results in the pool size limit not being respected.,https://api.github.com/repos/gmr/queries/issues/10,2015-04-20T20:02:19Z,2015-04-20T20:02:19Z,2015-04-20T20:02:19Z,1,3,3,3,[],[],[],[],gmr,49469.0,User,False,[],https://github.com/gmr/queries/pull/10.patch,https://api.github.com/repos/gmr/queries/pulls/10/commits,005,['8c4fc074267480cfe7b0db37f10bdbda663a1e45']
231,PullRequestEvent,2017-02-13 00:25:12+00:00,1258258,gotcha/ipdb,684617,zvodd,,,105813949,,commandline usage consistent with pdb. adds argument commands,open,False,123,"Commands can now be passed on the command line. 
e.g.

```
ipdb -c ""unitl file.py:23"" file.py
```

Sets a breakpoint on line 23.
Runs script until breakpoint or exception.

This is consistent with standard library module `pdb`.


",https://api.github.com/repos/gotcha/ipdb/issues/123,,,2017-02-13T00:25:12Z,1,33,6,1,[],[],[],[],,,,,[],https://github.com/gotcha/ipdb/pull/123.patch,https://api.github.com/repos/gotcha/ipdb/pulls/123/commits,005,['2381b128f5c62a0426e16465bfb9f86295dd7b94']
