,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
43,DeleteEvent,2018-05-12 12:34:00+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,untagged-affd28851eef9f696ec1,user
51,DeleteEvent,2017-02-26 13:51:58+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.1.5,user
53,DeleteEvent,2018-05-12 16:57:34+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,untagged-7f70a4c8f3d89f8b0dc3,user
327,DeleteEvent,2017-10-29 01:51:06+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,feature/tests-assert-exception-message,user
443,DeleteEvent,2017-06-09 18:51:53+00:00,6662075,joke2k/faker,89607,fcurella,,,branch,timezone,user
758,DeleteEvent,2016-09-20 16:10:04+00:00,12535703,csparpa/pyowm,5172190,csparpa,,,branch,125_timezone,user
856,DeleteEvent,2017-01-09 09:56:23+00:00,27806545,mewwts/addict,1848670,mewwts,,,branch,fix-copy,user
862,DeleteEvent,2017-09-29 23:49:27+00:00,84591713,mirca/oktopus,13077051,mirca,,,branch,patch-for-add-prf-tests,user
947,DeleteEvent,2016-01-06 09:16:31+00:00,17731048,Ape/samsungctl,156318,Ape,,,branch,release,user
960,DeleteEvent,2018-06-28 01:17:30+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,dev/0.3.0,user
961,DeleteEvent,2018-05-27 20:14:08+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,dev/readme_rst,user
1218,DeleteEvent,2017-04-26 07:55:13+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-initial-update,user
1226,DeleteEvent,2018-08-07 13:54:09+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-pyyaml-3.12-to-3.13,user
1412,DeleteEvent,2016-03-21 02:28:50+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,AnalogJ-patch-1,user
1611,DeleteEvent,2015-06-23 02:21:32+00:00,31405205,kxxoling/PTable,1227139,kxxoling,,,branch,feature/tox-with-coverage,user
1648,DeleteEvent,2016-07-26 23:34:25+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,isis-py3k,user
1872,DeleteEvent,2016-10-16 10:52:50+00:00,9923468,boppreh/keyboard,231856,boppreh,,,branch,scan,user
2372,DeleteEvent,2017-10-05 04:13:48+00:00,5934517,dpkp/kafka-python,483314,jeffwidman,,,branch,jeffwidman-patch-1,user
2375,DeleteEvent,2017-01-17 17:54:12+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,metadata_v1,user
2444,DeleteEvent,2017-10-12 07:36:16+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-update-cryptography-2.0.3-to-2.1,user
2529,DeleteEvent,2018-07-05 08:15:13+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-pytest-3.4.2-to-3.6.2,user
2695,DeleteEvent,2015-08-30 21:09:03+00:00,22117429,rmjarvis/TreeCorr,623887,rmjarvis,,,branch,#9,user
2776,DeleteEvent,2018-02-24 15:30:23+00:00,68545771,MichaelAquilina/S4,2650040,MichaelAquilina,,,branch,fix_macosx,user
2823,DeleteEvent,2017-03-13 00:42:11+00:00,83462592,asottile/pyupgrade,1810591,asottile,,,tag,v0.0.0,user
2837,DeleteEvent,2017-04-22 20:01:11+00:00,5879214,berkerpeksag/astor,2379062,pmaupin,,,branch,dual_docs,user
2845,DeleteEvent,2016-01-12 00:20:18+00:00,38333036,breerly/threadloop,41730,abhinav,,,branch,py35,user
2942,DeleteEvent,2017-07-19 10:34:33+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,renaming,user
3032,DeleteEvent,2018-07-13 04:10:11+00:00,79981521,raghur/easyblogger,516267,raghur,,,branch,pyup-update-gevent-1.3.3-to-1.3.4,user
3047,DeleteEvent,2015-12-29 09:48:29+00:00,26627596,robertlugg/easygui,6054540,robertlugg,,,branch,release_0.97,user
3057,DeleteEvent,2016-03-31 05:01:21+00:00,5806020,rueckstiess/mtools,99221,rueckstiess,,,branch,405-mgenerate-binary-operator,user
3119,DeleteEvent,2017-11-01 18:52:27+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,xsel-fixes,user
3195,DeleteEvent,2017-07-15 18:45:31+00:00,65155092,ClimbsRocks/auto_ml,7017045,ClimbsRocks,,,branch,warm_start,user
3263,DeleteEvent,2018-07-24 18:22:31+00:00,6536534,amueller/word_cloud,219043,jcfr,,,branch,black_coloring_error,user
3327,DeleteEvent,2016-05-26 07:02:52+00:00,5776030,bear/python-twitter,1267,bear,,,tag,v3.1,user
3437,DeleteEvent,2017-05-27 16:47:56+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup-update-requests-2.14.2-to-2.16.2,user
3441,DeleteEvent,2017-06-09 18:14:39+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup-update-botocore-1.5.52-to-1.5.64,user
3625,DeleteEvent,2015-10-18 20:19:58+00:00,32808404,taschini/pyinterval,7879276,taschini,,,branch,travis,user
3686,DeleteEvent,2018-06-08 14:12:44+00:00,59556819,GiulioRossetti/ndlib,13123607,GiulioRossetti,,,branch,pyup-update-sphinx_rtd_theme-0.3.1-to-0.4.0,user
3687,DeleteEvent,2018-02-08 08:13:24+00:00,59556819,GiulioRossetti/ndlib,13123607,GiulioRossetti,,,branch,pyup-update-bokeh-0.12.13-to-0.12.14,user
3833,DeleteEvent,2017-04-05 05:19:56+00:00,22881604,j0057/github-release,219043,jcfr,,,branch,upload-latest-release-and-tweak-readme-how-to-make-a-release,user
3963,DeleteEvent,2018-02-04 05:34:08+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-coverage-4.4.1-to-4.4.2,user
3968,DeleteEvent,2018-04-26 21:30:36+00:00,2069170,kraiz/django-crontab,634934,kraiz,,,branch,dev,user
4089,DeleteEvent,2017-02-22 21:54:42+00:00,120894,michaeljones/breathe,5390,michaeljones,,,branch,readme,user
4092,DeleteEvent,2016-04-05 09:14:47+00:00,52703965,moses-palmer/pystray,577123,moses-palmer,,,tag,v0.5.1,user
4140,DeleteEvent,2016-11-27 01:28:39+00:00,61503927,ssanderson/interface,1588357,ssanderson,,,branch,py2-compat,user
4166,DeleteEvent,2017-11-18 18:48:13+00:00,32282413,tomduck/pandoc-eqnos,315246,tomduck,,,tag,1.0.0-rc.1,user
4225,DeleteEvent,2015-01-29 19:12:37+00:00,29612099,Fantomas42/mots-vides,100376,Fantomas42,,,branch,feature/review-factory,user
4480,DeleteEvent,2017-12-04 12:44:54+00:00,45240797,revesansparole/pkglts,13200498,revesansparole,,,branch,private_license,user
4550,DeleteEvent,2016-04-18 13:13:39+00:00,18595716,veox/python3-krakenex,3036030,veox,,,branch,gh-pages,user
4568,DeleteEvent,2018-02-27 02:35:59+00:00,30582779,warner/magic-wormhole,27146,warner,,,branch,observers-4,user
4635,DeleteEvent,2017-12-05 16:08:23+00:00,39780739,adamchainz/pretty-cron,857609,adamchainz,,,branch,upgrade_requirements,user
4699,DeleteEvent,2016-04-04 14:37:13+00:00,24529855,goldmann/docker-squash,43489,goldmann,,,branch,gh-29-do-not-read-tar,user
4798,DeleteEvent,2018-04-28 01:54:15+00:00,124495375,rohanpm/more-executors,26634292,bors[bot],,,branch,staging.tmp,user
4853,DeleteEvent,2016-09-03 00:57:30+00:00,9611554,vcatalano/py-authorize,1147519,vcatalano,,,branch,Axilent-master,user
4887,DeleteEvent,2018-05-20 18:27:01+00:00,133051476,Plawn/Fancy_progressbar,29287749,Plawn,,,branch,add-license-1,user
4903,DeleteEvent,2015-12-16 23:12:06+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,199_add_QuerySetMixin,user
4999,DeleteEvent,2018-07-29 20:30:44+00:00,36964309,jantman/awslimitchecker,273454,jantman,,,branch,issues/317,user
5001,DeleteEvent,2015-12-16 23:49:52+00:00,36964309,jantman/awslimitchecker,273454,jantman,,,branch,issues/107,user
5130,DeleteEvent,2016-11-14 23:19:59+00:00,71044055,pnuckowski/aioresponses,6205090,pnuckowski,,,branch,pyup-update-flake8-3.0.4-to-3.1.1,user
5133,DeleteEvent,2017-01-04 08:35:50+00:00,71044055,pnuckowski/aioresponses,6205090,pnuckowski,,,branch,pyup-pin-aiohttp-1.1.6,user
5146,DeleteEvent,2017-10-22 20:41:09+00:00,11059073,rm-hull/luma.led_matrix,305679,thijstriemstra,,,branch,thijstriemstra-patch-1,user
5242,DeleteEvent,2017-07-28 16:28:16+00:00,39631752,adamchainz/nose-randomly,857609,adamchainz,,,branch,upgrade_requirements,user
5280,DeleteEvent,2017-01-17 20:33:15+00:00,37438051,danimaribeiro/PyTrustNFe,854781,danimaribeiro,,,branch,nfe-inutilização,user
5341,DeleteEvent,2015-09-21 03:47:01+00:00,1072814,jdunck/python-unicodecsv,10229,jdunck,,,branch,empty-dictreader,user
5399,DeleteEvent,2016-09-02 22:14:32+00:00,36317621,pipermerriam/eth-testrpc,824194,pipermerriam,,,branch,piper/pull-in-upstream-fixes,user
5523,DeleteEvent,2017-11-30 17:38:15+00:00,83844720,ageitgey/face_recognition,896692,ageitgey,,,branch,ag-fix-build,user
5629,DeleteEvent,2018-04-15 17:49:18+00:00,101357472,hydrosquall/tiingo-python,9020979,hydrosquall,,,branch,pyup-update-cryptography-2.1.4-to-2.2.2,user
5793,DeleteEvent,2018-01-14 21:01:23+00:00,23527183,svenkreiss/html5validator,2775078,svenkreiss,,,branch,javanotfound,user
5835,DeleteEvent,2018-06-30 11:53:09+00:00,139175251,PeterGabaldon/DriveUtility,34518201,PeterGabaldon,,,tag,v0.0.1,user
6012,DeleteEvent,2016-09-15 17:09:04+00:00,32921926,thampiman/reverse-geocoder,185084,thampiman,,,branch,fix/python3-type-error,user
6119,DeleteEvent,2017-04-23 00:02:12+00:00,76535478,treethought/flask-assistant,15894818,treethought,,,branch,luis,user
6155,DeleteEvent,2017-07-07 22:22:17+00:00,85780522,fgmacedo/python-statemachine,281007,fgmacedo,,,branch,feature/transition-to-multiple-states,user
6223,DeleteEvent,2016-09-11 02:32:02+00:00,14314043,typemytype/booleanOperations,6939968,anthrotype,,,tag,0.5.1,user
6351,DeleteEvent,2015-04-15 20:02:58+00:00,4025652,invisibleroads/socketIO-client,266668,invisibleroads,,,tag,v0.6.2,user
6417,DeleteEvent,2018-02-19 14:26:13+00:00,26947860,facelessuser/pymdown-extensions,27856297,dependabot[bot],,,branch,dependabot/npm_and_yarn/autoprefixer-8.0.0,user
6419,DeleteEvent,2017-11-13 00:08:54+00:00,26947860,facelessuser/pymdown-extensions,1055125,facelessuser,,,branch,dependabot/yarn/babel-eslint-8.0.1,user
6420,DeleteEvent,2018-03-01 16:02:42+00:00,26947860,facelessuser/pymdown-extensions,27856297,dependabot[bot],,,branch,dependabot/npm_and_yarn/stylelint-9.1.1,user
6430,DeleteEvent,2016-07-14 14:22:14+00:00,10674033,marcgibbons/django-rest-swagger,1726961,marcgibbons,,,branch,v0.1.2,user
6469,DeleteEvent,2015-01-20 22:39:40+00:00,16170977,j0057/setuptools-version-command,452835,j0057,,,tag,v1.3.1,user
6507,DeleteEvent,2016-07-05 01:52:09+00:00,60992815,Robpol86/sphinxcontrib-versioning,3413339,Robpol86,,,branch,wip_build_broken2,user
6578,DeleteEvent,2017-11-07 04:19:08+00:00,107208640,ashleysommer/sanicpluginsframework,402468,ashleysommer,,,tag,0.4.3.dev20171107,user
6772,DeleteEvent,2018-05-25 07:50:59+00:00,2954583,camptocamp/tilecloud,353872,sbrunner,28109,camptocamp,branch,requires-io-master,user
6803,DeleteEvent,2016-08-03 10:23:24+00:00,41557383,cloudant/python-cloudant,10698320,ricellis,44642,cloudant,branch,110-add-qry-result-access-by-idx,user
