,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
4,DeleteEvent,2016-09-04 10:39:32+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/per_subtitle,user
265,DeleteEvent,2015-11-10 14:34:41+00:00,4576441,kbandla/dpkt,5916357,sunhao2014,,,branch,fix-#91,user
267,DeleteEvent,2018-06-13 05:10:02+00:00,17721602,kbarbary/sep,970135,kbarbary,,,branch,fix-issue-56,user
277,DeleteEvent,2018-06-02 06:32:04+00:00,130011760,mahmoud/glom,543934,kurtbrose,,,branch,context,user
495,DeleteEvent,2017-08-15 09:08:35+00:00,96328821,r9y9/nnmnkwii,1220272,r9y9,,,branch,codecov,user
497,DeleteEvent,2015-05-15 03:57:07+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,docs,user
509,DeleteEvent,2018-02-02 13:32:47+00:00,12356475,stef/pysodium,13735,stef,,,branch,venzen-master,user
588,DeleteEvent,2015-09-08 21:58:42+00:00,6982384,cdown/tzupdate,660663,cdown,,,branch,more_e2e,user
670,DeleteEvent,2017-03-06 18:36:37+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/improving_setup_script,user
685,DeleteEvent,2015-10-10 07:00:47+00:00,17308448,jquast/blessed,972584,jquast,,,branch,tox--pytest--x-posargs,user
714,DeleteEvent,2015-11-12 10:00:04+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,dtype-fixes,user
832,DeleteEvent,2016-03-04 05:21:33+00:00,13718558,hhatto/pgmagick,150309,hhatto,,,branch,fix-build-error-with-boost-python-1.60,user
962,DeleteEvent,2016-10-22 13:41:58+00:00,71640166,vdloo/consul-kv,1437341,vdloo,,,branch,get-and-delete-can-get-and-delete-endpoint-root,user
965,DeleteEvent,2017-10-22 04:53:19+00:00,65191260,youknowone/ring,69878,youknowone,,,branch,docs,user
979,DeleteEvent,2016-12-23 18:53:40+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,branch,duplicate_detection,user
1005,DeleteEvent,2015-11-12 15:54:25+00:00,11929631,craffel/mir_eval,417568,craffel,,,branch,remove_unreachable_weighted_accuracy_case,user
1032,DeleteEvent,2017-12-09 16:03:23+00:00,6725332,denisenkom/pytds,2815692,denisenkom,,,branch,sql-types-refactoring,user
1195,DeleteEvent,2018-05-24 00:46:24+00:00,57455410,asottile/pymonkey,1810591,asottile,,,branch,all-repos_autofix_rm-makefile,user
1240,DeleteEvent,2017-03-13 19:41:19+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,fresh_brokers,user
1266,DeleteEvent,2016-06-29 17:13:43+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,branch,feature/mccabe,user
1289,DeleteEvent,2016-01-07 00:39:58+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,branch,cleaner-exit,user
1303,DeleteEvent,2015-06-29 15:09:35+00:00,34291282,klen/muffin-admin,90699,klen,,,tag,=d,user
1377,DeleteEvent,2017-04-21 15:41:52+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,pkg-test,user
1567,DeleteEvent,2018-05-30 13:11:58+00:00,79981521,raghur/easyblogger,516267,raghur,,,branch,pyup-update-gevent-1.3.1-to-1.3.2,user
1598,DeleteEvent,2015-07-03 18:02:11+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,fix/100,user
1656,DeleteEvent,2018-02-28 06:25:46+00:00,101940687,SamLau95/nbinteract,2468904,SamLau95,,,branch,cli,user
1658,DeleteEvent,2016-10-20 13:34:33+00:00,1111917,alecthomas/injector,36209,jstasiak,,,branch,next,user
1749,DeleteEvent,2017-10-04 23:44:04+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.7.5-to-1.7.22,user
1750,DeleteEvent,2018-06-27 13:14:20+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-py-1.5.3-to-1.5.4,user
1757,DeleteEvent,2018-06-05 17:05:50+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-pytest-3.6.0-to-3.6.1,user
1763,DeleteEvent,2018-04-25 06:03:55+00:00,33601400,klen/aioauth-client,90699,klen,,,branch,pyup-update-pytest-3.2.1-to-3.5.0,user
1854,DeleteEvent,2018-08-06 09:29:47+00:00,50290651,whtsky/bencoder.pyx,876694,whtsky,,,branch,renovate/cython-0.x,user
1880,DeleteEvent,2016-01-19 11:21:52+00:00,46915364,Synss/python-mbedtls,540976,Synss,,,tag,0.4,user
2003,DeleteEvent,2017-01-04 10:37:14+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-grpcio-1.0.3-to-1.0.4,user
2012,DeleteEvent,2018-07-05 02:17:30+00:00,70314805,kyuupichan/electrumx,3319176,kyuupichan,,,branch,check-docs,user
2048,DeleteEvent,2016-08-26 21:42:55+00:00,63717172,maximkulkin/lollipop,10785,maximkulkin,,,branch,object-schema-properties-inheritance,user
2100,DeleteEvent,2018-03-14 04:17:13+00:00,16787349,workhorsy/py-cpuinfo,2733986,workhorsy,,,branch,wmi,user
2119,DeleteEvent,2015-03-11 04:36:02+00:00,26672290,Lucretiel/autocommand,1823405,Lucretiel,,,branch,coverage-experiments,user
2409,DeleteEvent,2016-04-30 01:57:08+00:00,35341934,svenkreiss/pysparkling,2775078,svenkreiss,,,branch,aggregateByKey-foldByKey-fix,user
2430,DeleteEvent,2017-03-30 13:22:08+00:00,69878276,Stranger6667/postmarker,1236561,Stranger6667,,,branch,remove-runtime-checks,user
2679,DeleteEvent,2018-07-10 06:51:29+00:00,3770478,saxix/django-concurrency,27282,saxix,,,branch,pr-66,user
2795,DeleteEvent,2018-08-12 00:27:28+00:00,27742208,jschneier/django-storages,2245080,jschneier,,,branch,ale,user
2885,DeleteEvent,2015-02-12 02:01:32+00:00,7782898,CoryDolphin/flask-jsonpify,446889,CoryDolphin,,,tag,v1.5.0,user
2981,DeleteEvent,2018-07-28 22:37:37+00:00,24193487,adamchainz/django-modeldict,857609,adamchainz,,,branch,upgrade_requirements,user
3002,DeleteEvent,2017-04-10 13:37:34+00:00,1210935,madisona/django-google-maps,426479,madisona,,,branch,python3,user
3067,DeleteEvent,2016-09-11 02:03:00+00:00,14314043,typemytype/booleanOperations,6939968,anthrotype,,,tag,0.5.0.dev3,user
3124,DeleteEvent,2017-01-12 20:34:45+00:00,50190181,adamchainz/flake8-tidy-imports,857609,adamchainz,,,branch,issue_38_fix_error_for_imports,user
3170,DeleteEvent,2018-08-04 17:30:54+00:00,26947860,facelessuser/pymdown-extensions,27856297,dependabot[bot],,,branch,dependabot/npm_and_yarn/autoprefixer-9.1.0,user
3174,DeleteEvent,2017-05-27 05:13:36+00:00,26947860,facelessuser/pymdown-extensions,1055125,facelessuser,,,branch,magiclink-pull,user
3193,DeleteEvent,2018-05-24 07:37:31+00:00,55505248,adamchainz/flake8-comprehensions,857609,adamchainz,,,branch,upgrade_requirements,user
3366,DeleteEvent,2017-12-20 13:01:04+00:00,80519091,camptocamp/c2cwsgiutils,100959,fredj,28109,camptocamp,branch,requires-io-master,user
3367,DeleteEvent,2017-11-06 09:44:41+00:00,80519091,camptocamp/c2cwsgiutils,353872,sbrunner,28109,camptocamp,branch,opt,user
3468,DeleteEvent,2017-01-04 15:48:11+00:00,33884891,apache/incubator-airflow,1341245,asfgit,47359,apache,branch,nopool,user
3532,DeleteEvent,2018-06-06 00:05:30+00:00,64772504,Yelp/py_zipkin,3317638,drolando,49071,Yelp,branch,mbryant-fix-passed-zipkin-attrs-and-sampled-logic,user
3634,DeleteEvent,2016-02-22 13:55:32+00:00,2432541,plone/plone.protect,524413,vangheem,72034,plone,branch,test-request-missing-environ,user
3657,DeleteEvent,2018-02-06 16:38:30+00:00,59546318,praekelt/molo.surveys,121219,alexmuller,81810,praekelt,branch,improve-character-count-form-fields,user
3683,DeleteEvent,2016-11-01 12:43:03+00:00,40684033,mozilla/sops,415617,jvehent,131524,mozilla,branch,0.2,user
3724,DeleteEvent,2018-08-02 17:18:18+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,pyup-update-scandir-1.7-to-1.8,user
3744,DeleteEvent,2015-10-06 14:48:21+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,update-whitenoise,user
3754,DeleteEvent,2016-12-03 00:46:52+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,remove-group-by-job-id,user
3755,DeleteEvent,2015-08-26 18:37:16+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,remove-old-revision-file,user
3760,DeleteEvent,2016-05-30 10:33:41+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,cam-bugfiler-mods,user
3912,DeleteEvent,2016-06-27 12:38:03+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,src_group,user
3931,DeleteEvent,2018-03-28 16:47:16+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,yuetal,user
3932,DeleteEvent,2017-09-27 12:13:37+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,manual-2.5,user
3946,DeleteEvent,2018-05-17 14:19:17+00:00,744916,gem/oq-engine,1818657,daniviga,316546,gem,branch,single-sigint,user
