,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
8,DeleteEvent,2016-02-01 07:37:41+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/doctest,user
9,DeleteEvent,2015-10-09 13:52:20+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/hypothesis_all,user
41,DeleteEvent,2017-02-26 13:20:49+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.3.10,user
63,DeleteEvent,2018-06-19 08:33:17+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,compilerfix,user
325,DeleteEvent,2015-02-09 16:59:09+00:00,18305821,Trii/NoseGAE,638073,Trii,,,branch,release-20150209,user
331,DeleteEvent,2018-05-03 12:06:22+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-05-02,user
359,DeleteEvent,2018-07-18 12:51:34+00:00,76012224,ayemos/akagi,2426082,ayemos,,,branch,pyup-update-cryptography-1.8.1-to-2.2.2,user
360,DeleteEvent,2017-09-10 13:24:24+00:00,76012224,ayemos/akagi,2426082,ayemos,,,branch,pyup-update-tox-2.7.0-to-2.8.1,user
459,DeleteEvent,2015-06-13 19:36:04+00:00,4576441,kbandla/dpkt,4806709,brifordwylie,,,branch,issue-135-stp-decoder,user
677,DeleteEvent,2017-05-02 13:42:22+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,branch,windows_nan_fix,user
755,DeleteEvent,2017-09-18 14:07:29+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-sphinx-1.4.5-to-1.4.6,user
841,DeleteEvent,2017-10-21 17:38:28+00:00,105383395,mirca/oktopus,13077051,mirca,,,branch,tests-autograd,user
866,DeleteEvent,2017-04-01 20:55:41+00:00,19384977,peplin/pygatt,184212,peplin,,,branch,abort-early-if-no-device-found,user
975,DeleteEvent,2016-01-13 16:12:49+00:00,49583206,SanPen/GridCal,13423311,SanPen,,,branch,gh-pages,user
1226,DeleteEvent,2017-04-26 07:54:43+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/documentation,user
1307,DeleteEvent,2017-08-15 14:15:36+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,python3-locale,user
1405,DeleteEvent,2017-04-07 04:24:58+00:00,80945517,theelous3/asks,19316042,theelous3,,,branch,sesh_refactor,user
1432,DeleteEvent,2016-02-06 00:45:59+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,console_script,user
1659,DeleteEvent,2015-05-03 16:36:51+00:00,31405205,kxxoling/PTable,1227139,kxxoling,,,branch,release/0.8.0,user
1686,DeleteEvent,2015-05-10 08:26:51+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,yawning-feature-6411-rebase,user
1772,DeleteEvent,2017-03-19 14:37:28+00:00,23509035,seisman/HinetPy,3974108,seisman,,,branch,dev,user
2090,DeleteEvent,2016-10-11 19:57:57+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,run-crate-args,user
2092,DeleteEvent,2016-06-09 20:25:37+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,quote,user
2164,DeleteEvent,2016-05-17 11:41:55+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,container_tests,user
2174,DeleteEvent,2017-03-22 07:38:11+00:00,7946956,rm-hull/luma.lcd,1915543,rm-hull,,,branch,py37-ok,user
2213,DeleteEvent,2016-04-29 00:19:07+00:00,9289343,svinota/pyroute2,814602,svinota,,,branch,0.4.x,user
2326,DeleteEvent,2016-12-10 11:42:13+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,user
2361,DeleteEvent,2017-11-28 04:51:30+00:00,33109037,clarkduvall/serpy,1607111,clarkduvall,,,branch,v0.3.0,user
2420,DeleteEvent,2016-07-17 16:49:08+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,french_connection,user
2468,DeleteEvent,2016-05-27 19:07:39+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,branch,feature/multiple-subtypes,user
2485,DeleteEvent,2015-01-17 02:47:15+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,branch,hotfix/v0.1.1,user
2543,DeleteEvent,2018-04-13 18:31:05+00:00,103041554,leonardt/pycoreir,3766436,leonardt,,,branch,buildOffLatest,user
2567,DeleteEvent,2017-12-10 18:13:54+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,themes,user
2664,DeleteEvent,2015-12-04 12:11:45+00:00,2909429,nicolargo/glances,325166,asergi,,,branch,revert-742-travis-os,user
2881,DeleteEvent,2017-04-22 17:35:26+00:00,5879214,berkerpeksag/astor,2379062,pmaupin,,,branch,ann-cleanup,user
2923,DeleteEvent,2015-04-26 03:43:39+00:00,2725322,erikrose/blessings,972584,jquast,,,branch,blessed-integration-manual-develop,user
3103,DeleteEvent,2016-11-24 19:46:46+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,weppy1,user
3129,DeleteEvent,2017-06-28 16:17:45+00:00,56998522,skorokithakis/catt,19859003,theychx,,,branch,handle-extractor-fail,user
3170,DeleteEvent,2017-09-02 09:23:49+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,i3status-cleanups,user
