,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
35,DeleteEvent,2017-02-28 15:53:54+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,refactor_selection,user
253,DeleteEvent,2017-11-07 20:19:00+00:00,97612481,lh3/minimap2,480346,lh3,,,branch,avx2,user
420,DeleteEvent,2017-11-03 20:33:49+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-sphinx-1.4.6-to-1.5.1,user
442,DeleteEvent,2016-11-07 20:25:41+00:00,17638981,gmr/srvlookup,49469,gmr,,,tag,1.0.0,user
479,DeleteEvent,2015-05-28 17:25:35+00:00,35766117,pmaupin/pdfrw,2379062,pmaupin,,,branch,wiki,user
759,DeleteEvent,2018-08-12 01:46:56+00:00,141231047,Kautenja/nes-py,2184469,Kautenja,,,branch,backup_improvements,user
769,DeleteEvent,2017-01-08 09:22:26+00:00,28558048,benEnsta/pyIbex,6647880,benEnsta,,,tag,untagged-b86580a1ee8cc58ed75d,user
893,DeleteEvent,2018-04-10 07:26:29+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,warehouse-description,user
904,DeleteEvent,2017-11-21 13:26:17+00:00,58164254,nibrag/aiosocks,6500446,nibrag,,,branch,dev,user
916,DeleteEvent,2016-02-03 04:27:54+00:00,18021163,paxswill/evesrp,178273,paxswill,,,tag,v0.11.0,user
968,DeleteEvent,2018-08-17 09:28:37+00:00,17560438,tonioo/sievelib,531694,tonioo,,,branch,feature/fs_property_getters,user
1055,DeleteEvent,2018-01-12 20:06:00+00:00,83015707,ecoron/SerpScrap,3024450,ecoron,,,branch,0.10.1,user
1092,DeleteEvent,2017-05-04 12:30:04+00:00,23076316,horazont/aioxmpp,271710,horazont,,,branch,feature/roster-race-fix,user
1125,DeleteEvent,2017-03-05 11:01:13+00:00,8313091,miso-belica/sumy,1072330,miso-belica,,,branch,fix-pytest-and-pep8,user
1165,DeleteEvent,2018-03-01 16:14:31+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,branch,pyup-scheduled-update-02-01-2018,user
1273,DeleteEvent,2017-01-17 17:55:28+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,decode_errors,user
1324,DeleteEvent,2015-11-26 00:54:53+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,branch,delim-orig-value-fix,user
1360,DeleteEvent,2017-06-14 01:13:52+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,dev_cython_recorder,user
1436,DeleteEvent,2016-02-19 09:24:34+00:00,9288189,steven-murray/hmf,1272030,steven-murray,,,branch,feature/update_yaml_astropy,user
1491,DeleteEvent,2017-09-07 19:22:51+00:00,99260344,asottile/all-repos,1810591,asottile,,,branch,all-repos_autofix_pre-commit-migrate-config,user
1493,DeleteEvent,2016-07-13 06:54:40+00:00,27917780,astrikov-d/dartcms,1495520,astrikov-d,,,branch,issue-21,user
1503,DeleteEvent,2016-04-20 12:44:25+00:00,5425490,craigahobbs/chisel,1263515,craigahobbs,,,branch,xmlschema,user
1626,DeleteEvent,2017-02-17 11:22:51+00:00,66252523,robphoenix/diffios,9257284,robphoenix,,,branch,develop,user
1662,DeleteEvent,2015-06-05 06:27:41+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,fix/96,user
1699,DeleteEvent,2017-10-25 12:28:32+00:00,90007962,wdecoster/NanoPlot,11660522,wdecoster,,,branch,adding_fastq_minimal,user
1761,DeleteEvent,2016-04-25 08:42:57+00:00,12406971,bastibe/PySoundFile,649181,bastibe,,,branch,readme,user
1810,DeleteEvent,2017-12-09 09:35:07+00:00,69090889,hardbyte/python-can,855189,hardbyte,,,branch,fix-travis,user
1838,DeleteEvent,2017-06-08 21:07:17+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup-update-botocore-1.5.52-to-1.5.63,user
1917,DeleteEvent,2015-03-25 00:31:23+00:00,32808404,taschini/pyinterval,7879276,taschini,,,branch,wiki,user
1928,DeleteEvent,2018-07-09 14:33:40+00:00,50290651,whtsky/bencoder.pyx,27856297,dependabot[bot],,,branch,dependabot/pip/tox-3.0.0,user
1982,DeleteEvent,2018-01-20 05:52:07+00:00,15911914,dbuscombe-usgs/PyHum,3596509,dbuscombe-usgs,,,branch,gh-pages,user
2011,DeleteEvent,2017-05-10 00:19:18+00:00,90407498,jbasko/configmanager,632910,jbasko,,,branch,feature/rethink-config-path-proxy,user
2061,DeleteEvent,2017-12-18 00:10:27+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.11.6-to-3.44.0,user
2152,DeleteEvent,2017-07-18 12:25:57+00:00,20186184,svenkreiss/databench,2775078,svenkreiss,,,branch,datastore-callbacks,user
2169,DeleteEvent,2015-06-15 05:00:47+00:00,16787349,workhorsy/py-cpuinfo,2733986,workhorsy,,,branch,cpuinfo_proc,user
2226,DeleteEvent,2017-09-24 04:13:48+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,branch,feature/format-regex,user
2244,DeleteEvent,2016-11-05 13:50:50+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,branch,matching,user
2267,DeleteEvent,2015-11-16 23:39:46+00:00,12769539,jasonrbriggs/stomp.py,1325766,jasonrbriggs,,,branch,v4.0-experimental,user
2320,DeleteEvent,2016-06-27 10:12:37+00:00,45240797,revesansparole/pkglts,13200498,revesansparole,,,branch,jinja,user
2425,DeleteEvent,2015-09-21 20:36:56+00:00,28835957,geowurster/NewlineJSON,2676083,geowurster,,,branch,tool,user
2608,DeleteEvent,2015-09-20 19:48:37+00:00,9933602,mbraak/django-file-form,235558,mbraak,,,branch,requires-io-master,user
2758,DeleteEvent,2016-10-31 13:14:09+00:00,3770478,saxix/django-concurrency,27282,saxix,,,branch,requires-io-develop,user
2797,DeleteEvent,2017-03-28 10:58:14+00:00,58303578,Ezibenroc/PyRoaringBitMap,8900834,Ezibenroc,,,branch,bug/osx,user
2809,DeleteEvent,2018-02-21 17:27:58+00:00,83844720,ageitgey/face_recognition,896692,ageitgey,,,branch,ag-typo-fix,user
3011,DeleteEvent,2016-05-29 00:18:59+00:00,46576177,kako-nawao/django-group-by,3527011,kako-nawao,,,branch,issue-2,user
3118,DeleteEvent,2016-05-17 14:19:15+00:00,35526217,drgarcia1986/simple-settings,5291018,drgarcia1986,,,branch,yml_safe_load,user
3148,DeleteEvent,2018-06-10 19:07:38+00:00,14717916,rantav/flask-restful-swagger,9848926,niall-byrne,,,tag,0.20,user
3157,DeleteEvent,2017-12-25 12:52:10+00:00,78106937,strizhechenko/netutils-linux,3813830,strizhechenko,,,branch,rss-output,user
3215,DeleteEvent,2016-11-03 17:19:33+00:00,1625613,twidi/django-extended-choices,193474,twidi,,,branch,release/v1.1,user
3266,DeleteEvent,2018-03-11 10:50:36+00:00,117570027,DaveTCode/confluence-python-lib,1358414,DaveTCode,,,tag,0.11.0,user
3333,DeleteEvent,2016-08-13 21:41:46+00:00,60992815,Robpol86/sphinxcontrib-versioning,3413339,Robpol86,,,branch,test_arguments,user
3459,DeleteEvent,2018-06-13 06:52:34+00:00,5898459,camptocamp/tilecloud-chain,353872,sbrunner,28109,camptocamp,branch,requires-io-master,user
