,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
0,DeleteEvent,2018-02-27 21:24:50+00:00,75766089,di/bump,294415,di,,,branch,version-1.0.0,user
46,DeleteEvent,2017-09-17 13:19:26+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,improve_modulation,user
358,DeleteEvent,2017-01-08 06:37:20+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,ready-to-be-v0.3.11,user
366,DeleteEvent,2018-06-11 20:29:56+00:00,122285435,acroz/pylivy,1584318,acroz,,,branch,mypy-fixes,user
367,DeleteEvent,2018-03-21 12:04:17+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-03-20,user
370,DeleteEvent,2017-10-01 00:46:35+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,feature/travis-lint,user
389,DeleteEvent,2017-10-23 12:37:33+00:00,76012224,ayemos/akagi,2426082,ayemos,,,branch,pyup-update-flake8-3.3.0-to-3.4.1,user
443,DeleteEvent,2017-08-19 04:26:37+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
815,DeleteEvent,2018-07-03 13:07:07+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.64.2-to-3.65.0,user
907,DeleteEvent,2016-02-28 02:56:22+00:00,11815672,nicodv/kmodes,3716227,nicodv,,,tag,0.1,user
953,DeleteEvent,2018-05-12 22:29:49+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,permutation-test-docs,user
1041,DeleteEvent,2016-01-24 11:54:41+00:00,27312836,atdt/monotonic,376462,atdt,,,tag,v0.1,user
1226,DeleteEvent,2015-02-05 13:44:43+00:00,23983011,hMatoba/Piexif,4497270,hMatoba,,,branch,1.0.x,user
1321,DeleteEvent,2016-07-02 16:35:50+00:00,18464187,jquast/wcwidth,972584,jquast,,,branch,update-unicode-9.0.0,user
1386,DeleteEvent,2017-12-06 18:41:17+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,test-coverage,user
1501,DeleteEvent,2017-05-11 01:34:14+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,tnwhitwell-no_id_update,user
1513,DeleteEvent,2017-08-22 15:09:55+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,branch,fix_numpy_for_1.11.1,user
1535,DeleteEvent,2018-05-04 21:29:04+00:00,116973478,amosbastian/fpl,9199433,amosbastian,,,branch,addclasses,user
1550,DeleteEvent,2015-12-08 18:51:13+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,custom-integrators,user
1762,DeleteEvent,2016-05-23 18:34:16+00:00,26048137,motom001/DoorPi,9497035,motom001,,,branch,from_pn532-Keyboard,user
1919,DeleteEvent,2015-06-27 09:32:18+00:00,24846573,MartinThoma/hwrt,1658117,MartinThoma,,,branch,lasagne,user
2011,DeleteEvent,2017-08-11 02:46:01+00:00,14249606,dgilland/omdb.py,1251349,dgilland,,,tag,v0.8.0,user
2209,DeleteEvent,2016-05-04 11:09:16+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,image_work2,user
2212,DeleteEvent,2016-10-04 15:23:50+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,parallel_serial_fix,user
2214,DeleteEvent,2018-02-04 11:58:53+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,shell-env,user
2226,DeleteEvent,2018-02-22 13:51:31+00:00,65539122,sffjunkie/astral,685802,sffjunkie,,,branch,pbr,user
2266,DeleteEvent,2018-08-09 07:05:37+00:00,58374888,wkentaro/labelme,4310419,wkentaro,,,branch,fix_label_visualization_in_cli,user
2279,DeleteEvent,2015-07-21 19:37:58+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,branch,pytest,user
2401,DeleteEvent,2018-06-30 12:01:26+00:00,90668463,davidhalter/parso,748594,davidhalter,,,branch,pgen,user
2460,DeleteEvent,2015-06-10 00:33:48+00:00,18112068,dpkp/kafka-python,843444,dpkp,,,branch,high_level_consumer,user
2522,DeleteEvent,2016-07-07 10:40:32+00:00,41551233,ivanprjcts/sdklib,5663835,ivanprjcts,,,branch,behave,user
2595,DeleteEvent,2018-03-05 19:55:08+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-sphinx-1.6.6-to-1.7.1,user
2637,DeleteEvent,2016-12-11 22:25:09+00:00,23058769,nabla-c0d3/sslyze,1915165,nabla-c0d3,,,branch,refactor-cli-output,user
2711,DeleteEvent,2016-01-22 13:12:29+00:00,32283257,philpep/testinfra,387511,philpep,,,tag,upstream/1.0.0_a20,user
