,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
428,ReleaseEvent,2018-07-08 14:06:49+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,v8.3.7,gvar version 8.3.7,Bug fixes including mismatched integer size problem that affects some Windows installations.
443,ReleaseEvent,2017-08-16 21:30:15+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v1.9.18,v1.9.18,- aegea batch watch: Do not crash if log stream does not exist yet
1431,ReleaseEvent,2018-06-18 09:59:50+00:00,99481053,ahopkins/sanic-jwt,166269,ahopkins,,,published,v1.1.2,Version 1.1.2 - 2018-06-18,"**Added**
- Ability to send authorization tokens via query string parameters"
1502,ReleaseEvent,2016-02-02 05:28:35+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,published,v0.10,v0.10,"- Internal change to SectionItems for future LAS 3.0 support
- Added JSON encoder
- Added examples for using pandas DataFrame (.df attribute)
- LAS > Excel script refined (las2excel.py)
"
1810,ReleaseEvent,2017-09-01 20:03:28+00:00,96678616,miyuchina/mistletoe,14964777,miyuchina,,,published,v0.3.1,version 0.3.1,"**Features**:
* auto-closes unclosed code fences;
* adds support for ""[footnote]""-style links;
* interactive mode adds keyboard control support;
* accepts multiple filenames from the command line.

**Fixed**:

* `render_image` function missing argument;
* mistletoe crashes with empty list items;
* removes redundant whitespace for empty lines in code fences;
* fixed performance issues on PyPy: very, *very* fast now."
1868,ReleaseEvent,2016-04-28 00:15:15+00:00,50290651,whtsky/bencoder.pyx,876694,whtsky,,,published,v1.2.0,Version 1.2.0,
1953,ReleaseEvent,2017-04-07 09:08:24+00:00,22881604,j0057/github-release,219043,jcfr,,,published,1.5.3,1.5.3,
2215,ReleaseEvent,2015-09-01 07:06:52+00:00,37154906,fboender/ansible-cmdb,2477515,fboender,,,published,1.4,v1.4,"The following features have been added and bugs have been fixed:

* Support for host inventory patterns (e.g. foo[01:04].bar.com)
* Support for 'vars' and 'children' groups.
* Support passing a directory to the `-i` param, in which case all the files in
  that directory are interpreted as one big hosts file.
* Support for the use of local jquery files instead of via a CDN. Allows you to
  view the hosts overview in your browser using file://. See README.md for info
  on how to enable it (hint: `ansible-cmdb -p local_js=1`).
* Add -f/--fact-caching flag for compatibility with fact_caching=jsonfile fact
  dirs (Rowin Andruscavage).
* The search box in the html_fancy template is now automatically focussed.
* Show memory to one decimal to avoid ""0g"" in low-mem hosts.
* Templates can now receive parameters via the -p option.
* Strip ports from hostnames scanned from the host inventory file.
* Various fixes in the documentation.
* Fixes for Solaris output (memory and disk).

I would like to extend my gratitude to the following contributors:

* Sebastian Gumprich
* Rowin Andruscavage
* Cory Wagner
* Jeff Palmer
* Sven Schliesing
"
2461,ReleaseEvent,2017-08-11 07:12:01+00:00,97002861,ljvmiranda921/pyswarms,12949683,ljvmiranda921,,,published,v.0.1.5,v.0.1.5 Development Release,This is version 0.1.5. release tag which adds a new feature to plot cost history and animate particles in 2-d or 3-d space. 
2510,ReleaseEvent,2018-03-26 16:21:07+00:00,30243109,Danielhiversen/pyRFXtrx,650502,Danielhiversen,,,published,0.22.0,0.22.0,
2511,ReleaseEvent,2016-06-01 08:23:55+00:00,30243109,Danielhiversen/pyRFXtrx,650502,Danielhiversen,,,published,0.8.0,0.8.0,
2861,ReleaseEvent,2015-08-06 10:24:31+00:00,15314657,codingjoe/django-stdimage,1772890,codingjoe,,,published,2.0.3,v2.0.3,"- Added translation for de
- Fixed validation message in MaxSizeValidator"
