,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
4,PullRequestReviewCommentEvent,2018-03-11 21:04:28+00:00,73567304,ofek/bit,4624114,teran-mckinney,,,created,102896245,a95084f2a486aebc46c64c025ca489bea052efb4,False,"Yeah, that is a lot better. Less code reuse.",COLLABORATOR,32,{}
10,PullRequestReviewCommentEvent,2017-03-31 14:28:25+00:00,54391698,jd/pifpaf,2644,jd,,,created,30259785,01c8a5d7aec24de1a4746276977a9b2b9fba4d39,False,!!!!,,55,{}
16,PullRequestReviewCommentEvent,2018-07-14 02:52:00+00:00,8387179,uiri/toml,19793145,Fieoner,,,created,137226583,180c8497c38a877223972dfc22d3ca0f4ccafe37,False,"I also agree that my approach looks a bit ugly but I wanted to avoid passing floats to int(n, 0).",NONE,175,{}
1048,PullRequestReviewCommentEvent,2017-05-31 18:09:02+00:00,4871879,cocagne/txdbus,246386,alexander255,,,created,41308868,901e60c5c3e30a5803f801e4a1b0cdf20c2528e2,False,"Use `.decode(""ascii"", ""replace"")` to prevent decoding errors from the auth message causing havoc ",,51,{}
1140,PullRequestReviewCommentEvent,2018-08-20 17:11:26+00:00,94022519,gregoil/rotest,31568840,IamShobe,,,created,147736038,a1114dffd5d1a9ceb54b4c4b2526f04dd2e8e47d,False,"Because  it is a new  concept - the models, I wanted to describe what the function  model should actually receive.
We need to  decide what  is the convention  for that",CONTRIBUTOR,85,{}
1336,PullRequestReviewCommentEvent,2015-08-06 04:59:27+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,,c780a0075c0ea28df856a6a8db805e10ff47ff2a,False,"Ah, I'm guessing you noticed that the order of the keys in the takeout data matches the order of the protobuf fields.",,145,{}
1523,PullRequestReviewCommentEvent,2015-01-19 23:15:39+00:00,10632220,harvimt/quamash,281303,aknuds1,,,created,,79a6458c4d86e87095980401fae03913558fa454,False,"Yeah, I think there should be a single way of saying which Qt implementation Quamash is to use. `quamash.set_qt` still looks good to me, since we then don't have to infer which Qt package to use. It's comparable to Qt widgets' refusal to be constructed unless there's a QApplication running; the difference in our case is that we don't know the type of QApplication until someone points us to the containing package.",,29,{}
1647,PullRequestReviewCommentEvent,2015-07-19 03:59:43+00:00,3852351,meejah/txtorcon,4390022,sammyshj,,,created,,1b3b686280b093df8b689e931745995ab92fc602,False,"Yes, currently it just calls data. If the rest of the changes look good, then I will do the same to get back the required string to pass into cb()",,122,{}
1650,PullRequestReviewCommentEvent,2015-07-12 05:12:05+00:00,3852351,meejah/txtorcon,4390022,sammyshj,,,created,,ac4e8c97bb078a4e952c95c417f0b04d0d56f1a6,False,I think its better to have the RelayDescriptor constructor as the callback. This is because all the function is doing is just calling RelayDescriptor(data). The changes will be seen in the next commit.,,121,{}
1710,PullRequestReviewCommentEvent,2017-08-10 20:51:47+00:00,32190038,ratal/mdfreader,5404948,ratal,,,created,55661352,0fbcb04f04f26507268783cb5d33482ff40d8e09,False,"Honestly, I would rather avoid adding try like this, especially for performance reason. Maybe I coudl help you to solve the issue than asked you to put this try statement (and the next one) ?",,76,{}
1834,PullRequestReviewCommentEvent,2016-07-03 05:01:46+00:00,10314393,amitdev/lru-dict,969139,amitdev,,,created,,457e3b085ad8c699f47bc847fff534396049c862,False,Same as above,,14,{}
1871,PullRequestReviewCommentEvent,2016-07-01 08:08:05+00:00,11929631,craffel/mir_eval,6766142,ErikJohnsonCU,,,created,,3d59a0ef6b5d18011502500b6aa868e3e0cba96b,False,"Yeah, my logic for that sounds hollow to me. I agree, that should be the convention for the docstring. I'll change that back.",,199,{}
1872,PullRequestReviewCommentEvent,2016-02-11 15:55:58+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,a8f4d6845b5016a3625b65845cfb803fb690acbb,False,Remove this,,170,{}
1876,PullRequestReviewCommentEvent,2017-07-24 01:24:53+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,51659267,31229f382198ff2f0d5ada3feda29741aa31e399,False,"I don't think that matters? All the comparisons are relative, so starting at 1 or 0 won't make a difference.",,225,{}
