,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
2,PullRequestEvent,2015-08-14 01:11:44+00:00,20513123,kn/slack,3181510,purinda,,,42416219,,proxy support,open,False,13,"- Modified html_client to support proxy configuration 
- Modified tests to support urllib3 ",https://api.github.com/repos/kn/slack/issues/13,,,2015-08-14T01:11:43Z,4,45,22,4,[],[],[],[],,,,,[],https://github.com/kn/slack/pull/13.patch,https://api.github.com/repos/kn/slack/pulls/13/commits,386,"['1f3e7ec2077c291bbf33b6609b06dd5412b025b6', '05c8f9494d4520c5c55c4c52121edd955edf3aec', '77dd0e1cee2219888466a275c19d33645a02600b', 'b183c9dbbac6bed1fa1b7f037f1ceca3db5dbd63']"
18,PullRequestEvent,2017-02-24 12:15:41+00:00,54391698,jd/pifpaf,2644,jd,,,107701210,,Add swift driver,closed,False,52,This change adds the swift driver with auth 1.0,https://api.github.com/repos/jd/pifpaf/issues/52,2017-02-24T12:15:41Z,2017-02-24T12:15:41Z,2017-02-24T12:15:41Z,5,377,15,16,[],[],[],[],jd,2644.0,User,False,[],https://github.com/jd/pifpaf/pull/52.patch,https://api.github.com/repos/jd/pifpaf/pulls/52/commits,386,"['33050f8aa5de07581eca0c2db52dd45756610f99', '5675be007d7f27d031057d87a2aea1cc6f259404', '7758e1a8a29fe23ab02800eeec100f0f1ec128c7', '5a5e11a40cc98b8eb65af8c82f33fe91ae61f94d', 'ff9f04a8cd5926b98be2f485b9821262ca7b5454']"
38,PullRequestEvent,2015-06-30 14:44:32+00:00,20007705,invl/retry,2279659,richardasaurus,,,38885649,,Use version ranges in package requirements,open,False,4,"Changed requirements to ranges, as with explicit versions in there the package will conflict with other packages which also require those dependencies. 

In my case with `pytest`
```
ContextualVersionConflict: (py 1.4.26 (/var/lib/jenkins/virtualenvs/0/myapp/lib/python2.7/site-packages),

 Requirement.parse('py>=1.4.29'), set(['pytest']))
```
These changes fix that problem. :+1: ",https://api.github.com/repos/invl/retry/issues/4,,,2015-06-30T14:44:32Z,3,9,3,4,[],[],[],[],,,,,[],https://github.com/invl/retry/pull/4.patch,https://api.github.com/repos/invl/retry/pulls/4/commits,386,[]
74,PullRequestEvent,2017-06-08 11:53:38+00:00,65411376,lacava/few,23729965,rgupta90,,,124530470,,stall count changes,closed,False,18,,https://api.github.com/repos/lacava/few/issues/18,,2017-06-08T11:53:37Z,2017-06-08T11:53:37Z,2,11,1,1,[],[],[],[],,,,,[],https://github.com/lacava/few/pull/18.patch,https://api.github.com/repos/lacava/few/pulls/18/commits,386,"['142c2e39701a3f933e651010ca52136e45555b9c', '9a29eb11a15c73c2dec6b7cefd96036eef1abe2c']"
87,PullRequestEvent,2016-09-14 11:49:42+00:00,41905591,Ch00k/ffmpy,230214,Ch00k,,,85213306,,Version 0.2.0,open,False,7,,https://api.github.com/repos/Ch00k/ffmpy/issues/7,,,2016-09-14T11:49:42Z,1,381,170,12,[],[],[],[],,,,,[],https://github.com/Ch00k/ffmpy/pull/7.patch,https://api.github.com/repos/Ch00k/ffmpy/pulls/7/commits,386,"['4cfaaaa0317fec216397523d1d547dbe30592800', '3e25b38c7c093d49001ea4c789b9bc7c98855eff', '5133865fc3e37ae3612ec57a9fdcfb84b4d57fb1', 'df6ef389011b3045138727164b00729f1dd83456', '517b726c4f3a56f517c9a9032d41f4c78b4d9ad6', '9a221311292a568fd7c44fce9dca5d18fd112b75']"
100,PullRequestEvent,2017-02-22 15:48:58+00:00,27924304,cdent/gabbi,34498,cdent,,,77237623,,Add retype_numerals parameter to replace_template,closed,False,161,"When replace_template is used against the value of a test key there are
contexts within which if the value looks like a number it should be treated
as a number. For example when creating JSON from the `data` key.

A retype_numerals parameter has been added to replace_template which,
when true, will attempt to turn something that looks like a float or int into
a float or int.

Fixes #147 
Fixes #150 
",https://api.github.com/repos/cdent/gabbi/issues/161,,2017-02-22T15:48:57Z,2017-02-22T15:48:57Z,3,55,20,6,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/161.patch,https://api.github.com/repos/cdent/gabbi/pulls/161/commits,386,"['e4f8eeee4fce878fad873431454bdebe524e58b5', 'ca22b5b40780e4c15e6cc8e7ca2d86060fba9335', 'd222b4a8607f26770d3ed510bf16df6fbe5b7858']"
101,PullRequestEvent,2017-04-26 23:10:24+00:00,27924304,cdent/gabbi,5350032,justanotherdot,,,108904153,,Coerce JSON types into correct values for later $RESPONSE replacements,closed,False,206,"Resolves #147, having $RESPONSE replacements that contained integer or decimal values would wind up as quoted strings after substitution, e.g. `{""id"": 825}` would later become `{""id"": ""825""}`. 

This passes `tox -epep8`, but running `tox -epy27` seems to have the first few tests fail, unfortunately. This patch works for my use case, however; I could not POST data to particular endpoints of an API as the number values were wrapped in quotes (and the API was doing type checks on the values). 

This may not be an ideal (or eloquent) solution, but I've also tried to keep performance in mind in lieu of large JSON response bodies, namely that I expect the exception cases to be more common than exceptional, so I've added some additional checking to see if it's really worth parsing particular values as strings (line no. 359) and or if it even looks like a number in the first place (line no. 376). That said, if this performance hit is not an issue, it certainly is a lot more readable without the checks. 

I also chose to do two try/excepts instead of simply using `float`. Firstly we try parsing for int and then for float as I prefer the resulting JSON to be correct i.e. I would rather not an `id` field that was initially an int be cast into a float. For example, consider we get a response of `{""id"": 825}` and we simply had one try/except that used float. The value would parse, but the resulting JSON (from `json.dumps`) would be `{""id"": 825.0}`. This pragmatically doesn't matter as I'm sure most endpoints will accept a decimal value with an appended `.0` to be valid as an integer, but I felt the semantics would be a surprise to other users of the lib and it's still possible that certain APIs might have an issue with.

And thanks for all the effort you've put into the lib!",https://api.github.com/repos/cdent/gabbi/issues/206,,2017-04-26T23:10:24Z,2017-04-26T23:10:24Z,24,323,10,6,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/206.patch,https://api.github.com/repos/cdent/gabbi/pulls/206/commits,386,"['2b1c553a00b983190814807b93b7ecde08f5627b', '0d497d6aaba363bc1114b79770e961b6116cd064', '7d2c07b484b50f05b2bf40d405228531fb939068', '018dd54f8870ad584e4a3afffab6206b93699808', '74864e6763deb277eb6f7a43f5f71a59f7535219', '2dbbf97307f2ad370f7b597f8cf7d915353e50f7', 'aababeb249ca4fee144d0a1178fb2a968379f64b', '2abd15e3391f05722b81f385d7abb3f5c3f24ec6', 'f492fc8beeb830fb846c2f8ad4a55a048ddbc865', '755502fe6d7b2c7f9174317c57a7c32c028e04df', 'a448a364856ed90f6ce887769d734ae1b6b65d73', '161164270468da0e509caed1d25b493af0b0a2ed', '2e6b8fe3b9008095c166a46de471281639c7ef81', 'b338b3301806cb012a75069618a58eab312fb06a', '3a76fcfc529349a5e4d42a967fb603ff24df236a', '0ef72a26d9bc0b7d8ce1688acd937a5650db42fd', '7675f4652d314e785785043dd8f610159e70502a', '16d686cd6ed1159b70cc051c6bff8d65f6be8c95', 'a80024d4fdbf225e8a05423fb2ffde5553c25623', 'e87fda1eb6e9af153101ce924c7b2fdce4732b05', 'f30837005cfd6249f91af8c34e89f950274af97c', 'ff1b25822036a77f0778ecaa493df4af061921a2', '022b5cc702cbb867d2bc1b40d8e0953b4b58e564', '7a19673e7a739e82136e02a32a3318b10714718e']"
138,PullRequestEvent,2015-11-18 08:37:36+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,33815998,,add backlight GPIO control,closed,False,21,also tidy up the exit for the test_16x2 / test_20x4 examples,https://api.github.com/repos/dbrgn/RPLCD/issues/21,,2015-11-18T08:37:35Z,2015-11-18T08:37:35Z,6,59,4,4,[],[],[],[],,,,,[],https://github.com/dbrgn/RPLCD/pull/21.patch,https://api.github.com/repos/dbrgn/RPLCD/pulls/21/commits,386,"['3cb3267de786b6396d12280ed5a591a1644a7292', 'cfd50a78fce321b57c86c64c0912610148bb417b', 'dd26f5d9d32ab8e95de7b0adf8d28d790d736f37', '623881094f16982c35f3f821009f586ba964791f', '83660062c109bcb1c339344b7cda962427a66e9f', 'cb9e181caebdb4340be3967210517cdf2e545fa8']"
220,PullRequestEvent,2016-02-22 16:10:11+00:00,1258258,gotcha/ipdb,1006477,felixonmars,,,60196677,,Update classifiers to include Python 3.3 ~ 3.5,open,False,82,,https://api.github.com/repos/gotcha/ipdb/issues/82,,,2016-02-22T16:10:10Z,1,3,0,1,[],[],[],[],,,,,[],https://github.com/gotcha/ipdb/pull/82.patch,https://api.github.com/repos/gotcha/ipdb/pulls/82/commits,386,['1ebc94f2f548d27bec936e53e80336349fed3e3b']
253,PullRequestEvent,2018-02-07 21:48:33+00:00,21352292,mcs07/MolVS,732185,mcs07,,,167816634,,Fixed forced charge corrections,closed,False,18,Fixes #15,https://api.github.com/repos/mcs07/MolVS/issues/18,2018-02-07T21:48:32Z,2018-02-07T21:48:32Z,2018-02-07T21:48:32Z,1,16,1,2,OWNER,[],[],[],mcs07,732185.0,User,False,[],https://github.com/mcs07/MolVS/pull/18.patch,https://api.github.com/repos/mcs07/MolVS/pulls/18/commits,386,['e86acc39e72a00683395e6cb9ed65a317699475f']
